"State","Year","Gender","Event","Class","Mark"
"Tennessee","2024","Girls","100m","Class A","12.03"
"Tennessee","2024","Girls","100m","Class AA","11.95"
"Tennessee","2024","Girls","100m","Class AAA","11.82"
"Tennessee","2024","Girls","100m","Division II A","11.91"
"Tennessee","2024","Girls","100m","Division II AA","12.07"
"Tennessee","2023","Girls","100m","Class A","11.6"
"Tennessee","2023","Girls","100m","Class AA","11.95"
"Tennessee","2023","Girls","100m","Class AAA","11.58"
"Tennessee","2023","Girls","100m","Division II A","11.74"
"Tennessee","2023","Girls","100m","Division II AA","12"
"Tennessee","2022","Girls","100m","Class A","11.97"
"Tennessee","2022","Girls","100m","Class AA","12.16"
"Tennessee","2022","Girls","100m","Class AAA","12.4"
"Tennessee","2022","Girls","100m","Division II A","12.34"
"Tennessee","2022","Girls","100m","Division II AA","12.36"
"Tennessee","2021","Girls","100m","Small Class","12.46"
"Tennessee","2021","Girls","100m","Large Class","12.02"
"Tennessee","2021","Girls","100m","Division II A","12.25"
"Tennessee","2021","Girls","100m","Division II AA","12.16"
"Tennessee","2019","Girls","100m","Small Class","12.11"
"Tennessee","2019","Girls","100m","Large Class","11.89"
"Tennessee","2019","Girls","100m","Division II A","12.39"
"Tennessee","2019","Girls","100m","Division II AA","12.19"
"Tennessee","2018","Girls","100m","Small Class","12.13"
"Tennessee","2018","Girls","100m","Large Class","11.75"
"Tennessee","2018","Girls","100m","Division II A","12.14"
"Tennessee","2018","Girls","100m","Division II AA","11.94"
"Tennessee","2017","Girls","100m","Class AAA","11.73"
"Tennessee","2017","Girls","100m","Class A-AA","12.35"
"Tennessee","2017","Girls","100m","Division II","12.28"
"Tennessee","2016","Girls","100m","Division II","12.32"
"Tennessee","2016","Girls","100m","Class AAA","12.16"
"Tennessee","2016","Girls","100m","Class A-AA","12.19"
"Tennessee","2015","Girls","100m","Division II","12.44"
"Tennessee","2015","Girls","100m","Class AAA","11.79"
"Tennessee","2015","Girls","100m","Class A-AA","11.88"
"Tennessee","2014","Girls","100m","Division II","12.17"
"Tennessee","2014","Girls","100m","Class AAA","11.63"
"Tennessee","2014","Girls","100m","Class A-AA","12.24"
"Tennessee","2013","Girls","100m","Class A-AA","12.14"
"Tennessee","2013","Girls","100m","Class AAA","11.84"
"Tennessee","2013","Girls","100m","Division II","11.71"
"Tennessee","2012","Girls","100m","Class A-AA","12.37"
"Tennessee","2012","Girls","100m","Class AAA","12.03"
"Tennessee","2012","Girls","100m","Division II","12.25"
"Tennessee","2011","Girls","100m","Class A-AA","11.78"
"Tennessee","2011","Girls","100m","Class AAA","12.08"
"Tennessee","2011","Girls","100m","Division II","12.07"
"Tennessee","2010","Girls","100m","Class A-AA","11.46"
"Tennessee","2010","Girls","100m","Class AAA","12.15"
"Tennessee","2010","Girls","100m","Division II","11.86"
"Tennessee","2009","Girls","100m","Class A-AA","11.87"
"Tennessee","2009","Girls","100m","Class AAA","11.89"
"Tennessee","2009","Girls","100m","Division II","12.27"
"Tennessee","2008","Girls","100m","Class AAA","11.75"
"Tennessee","2008","Girls","100m","Class A-AA","12.12"
"Tennessee","2008","Girls","100m","Division II","12.25"
"Tennessee","2007","Girls","100m","Class A-AA","12.02"
"Tennessee","2007","Girls","100m","Class AAA","11.98"
"Tennessee","2007","Girls","100m","Division II","12.08"
"Tennessee","2006","Girls","100m","Class AAA","12.24"
"Tennessee","2006","Girls","100m","Class A-AA","12.1"
"Tennessee","2006","Girls","100m","Division II","12.35"
"Tennessee","2005","Girls","100m","Class A-AA","12.1"
"Tennessee","2005","Girls","100m","Class AAA","12.04"
"Tennessee","2005","Girls","100m","Division II","12.42"
"Tennessee","2004","Girls","100m","Class A-AA","12.5"
"Tennessee","2004","Girls","100m","Class AAA","12.31"
"Tennessee","2004","Girls","100m","Division II","12.76"
"Tennessee","2003","Girls","100m","Class A-AA","12"
"Tennessee","2003","Girls","100m","Class AAA","12.09"
"Tennessee","2003","Girls","100m","Division II","12.37"
"Tennessee","2002","Girls","100m","Division II","12.8"
"Tennessee","2002","Girls","100m","Class AAA","11.99"
"Tennessee","2002","Girls","100m","Class A-AA","12.28"
"Tennessee","2001","Girls","100m","Class A-AA","11.98"
"Tennessee","2001","Girls","100m","Division II","12.71"
"Tennessee","2001","Girls","100m","Class AAA","12.13"
"Tennessee","2000","Girls","100m","Class AAA","12.12"
"Tennessee","2000","Girls","100m","Class A-AA","12.23"
"Tennessee","2000","Girls","100m","Division II","12.41"
"Tennessee","1999","Girls","100m","Class AAA","12.07"
"Tennessee","1999","Girls","100m","Class A-AA","12.08"
"Tennessee","1999","Girls","100m","Division II","12.36"
"Tennessee","1998","Girls","100m","Class AAA","12.09"
"Tennessee","1998","Girls","100m","Class A-AA","12.05"
"Tennessee","1998","Girls","100m","Division II","12.65"
"Tennessee","1997","Girls","100m","Class AAA","12.15"
"Tennessee","1997","Girls","100m","Class A-AA","12.07"
"Tennessee","1996","Girls","100m","Class AAA","12.37"
"Tennessee","1996","Girls","100m","Class A-AA","12.24"
"Tennessee","1995","Girls","100m","Class AAA","12.22"
"Tennessee","1995","Girls","100m","Class A-AA","12.53"
"Tennessee","1994","Girls","100m","Class AAA","12.36"
"Tennessee","1994","Girls","100m","Class A-AA","12.49"
"Tennessee","1993","Girls","100m","Class AAA","12.49"
"Tennessee","1993","Girls","100m","Class A-AA","12.49"
"Tennessee","1992","Girls","100m","Class AAA","12.31"
"Tennessee","1992","Girls","100m","Class A-AA","12.34"
"Tennessee","1991","Girls","100m","Class AAA","12.33"
"Tennessee","1991","Girls","100m","Class A-AA","12.59"
"Tennessee","1990","Girls","100m","Class AAA","12.52"
"Tennessee","1990","Girls","100m","Class A-AA","12.2"
"Tennessee","1989","Girls","100m","Class AAA","12.21"
"Tennessee","1989","Girls","100m","Class A-AA","12.47"
"Tennessee","1988","Girls","100m","Class AAA","11.95"
"Tennessee","1988","Girls","100m","Class A-AA","12.27"
"Tennessee","1987","Girls","100m","Class AAA","12"
"Tennessee","1987","Girls","100m","Class A-AA","12.2"
"Tennessee","1986","Girls","100m","Class AAA","11.9"
"Tennessee","1986","Girls","100m","Class A-AA","12.1"
"Tennessee","1985","Girls","100m","Class AAA","11.9"
"Tennessee","1985","Girls","100m","Class A-AA","12.2"
"Tennessee","1984","Girls","100m","Class AAA","12"
"Tennessee","1984","Girls","100m","Class A-AA","12"
"Tennessee","1983","Girls","100m","Class AAA","12"
"Tennessee","1983","Girls","100m","Class A-AA","12.2"
"Tennessee","1982","Girls","100m","Class AAA","11.9"
"Tennessee","1982","Girls","100m","Class AA","12.5"
"Tennessee","1982","Girls","100m","Class A","12.4"
"Tennessee","1981","Girls","100m","Class AAA","11.7"
"Tennessee","1981","Girls","100m","Class AA","12.3"
"Tennessee","1981","Girls","100m","Class A","12.2"
"Tennessee","1980","Girls","100y","Class AAA",":10.9"
"Tennessee","1980","Girls","100y","Class AA",":10.7"
"Tennessee","1980","Girls","100y","Class A",":11.2"
"Tennessee","1979","Girls","100y","",":10.9"
"Tennessee","1978","Girls","100y","",":10.9"
"Tennessee","1977","Girls","100y","",":10.8"
"Tennessee","1976","Girls","100y","",":10.8"
"Tennessee","1975","Girls","100y","",":10.9"
"Tennessee","1974","Girls","100y","",":11.2"
"Tennessee","2024","Girls","800m","Class A","2:25.79"
"Tennessee","2024","Girls","800m","Class AA","2:17.12"
"Tennessee","2024","Girls","800m","Class AAA","2:08.63"
"Tennessee","2024","Girls","800m","Division II A","2:21.51"
"Tennessee","2024","Girls","800m","Division II AA","2:16.17"
"Tennessee","2023","Girls","800m","Class A","2:24.19"
"Tennessee","2023","Girls","800m","Class AA","2:20.30"
"Tennessee","2023","Girls","800m","Class AAA","2:13.66"
"Tennessee","2023","Girls","800m","Division II A","2:18.50"
"Tennessee","2023","Girls","800m","Division II AA","2:17.94"
"Tennessee","2022","Girls","800m","Class A","2:22.03"
"Tennessee","2022","Girls","800m","Class AA","2:18.70"
"Tennessee","2022","Girls","800m","Class AAA","2:15.65"
"Tennessee","2022","Girls","800m","Division II A","2:28.00"
"Tennessee","2022","Girls","800m","Division II AA","2:19.40"
"Tennessee","2021","Girls","800m","Small Class","2:25.74"
"Tennessee","2021","Girls","800m","Large Class","2:17.88"
"Tennessee","2021","Girls","800m","Division II A","2:18.61"
"Tennessee","2021","Girls","800m","Division II AA","2:17.02"
"Tennessee","2019","Girls","800m","Small Class","2:14.77"
"Tennessee","2019","Girls","800m","Large Class","2:14.23"
"Tennessee","2019","Girls","800m","Division II A","2:22.27"
"Tennessee","2019","Girls","800m","Division II AA","2:18.30"
"Tennessee","2018","Girls","800m","Small Class","2:16.01"
"Tennessee","2018","Girls","800m","Large Class","2:16.28"
"Tennessee","2018","Girls","800m","Division II A","2:19.64"
"Tennessee","2018","Girls","800m","Division II AA","2:15.22"
"Tennessee","2017","Girls","800m","Class AAA","2:16.77"
"Tennessee","2017","Girls","800m","Class A-AA","2:16.64"
"Tennessee","2017","Girls","800m","Division II","2:15.77"
"Tennessee","2016","Girls","800m","Division II","2:22.09"
"Tennessee","2016","Girls","800m","Class AAA","2:16.13"
"Tennessee","2016","Girls","800m","Class A-AA","2:17.50"
"Tennessee","2015","Girls","800m","Division II","2:17.89"
"Tennessee","2015","Girls","800m","Class AAA","2:16.35"
"Tennessee","2015","Girls","800m","Class A-AA","2:18.17"
"Tennessee","2014","Girls","800m","Division II","2:16.81"
"Tennessee","2014","Girls","800m","Class A-AA","2:21.51"
"Tennessee","2014","Girls","800m","Class AAA","2:15.24"
"Tennessee","2013","Girls","800m","Class A-AA","2:19.90"
"Tennessee","2013","Girls","800m","Class AAA","2:17.96"
"Tennessee","2013","Girls","800m","Division II","2:19.27"
"Tennessee","2012","Girls","800m","Class A-AA","2:19.32"
"Tennessee","2012","Girls","800m","Class AAA","2:12.55"
"Tennessee","2012","Girls","800m","Division II","2:18.48"
"Tennessee","2011","Girls","800m","Class A-AA","2:19.19"
"Tennessee","2011","Girls","800m","Class AAA","2:11.70"
"Tennessee","2011","Girls","800m","Division II","2:15.96"
"Tennessee","2010","Girls","800m","Class A-AA","2:24.27"
"Tennessee","2010","Girls","800m","Class AAA","2:17.03"
"Tennessee","2010","Girls","800m","Division II","2:16.13"
"Tennessee","2009","Girls","800m","Class A-AA","2:17.25"
"Tennessee","2009","Girls","800m","Class AAA","2:15.29"
"Tennessee","2009","Girls","800m","Division II","2:17.63"
"Tennessee","2008","Girls","800m","Class AAA","2:12.73"
"Tennessee","2008","Girls","800m","Class A-AA","2:17.40"
"Tennessee","2008","Girls","800m","Division II","2:18.02"
"Tennessee","2007","Girls","800m","Class A-AA","2:20.04"
"Tennessee","2007","Girls","800m","Class AAA","2:13.99"
"Tennessee","2007","Girls","800m","Division II","2:17.88"
"Tennessee","2006","Girls","800m","Class AAA","2:13.14"
"Tennessee","2006","Girls","800m","Class A-AA","2:20.41"
"Tennessee","2006","Girls","800m","Division II","2:17.45"
"Tennessee","2005","Girls","800m","Class A-AA","2:21.40"
"Tennessee","2005","Girls","800m","Class AAA","2:12.59"
"Tennessee","2005","Girls","800m","Division II","2:13.79"
"Tennessee","2004","Girls","800m","Class A-AA","2:20.45"
"Tennessee","2004","Girls","800m","Class AAA","2:12.65"
"Tennessee","2004","Girls","800m","Division II","2:16.76"
"Tennessee","2003","Girls","800m","Class A-AA","2:25.70"
"Tennessee","2003","Girls","800m","Class AAA","2:12.38"
"Tennessee","2003","Girls","800m","Division II","2:17.19"
"Tennessee","2002","Girls","800m","Division II","2:16.50"
"Tennessee","2002","Girls","800m","Class AAA","2:17.94"
"Tennessee","2002","Girls","800m","Class A-AA","2:20.52"
"Tennessee","2001","Girls","800m","Class A-AA","2:22.76"
"Tennessee","2001","Girls","800m","Division II","2:19.87"
"Tennessee","2001","Girls","800m","Class AAA","2:16.42"
"Tennessee","2000","Girls","800m","Class AAA","2:19.61"
"Tennessee","2000","Girls","800m","Class A-AA","2:23.55"
"Tennessee","2000","Girls","800m","Division II","2:21.57"
"Tennessee","1999","Girls","800m","Class AAA","2:18.84"
"Tennessee","1999","Girls","800m","Class A-AA","2:20.62"
"Tennessee","1999","Girls","800m","Division II","2:24.67"
"Tennessee","1998","Girls","800m","Class AAA","2:17.42"
"Tennessee","1998","Girls","800m","Class A-AA","2:18.44"
"Tennessee","1998","Girls","800m","Division II","2:18.53"
"Tennessee","1997","Girls","800m","Class AAA","2:18.12"
"Tennessee","1997","Girls","800m","Class A-AA","2:15.79"
"Tennessee","1996","Girls","800m","Class AAA","2:19.28"
"Tennessee","1996","Girls","800m","Class A-AA","2:17.92"
"Tennessee","1995","Girls","800m","Class AAA","2:17.2"
"Tennessee","1995","Girls","800m","Class A-AA","2:21.5"
"Tennessee","1994","Girls","800m","Class AAA","2:16.32"
"Tennessee","1994","Girls","800m","Class A-AA","2:21.64"
"Tennessee","1993","Girls","800m","Class AAA","2:17.14"
"Tennessee","1993","Girls","800m","Class A-AA","2:19.94"
"Tennessee","1992","Girls","800m","Class AAA","2:17.66"
"Tennessee","1992","Girls","800m","Class A-AA","2:20.64"
"Tennessee","1991","Girls","800m","Class AAA","2:16.41"
"Tennessee","1991","Girls","800m","Class A-AA","2:23.59"
"Tennessee","1990","Girls","800m","Class AAA","2:18.58"
"Tennessee","1990","Girls","800m","Class A-AA","2:25.8"
"Tennessee","1989","Girls","800m","Class AAA","2:18.89"
"Tennessee","1989","Girls","800m","Class A-AA","2:20.81"
"Tennessee","1988","Girls","800m","Class AAA","2:17.44"
"Tennessee","1988","Girls","800m","Class A-AA","2:20.01"
"Tennessee","1987","Girls","800m","Class AAA","2:17.8"
"Tennessee","1987","Girls","800m","Class A-AA","2:22.4"
"Tennessee","1986","Girls","800m","Class AAA","2:13.8"
"Tennessee","1986","Girls","800m","Class A-AA","2:20.2"
"Tennessee","1985","Girls","800m","Class AAA","2:19.3"
"Tennessee","1985","Girls","800m","Class A-AA","2:21.9"
"Tennessee","1984","Girls","800m","Class AAA","2:14.0"
"Tennessee","1984","Girls","800m","Class A-AA","2:23.3"
"Tennessee","1983","Girls","800m","Class AAA","2:11.0"
"Tennessee","1983","Girls","800m","Class A-AA","2:23.5"
"Tennessee","1982","Girls","800m","Class AAA","2:11.6"
"Tennessee","1982","Girls","800m","Class AA","2:17.6"
"Tennessee","1982","Girls","800m","Class A","2:20.7"
"Tennessee","1981","Girls","800m","Class AAA","2:19.7"
"Tennessee","1981","Girls","800m","Class AA","2:14.2"
"Tennessee","1981","Girls","800m","Class A","2:25.5"
"Tennessee","1980","Girls","880y","Class AAA","2:19.9"
"Tennessee","1980","Girls","880y","Class AA","2:16.5"
"Tennessee","1980","Girls","880y","Class A","2:21.6"
"Tennessee","1979","Girls","880y","","2:14.5"
"Tennessee","1978","Girls","880y","","2:10.0"
"Tennessee","1977","Girls","880y","","2:12.3"
"Tennessee","1976","Girls","880y","","2:19.6"
"Tennessee","1975","Girls","880y","","2:11.5"
"Tennessee","1974","Girls","880y","","2:13.4"
"Tennessee","2024","Girls","1600m","Class A","5:29.53"
"Tennessee","2024","Girls","1600m","Class AA","5:02.88"
"Tennessee","2024","Girls","1600m","Class AAA","4:58.73"
"Tennessee","2024","Girls","1600m","Division II A","5:02.23"
"Tennessee","2024","Girls","1600m","Division II AA","4:53.28"
"Tennessee","2023","Girls","1600m","Class A","5:25.99"
"Tennessee","2023","Girls","1600m","Class AA","5:07.31"
"Tennessee","2023","Girls","1600m","Class AAA","4:41.40"
"Tennessee","2023","Girls","1600m","Division II A","4:52.57"
"Tennessee","2023","Girls","1600m","Division II AA","5:06.45"
"Tennessee","2022","Girls","1600m","Class A","5:36.87"
"Tennessee","2022","Girls","1600m","Class AA","5:04.09"
"Tennessee","2022","Girls","1600m","Class AAA","4:50.40"
"Tennessee","2022","Girls","1600m","Division II A","5:10.29"
"Tennessee","2022","Girls","1600m","Division II AA","5:14.29"
"Tennessee","2021","Girls","1600m","Small Class","5:27.29"
"Tennessee","2021","Girls","1600m","Large Class","4:56.62"
"Tennessee","2021","Girls","1600m","Division II A","5:01.54"
"Tennessee","2021","Girls","1600m","Division II AA","5:18.85"
"Tennessee","2019","Girls","1600m","Small Class","5:10.76"
"Tennessee","2019","Girls","1600m","Large Class","5:00.09"
"Tennessee","2019","Girls","1600m","Division II A","5:13.24"
"Tennessee","2019","Girls","1600m","Division II AA","5:14.83"
"Tennessee","2018","Girls","1600m","Small Class","5:09.23"
"Tennessee","2018","Girls","1600m","Large Class","5:00.56"
"Tennessee","2018","Girls","1600m","Division II A","5:03.93"
"Tennessee","2018","Girls","1600m","Division II AA","5:15.39"
"Tennessee","2017","Girls","1600m","Class AAA","5:04.32"
"Tennessee","2017","Girls","1600m","Class A-AA","5:06.57"
"Tennessee","2017","Girls","1600m","Division II","5:08.60"
"Tennessee","2016","Girls","1600m","Division II","5:07.32"
"Tennessee","2016","Girls","1600m","Class AAA","4:58.45"
"Tennessee","2016","Girls","1600m","Class A-AA","4:58.40"
"Tennessee","2015","Girls","1600m","Division II","5:10.03"
"Tennessee","2015","Girls","1600m","Class AAA","5:03.61"
"Tennessee","2015","Girls","1600m","Class A-AA","5:10.87"
"Tennessee","2014","Girls","1600m","Division II","5:07.37"
"Tennessee","2014","Girls","1600m","Class A-AA","5:14.83"
"Tennessee","2014","Girls","1600m","Class AAA","5:00.18"
"Tennessee","2013","Girls","1600m","Class A-AA","5:09.05"
"Tennessee","2013","Girls","1600m","Class AAA","5:05.57"
"Tennessee","2013","Girls","1600m","Division II","5:07.47"
"Tennessee","2012","Girls","1600m","Class A-AA","5:16.72"
"Tennessee","2012","Girls","1600m","Class AAA","5:02.88"
"Tennessee","2012","Girls","1600m","Division II","5:14.25"
"Tennessee","2011","Girls","1600m","Class A-AA","5:16.08"
"Tennessee","2011","Girls","1600m","Class AAA","5:01.16"
"Tennessee","2011","Girls","1600m","Division II","5:04.87"
"Tennessee","2010","Girls","1600m","Class A-AA","5:17.27"
"Tennessee","2010","Girls","1600m","Class AAA","5:05.41"
"Tennessee","2010","Girls","1600m","Division II","5:01.79"
"Tennessee","2009","Girls","1600m","Class A-AA","5:19.50"
"Tennessee","2009","Girls","1600m","Class AAA","5:04.09"
"Tennessee","2009","Girls","1600m","Division II","5:09.21"
"Tennessee","2008","Girls","1600m","Class AAA","4:55.62"
"Tennessee","2008","Girls","1600m","Class A-AA","5:14.30"
"Tennessee","2008","Girls","1600m","Division II","5:08.77"
"Tennessee","2007","Girls","1600m","Class A-AA","5:17.93"
"Tennessee","2007","Girls","1600m","Class AAA","5:01.73"
"Tennessee","2007","Girls","1600m","Division II","5:14.01"
"Tennessee","2006","Girls","1600m","Class AAA","4:51.93"
"Tennessee","2006","Girls","1600m","Class A-AA","5:19.97"
"Tennessee","2006","Girls","1600m","Division II","5:09.20"
"Tennessee","2005","Girls","1600m","Class A-AA","5:20.36"
"Tennessee","2005","Girls","1600m","Class AAA","4:58.99"
"Tennessee","2005","Girls","1600m","Division II","5:11.37"
"Tennessee","2004","Girls","1600m","Class A-AA","5:17.10"
"Tennessee","2004","Girls","1600m","Class AAA","5:12.12"
"Tennessee","2004","Girls","1600m","Division II","5:12.27"
"Tennessee","2003","Girls","1600m","Class A-AA","5:17.56"
"Tennessee","2003","Girls","1600m","Class AAA","5:14.28"
"Tennessee","2003","Girls","1600m","Division II","5:11.46"
"Tennessee","2002","Girls","1600m","Division II","5:16.21"
"Tennessee","2002","Girls","1600m","Class AAA","5:12.84"
"Tennessee","2002","Girls","1600m","Class A-AA","5:11.16"
"Tennessee","2001","Girls","1600m","Class A-AA","5:15.13"
"Tennessee","2001","Girls","1600m","Division II","5:17.96"
"Tennessee","2001","Girls","1600m","Class AAA","5:09.28"
"Tennessee","2000","Girls","1600m","Class AAA","5:14.36"
"Tennessee","2000","Girls","1600m","Class A-AA","5:21.30"
"Tennessee","2000","Girls","1600m","Division II","5:22.4"
"Tennessee","1999","Girls","1600m","Class AAA","5:05.65"
"Tennessee","1999","Girls","1600m","Class A-AA","5:15.33"
"Tennessee","1999","Girls","1600m","Division II","5:22.32"
"Tennessee","1998","Girls","1600m","Class AAA","5:07.49"
"Tennessee","1998","Girls","1600m","Class A-AA","5:09.25"
"Tennessee","1998","Girls","1600m","Division II","5:15.47"
"Tennessee","1997","Girls","1600m","Class AAA","5:11.20"
"Tennessee","1997","Girls","1600m","Class A-AA","5:25.04"
"Tennessee","1996","Girls","1600m","Class AAA","5:10.61"
"Tennessee","1996","Girls","1600m","Class A-AA","5:09.25"
"Tennessee","1995","Girls","1600m","Class AAA","5:09.98"
"Tennessee","1995","Girls","1600m","Class A-AA","5:12.76"
"Tennessee","1994","Girls","1600m","Class AAA","5:12.56"
"Tennessee","1994","Girls","1600m","Class A-AA","5:19.41"
"Tennessee","1993","Girls","1600m","Class AAA","5:18.5"
"Tennessee","1993","Girls","1600m","Class A-AA","5:14.26"
"Tennessee","1992","Girls","1600m","Class AAA","5:02.6"
"Tennessee","1992","Girls","1600m","Class A-AA","5:09.14"
"Tennessee","1991","Girls","1600m","Class AAA","5:01.83"
"Tennessee","1991","Girls","1600m","Class A-AA","5:13.8"
"Tennessee","1990","Girls","1600m","Class AAA","5:04.80"
"Tennessee","1990","Girls","1600m","Class A-AA","5:21.7"
"Tennessee","1989","Girls","1600m","Class AAA","5:02.16"
"Tennessee","1989","Girls","1600m","Class A-AA","5:16.20"
"Tennessee","1988","Girls","1600m","Class AAA","5:15.8"
"Tennessee","1988","Girls","1600m","Class A-AA","5:13.57"
"Tennessee","1987","Girls","1600m","Class AAA","5:24.5"
"Tennessee","1987","Girls","1600m","Class A-AA","5:16.6"
"Tennessee","1986","Girls","1600m","Class AAA","5:08.8"
"Tennessee","1986","Girls","1600m","Class A-AA","5:19.7"
"Tennessee","1985","Girls","1600m","Class AAA","5:09.3"
"Tennessee","1985","Girls","1600m","Class A-AA","5:12.2"
"Tennessee","1984","Girls","1600m","Class AAA","5:12.8"
"Tennessee","1984","Girls","1600m","Class A-AA","5:23.6"
"Tennessee","1983","Girls","1600m","Class AAA","5:02.7"
"Tennessee","1983","Girls","1600m","Class A-AA","5:31.6"
"Tennessee","1982","Girls","1600m","Class AAA","5:10.4"
"Tennessee","1982","Girls","1600m","Class AA","5:09.3"
"Tennessee","1982","Girls","1600m","Class A","5:17.7"
"Tennessee","1981","Girls","1600m","Class AAA","5:19.7"
"Tennessee","1981","Girls","1600m","Class AA","4:53.4"
"Tennessee","1981","Girls","1600m","Class A","5:33.04"
"Tennessee","1980","Girls","Mile","Class AAA","5:14.7"
"Tennessee","1980","Girls","Mile","Class AA","4:52.8"
"Tennessee","1980","Girls","Mile","Class A","5:05.6"
"Tennessee","1979","Girls","Mile","","4:52.2"
"Tennessee","1978","Girls","Mile","","4:51.8"
"Tennessee","1977","Girls","Mile","","4:46.9"
"Tennessee","1976","Girls","Mile","","5:04.7"
"Tennessee","1975","Girls","Mile","","4:52.3"
"Tennessee","1974","Girls","Mile","","5:09.3"
"Tennessee","2024","Girls","High Jump","Class A","5-00"
"Tennessee","2024","Girls","High Jump","Class AA","5-04"
"Tennessee","2024","Girls","High Jump","Class AAA","5-06"
"Tennessee","2024","Girls","High Jump","Division II A","5-04"
"Tennessee","2024","Girls","High Jump","Division II AA","5-04"
"Tennessee","2023","Girls","High Jump","Class A","5-02"
"Tennessee","2023","Girls","High Jump","Class AA","5-02"
"Tennessee","2023","Girls","High Jump","Class AAA","5-08"
"Tennessee","2023","Girls","High Jump","Division II A","5-05"
"Tennessee","2023","Girls","High Jump","Division II AA","5-04"
"Tennessee","2022","Girls","High Jump","Class A","5-03"
"Tennessee","2022","Girls","High Jump","Class AA","5-04"
"Tennessee","2022","Girls","High Jump","Class AAA","5-06"
"Tennessee","2022","Girls","High Jump","Division II A","5-02"
"Tennessee","2022","Girls","High Jump","Division II AA","5-02"
"Tennessee","2021","Girls","High Jump","Small Class","5-02"
"Tennessee","2021","Girls","High Jump","Large Class","5-06"
"Tennessee","2021","Girls","High Jump","Division II A","5-02"
"Tennessee","2021","Girls","High Jump","Division II AA","5-02"
"Tennessee","2019","Girls","High Jump","Small Class","5-02"
"Tennessee","2019","Girls","High Jump","Large Class","5-06"
"Tennessee","2019","Girls","High Jump","Division II A","5-02"
"Tennessee","2019","Girls","High Jump","Division II AA","5-02"
"Tennessee","2018","Girls","High Jump","Small Class","5-00"
"Tennessee","2018","Girls","High Jump","Large Class","5-04"
"Tennessee","2018","Girls","High Jump","Division II A","5-02"
"Tennessee","2018","Girls","High Jump","Division II AA","5-02"
"Tennessee","2017","Girls","High Jump","Class AAA","5-06"
"Tennessee","2017","Girls","High Jump","Class A-AA","5-03"
"Tennessee","2017","Girls","High Jump","Division II","5-09"
"Tennessee","2016","Girls","High Jump","Division II","5-10"
"Tennessee","2016","Girls","High Jump","Class AAA","5-08"
"Tennessee","2016","Girls","High Jump","Class A-AA","5-02"
"Tennessee","2015","Girls","High Jump","Division II","5-07"
"Tennessee","2015","Girls","High Jump","Class AAA","5-02"
"Tennessee","2015","Girls","High Jump","Class A-AA","5-02"
"Tennessee","2014","Girls","High Jump","Division II","5-08"
"Tennessee","2014","Girls","High Jump","Class A-AA","5-04"
"Tennessee","2014","Girls","High Jump","Class AAA","5-06"
"Tennessee","2013","Girls","High Jump","Division II","5-02"
"Tennessee","2013","Girls","High Jump","Class A-AA","5-04"
"Tennessee","2013","Girls","High Jump","Class AAA","5-06"
"Tennessee","2012","Girls","High Jump","Class A-AA","5-04.00"
"Tennessee","2012","Girls","High Jump","Class AAA","5-09.00"
"Tennessee","2012","Girls","High Jump","Division II","5-02.00"
"Tennessee","2011","Girls","High Jump","Class A-AA","5-04"
"Tennessee","2011","Girls","High Jump","Class AAA","5-08.00"
"Tennessee","2011","Girls","High Jump","Division II","5-06.00"
"Tennessee","2010","Girls","High Jump","Class A-AA","5-06.00"
"Tennessee","2010","Girls","High Jump","Class AAA","5-07.00"
"Tennessee","2010","Girls","High Jump","Division II","5-04.00"
"Tennessee","2009","Girls","High Jump","Class A-AA","5-04.00"
"Tennessee","2009","Girls","High Jump","Class AAA","5-06.00"
"Tennessee","2009","Girls","High Jump","Division II","5-06.00"
"Tennessee","2008","Girls","High Jump","Class AAA","5-06.00"
"Tennessee","2008","Girls","High Jump","Class A-AA","5-02.00"
"Tennessee","2008","Girls","High Jump","Division II","5-04.00"
"Tennessee","2007","Girls","High Jump","Class A-AA","5-04.00"
"Tennessee","2007","Girls","High Jump","Class AAA","5-10.00"
"Tennessee","2007","Girls","High Jump","Division II","5-08.00"
"Tennessee","2006","Girls","High Jump","Class AAA","5-08.00"
"Tennessee","2006","Girls","High Jump","Class A-AA","5-04.00"
"Tennessee","2006","Girls","High Jump","Division II","5-09.00"
"Tennessee","2005","Girls","High Jump","Class A-AA","5-04.00"
"Tennessee","2005","Girls","High Jump","Class AAA","5-08.00"
"Tennessee","2005","Girls","High Jump","Division II","5-08.00"
"Tennessee","2004","Girls","High Jump","Class A-AA","5-04.00"
"Tennessee","2004","Girls","High Jump","Class AAA","6-00.00"
"Tennessee","2004","Girls","High Jump","Division II","5-06.00"
"Tennessee","2003","Girls","High Jump","Class A-AA","5-04.00"
"Tennessee","2003","Girls","High Jump","Class AAA","5-08.00"
"Tennessee","2003","Girls","High Jump","Division II","5-04.00"
"Tennessee","2002","Girls","High Jump","Division II","5-07.00"
"Tennessee","2002","Girls","High Jump","Class AAA","5-08.00"
"Tennessee","2002","Girls","High Jump","Class A-AA","5-04.00"
"Tennessee","2001","Girls","High Jump","Class A-AA","5-08.00"
"Tennessee","2001","Girls","High Jump","Division II","5-04.00"
"Tennessee","2001","Girls","High Jump","Class AAA","5-08.00"
"Tennessee","2000","Girls","High Jump","Class AAA","5-06.00"
