"State","Year","Gender","Event","Class","Mark","Mark.Note"
"Oklahoma",1961,"Boys","High Jump","B","6-4.75",""
"Oklahoma",1960,"Boys","High Jump","2A","5-11.25",""
"Oklahoma",1960,"Boys","High Jump","A","5-10.75",""
"Oklahoma",1960,"Boys","High Jump","B","5-11",""
"Oklahoma",1959,"Boys","High Jump","2A","5-07.50",""
"Oklahoma",1959,"Boys","High Jump","A","6-00",""
"Oklahoma",1959,"Boys","High Jump","B","5-11",""
"Oklahoma",1958,"Boys","High Jump","2A","6-01",""
"Oklahoma",1958,"Boys","High Jump","A","5-11",""
"Oklahoma",1958,"Boys","High Jump","B","5-11",""
"Oklahoma",1957,"Boys","High Jump","2A","5-11",""
"Oklahoma",1957,"Boys","High Jump","A","6-02",""
"Oklahoma",1957,"Boys","High Jump","B","6-00",""
"Oklahoma",1956,"Boys","High Jump","A","6-01.50",""
"Oklahoma",1956,"Boys","High Jump","B","6-00.25",""
"Oklahoma",1955,"Boys","High Jump","A","6-01",""
"Oklahoma",1955,"Boys","High Jump","B","5-11.50",""
"Oklahoma",1954,"Boys","High Jump","A","6-02",""
"Oklahoma",1954,"Boys","High Jump","B","5-09",""
"Oklahoma",1953,"Boys","High Jump","A","6-00.25",""
"Oklahoma",1953,"Boys","High Jump","B","5-10.50",""
"Oklahoma",1952,"Boys","High Jump","A","6-02.25",""
"Oklahoma",1952,"Boys","High Jump","B","5-11",""
"Oklahoma",1951,"Boys","High Jump","A","6-01",""
"Oklahoma",1951,"Boys","High Jump","B","5-10.50",""
"Oklahoma",1950,"Boys","High Jump","A","6-01",""
"Oklahoma",1950,"Boys","High Jump","B","5-10.50",""
"Oklahoma",1949,"Boys","High Jump","A","6-01",""
"Oklahoma",1949,"Boys","High Jump","B","5-09",""
"Oklahoma",1948,"Boys","High Jump","A","5-11",""
"Oklahoma",1948,"Boys","High Jump","B","5-11",""
"Oklahoma",1947,"Boys","High Jump","A","5-11",""
"Oklahoma",1947,"Boys","High Jump","B","5-10",""
"Oklahoma",1946,"Boys","High Jump","A","5-10",""
"Oklahoma",1946,"Boys","High Jump","B","6-01",""
"Oklahoma",1945,"Boys","High Jump","A","5-10",""
"Oklahoma",1945,"Boys","High Jump","B","6-01",""
"Oklahoma",1944,"Boys","High Jump","A","6-00",""
"Oklahoma",1944,"Boys","High Jump","B","5-08",""
"Oklahoma",2024,"Boys","Pole Vault","6A","15-06.00",""
"Oklahoma",2024,"Boys","Pole Vault","5A","13-06.00",""
"Oklahoma",2024,"Boys","Pole Vault","4A","13-06.00",""
"Oklahoma",2024,"Boys","Pole Vault","3A","13-06.00",""
"Oklahoma",2024,"Boys","Pole Vault","2A","13-06.00",""
"Oklahoma",2024,"Boys","Pole Vault","1A","12-06.00",""
"Oklahoma",2023,"Boys","Pole Vault","6A","15-06.00",""
"Oklahoma",2023,"Boys","Pole Vault","5A","14-06.00",""
"Oklahoma",2023,"Boys","Pole Vault","4A","13-06.00",""
"Oklahoma",2023,"Boys","Pole Vault","3A","12-00.00",""
"Oklahoma",2023,"Boys","Pole Vault","2A","12-06.00",""
"Oklahoma",2023,"Boys","Pole Vault","1A","11-06.00",""
"Oklahoma",2022,"Boys","Pole Vault","6A","15-00.00",""
"Oklahoma",2022,"Boys","Pole Vault","5A","13-00.00",""
"Oklahoma",2022,"Boys","Pole Vault","4A","13-00.00",""
"Oklahoma",2022,"Boys","Pole Vault","3A","14-06.00",""
"Oklahoma",2022,"Boys","Pole Vault","2A","12-00.00",""
"Oklahoma",2022,"Boys","Pole Vault","1A","14-06.00",""
"Oklahoma",2021,"Boys","Pole Vault","6A","14-06.00",""
"Oklahoma",2021,"Boys","Pole Vault","5A","13-00.00",""
"Oklahoma",2021,"Boys","Pole Vault","4A","13-00.00",""
"Oklahoma",2021,"Boys","Pole Vault","3A","14-06.00",""
"Oklahoma",2021,"Boys","Pole Vault","2A","12-00.00",""
"Oklahoma",2021,"Boys","Pole Vault","1A","15-04.00",""
"Oklahoma",2019,"Boys","Pole Vault","6A","14-06.00",""
"Oklahoma",2019,"Boys","Pole Vault","5A","14-03.00",""
"Oklahoma",2019,"Boys","Pole Vault","4A","15-00.00",""
"Oklahoma",2019,"Boys","Pole Vault","3A","14-00.00",""
"Oklahoma",2019,"Boys","Pole Vault","2A","14-00.00",""
"Oklahoma",2019,"Boys","Pole Vault","1A","14-00.00",""
"Oklahoma",2018,"Boys","Pole Vault","6A","16-00.00",""
"Oklahoma",2018,"Boys","Pole Vault","5A","14-06.00",""
"Oklahoma",2018,"Boys","Pole Vault","4A","15-08.00",""
"Oklahoma",2018,"Boys","Pole Vault","3A","17-03.00",""
"Oklahoma",2018,"Boys","Pole Vault","2A","14-00.00",""
"Oklahoma",2018,"Boys","Pole Vault","1A","12-06.00",""
"Oklahoma",2017,"Boys","Pole Vault","6A","15-00.00",""
"Oklahoma",2017,"Boys","Pole Vault","5A","15-06.00",""
"Oklahoma",2017,"Boys","Pole Vault","4A","15-00.00",""
"Oklahoma",2017,"Boys","Pole Vault","3A","15-06.00",""
"Oklahoma",2017,"Boys","Pole Vault","2A","13-06.00",""
"Oklahoma",2017,"Boys","Pole Vault","1A","13-00.00",""
"Oklahoma",2016,"Boys","Pole Vault","6A","14-06.00",""
"Oklahoma",2016,"Boys","Pole Vault","5A","15-06.00",""
"Oklahoma",2016,"Boys","Pole Vault","4A","15-00.00",""
"Oklahoma",2016,"Boys","Pole Vault","3A","14-06.00",""
"Oklahoma",2016,"Boys","Pole Vault","2A","13-06.00",""
"Oklahoma",2016,"Boys","Pole Vault","1A","13-06.00",""
"Oklahoma",2015,"Boys","Pole Vault","6A","17-02.00",""
"Oklahoma",2015,"Boys","Pole Vault","5A","16-00.00",""
"Oklahoma",2015,"Boys","Pole Vault","4A","15-00.00",""
"Oklahoma",2015,"Boys","Pole Vault","3A","13-06.00",""
"Oklahoma",2015,"Boys","Pole Vault","2A","12-06.00",""
"Oklahoma",2015,"Boys","Pole Vault","1A","13-06.00",""
"Oklahoma",2014,"Boys","Pole Vault","6A","17-01.00",""
"Oklahoma",2014,"Boys","Pole Vault","5A","14-07.00",""
"Oklahoma",2014,"Boys","Pole Vault","4A","14-00.00",""
"Oklahoma",2014,"Boys","Pole Vault","3A","15-00.00",""
"Oklahoma",2014,"Boys","Pole Vault","2A","14-03.00",""
"Oklahoma",2014,"Boys","Pole Vault","1A","13-00.00",""
"Oklahoma",2013,"Boys","Pole Vault","6A","15-06.00",""
"Oklahoma",2013,"Boys","Pole Vault","5A","14-06.00",""
"Oklahoma",2013,"Boys","Pole Vault","4A","13-06.00",""
"Oklahoma",2013,"Boys","Pole Vault","3A","13-06.00",""
"Oklahoma",2013,"Boys","Pole Vault","2A","13-06.00",""
"Oklahoma",2013,"Boys","Pole Vault","1A","14-06.00",""
"Oklahoma",2012,"Boys","Pole Vault","6A","15-06.00",""
"Oklahoma",2012,"Boys","Pole Vault","5A","14-00.00",""
"Oklahoma",2012,"Boys","Pole Vault","4A","14-00.00",""
"Oklahoma",2012,"Boys","Pole Vault","3A","15-06.00",""
"Oklahoma",2012,"Boys","Pole Vault","2A","12-06.00",""
"Oklahoma",2012,"Boys","Pole Vault","1A","14-06.00",""
"Oklahoma",2011,"Boys","Pole Vault","6A","16-00.00",""
"Oklahoma",2011,"Boys","Pole Vault","5A","14-06.00",""
"Oklahoma",2011,"Boys","Pole Vault","4A","14-00.00",""
"Oklahoma",2011,"Boys","Pole Vault","3A","13-06.00",""
"Oklahoma",2011,"Boys","Pole Vault","2A","12-06.00",""
"Oklahoma",2011,"Boys","Pole Vault","1A","14-10.00",""
"Oklahoma",2010,"Boys","Pole Vault","6A","15-00.00",""
"Oklahoma",2010,"Boys","Pole Vault","5A","14-00.00",""
"Oklahoma",2010,"Boys","Pole Vault","4A","13-00.00",""
"Oklahoma",2010,"Boys","Pole Vault","3A","14-06.00",""
"Oklahoma",2010,"Boys","Pole Vault","2A","14-06.00",""
"Oklahoma",2010,"Boys","Pole Vault","1A","14-03.00",""
"Oklahoma",2009,"Boys","Pole Vault","6A","17-00.00",""
"Oklahoma",2009,"Boys","Pole Vault","5A","14-06.00",""
"Oklahoma",2009,"Boys","Pole Vault","4A","15-00.00",""
"Oklahoma",2009,"Boys","Pole Vault","3A","13-06.00",""
"Oklahoma",2009,"Boys","Pole Vault","2A","13-06.00",""
"Oklahoma",2009,"Boys","Pole Vault","1A","14-00.00",""
"Oklahoma",2008,"Boys","Pole Vault","6A","16-07.00",""
"Oklahoma",2008,"Boys","Pole Vault","5A","14-06.00",""
"Oklahoma",2008,"Boys","Pole Vault","4A","15-00.00",""
"Oklahoma",2008,"Boys","Pole Vault","3A","13-10.00",""
"Oklahoma",2008,"Boys","Pole Vault","2A","13-00.00",""
"Oklahoma",2008,"Boys","Pole Vault","1A","14-00.00",""
"Oklahoma",2007,"Boys","Pole Vault","6A","15-00.00",""
"Oklahoma",2007,"Boys","Pole Vault","5A","14-06.00",""
"Oklahoma",2007,"Boys","Pole Vault","4A","14-06.00",""
"Oklahoma",2007,"Boys","Pole Vault","3A","14-00.00",""
"Oklahoma",2007,"Boys","Pole Vault","2A","13-06.00",""
"Oklahoma",2007,"Boys","Pole Vault","1A","13-00.00",""
"Oklahoma",2006,"Boys","Pole Vault","6A","14-06.00",""
"Oklahoma",2006,"Boys","Pole Vault","5A","15-06.00",""
"Oklahoma",2006,"Boys","Pole Vault","4A","13-06.00",""
"Oklahoma",2006,"Boys","Pole Vault","3A","14-00.00",""
"Oklahoma",2006,"Boys","Pole Vault","2A","14-00.00",""
"Oklahoma",2006,"Boys","Pole Vault","1A","12-06.00",""
"Oklahoma",2005,"Boys","Pole Vault","6A","14-00.00",""
"Oklahoma",2005,"Boys","Pole Vault","5A","13-06.00",""
"Oklahoma",2005,"Boys","Pole Vault","4A","14-00.00",""
"Oklahoma",2005,"Boys","Pole Vault","3A","13-06.00",""
"Oklahoma",2005,"Boys","Pole Vault","2A","14-00.00",""
"Oklahoma",2005,"Boys","Pole Vault","1A","11-06.00",""
"Oklahoma",2004,"Boys","Pole Vault","6A","13-09.00",""
"Oklahoma",2004,"Boys","Pole Vault","5A","14-03",""
"Oklahoma",2004,"Boys","Pole Vault","4A","15-00.00",""
"Oklahoma",2004,"Boys","Pole Vault","3A","14-00.00",""
"Oklahoma",2004,"Boys","Pole Vault","2A","14-00.00",""
"Oklahoma",2004,"Boys","Pole Vault","1A","12-00.00",""
"Oklahoma",2003,"Boys","Pole Vault","5A","14-00",""
"Oklahoma",2003,"Boys","Pole Vault","4A","14-00",""
"Oklahoma",2003,"Boys","Pole Vault","3A","15-02",""
"Oklahoma",2003,"Boys","Pole Vault","2A","14-00",""
"Oklahoma",2003,"Boys","Pole Vault","A","14-09",""
"Oklahoma",2003,"Boys","Pole Vault","B","13-00",""
"Oklahoma",2002,"Boys","Pole Vault","5A","15-00",""
"Oklahoma",2002,"Boys","Pole Vault","4A","15-00",""
"Oklahoma",2002,"Boys","Pole Vault","3A","15-00",""
"Oklahoma",2002,"Boys","Pole Vault","2A","13-00",""
"Oklahoma",2002,"Boys","Pole Vault","A","13-06",""
"Oklahoma",2002,"Boys","Pole Vault","B","12-06",""
"Oklahoma",2001,"Boys","Pole Vault","5A","14-00",""
"Oklahoma",2001,"Boys","Pole Vault","4A","14-06",""
"Oklahoma",2001,"Boys","Pole Vault","3A","16-00",""
"Oklahoma",2001,"Boys","Pole Vault","2A","14-06",""
"Oklahoma",2001,"Boys","Pole Vault","A","13-00",""
"Oklahoma",2001,"Boys","Pole Vault","B","12-09",""
"Oklahoma",2000,"Boys","Pole Vault","5A","16-01",""
"Oklahoma",2000,"Boys","Pole Vault","4A","14-00",""
"Oklahoma",2000,"Boys","Pole Vault","3A","14-07",""
"Oklahoma",2000,"Boys","Pole Vault","2A","14-06",""
"Oklahoma",2000,"Boys","Pole Vault","A","14-00",""
"Oklahoma",2000,"Boys","Pole Vault","B","12-00",""
"Oklahoma",1999,"Boys","Pole Vault","5A","14-06",""
"Oklahoma",1999,"Boys","Pole Vault","4A","17-02",""
"Oklahoma",1999,"Boys","Pole Vault","3A","14-00",""
"Oklahoma",1999,"Boys","Pole Vault","2A","14-00",""
"Oklahoma",1999,"Boys","Pole Vault","A","13-06",""
"Oklahoma",1999,"Boys","Pole Vault","B","13-00",""
"Oklahoma",1998,"Boys","Pole Vault","5A","14-06",""
"Oklahoma",1998,"Boys","Pole Vault","4A","15-06",""
"Oklahoma",1998,"Boys","Pole Vault","3A","13-00",""
"Oklahoma",1998,"Boys","Pole Vault","2A","13-06",""
"Oklahoma",1998,"Boys","Pole Vault","A","14-06",""
"Oklahoma",1998,"Boys","Pole Vault","B","13-00",""
"Oklahoma",1997,"Boys","Pole Vault","5A","14-06",""
"Oklahoma",1997,"Boys","Pole Vault","4A","15-04.50",""
"Oklahoma",1997,"Boys","Pole Vault","3A","14-00",""
"Oklahoma",1997,"Boys","Pole Vault","2A","14-00",""
"Oklahoma",1997,"Boys","Pole Vault","A","13-03",""
"Oklahoma",1997,"Boys","Pole Vault","B","12-06",""
"Oklahoma",1996,"Boys","Pole Vault","5A","15-06",""
"Oklahoma",1996,"Boys","Pole Vault","4A","13-06",""
"Oklahoma",1996,"Boys","Pole Vault","3A","16-03",""
"Oklahoma",1996,"Boys","Pole Vault","2A","16-01",""
"Oklahoma",1996,"Boys","Pole Vault","A","12-06",""
"Oklahoma",1996,"Boys","Pole Vault","B","11-06",""
"Oklahoma",1995,"Boys","Pole Vault","5A","14-06",""
"Oklahoma",1995,"Boys","Pole Vault","4A","13-09",""
"Oklahoma",1995,"Boys","Pole Vault","3A","14-00",""
"Oklahoma",1995,"Boys","Pole Vault","2A","14-06",""
"Oklahoma",1995,"Boys","Pole Vault","A","12-06",""
"Oklahoma",1995,"Boys","Pole Vault","B","13-00",""
"Oklahoma",1994,"Boys","Pole Vault","5A","15-06",""
"Oklahoma",1994,"Boys","Pole Vault","4A","13-00",""
"Oklahoma",1994,"Boys","Pole Vault","3A","14-00",""
"Oklahoma",1994,"Boys","Pole Vault","2A","14-06",""
"Oklahoma",1994,"Boys","Pole Vault","A","12-06",""
"Oklahoma",1994,"Boys","Pole Vault","B","13-00",""
"Oklahoma",1993,"Boys","Pole Vault","5A","15-06",""
"Oklahoma",1993,"Boys","Pole Vault","4A","14-07",""
"Oklahoma",1993,"Boys","Pole Vault","3A","13-09",""
"Oklahoma",1993,"Boys","Pole Vault","2A","13-06",""
"Oklahoma",1993,"Boys","Pole Vault","A","13-00",""
"Oklahoma",1993,"Boys","Pole Vault","B","12-06",""
"Oklahoma",1992,"Boys","Pole Vault","5A","15-06",""
"Oklahoma",1992,"Boys","Pole Vault","4A","13-06",""
"Oklahoma",1992,"Boys","Pole Vault","3A","13-06",""
"Oklahoma",1992,"Boys","Pole Vault","2A","14-00",""
"Oklahoma",1992,"Boys","Pole Vault","A","14-05.50",""
"Oklahoma",1992,"Boys","Pole Vault","B","12-03",""
"Oklahoma",1991,"Boys","Pole Vault","5A","15-00",""
"Oklahoma",1991,"Boys","Pole Vault","4A","14-00",""
"Oklahoma",1991,"Boys","Pole Vault","3A","15-06",""
"Oklahoma",1991,"Boys","Pole Vault","2A","14-06",""
"Oklahoma",1991,"Boys","Pole Vault","A","12-08",""
"Oklahoma",1991,"Boys","Pole Vault","B","12-04",""
"Oklahoma",1990,"Boys","Pole Vault","5A","15-00",""
"Oklahoma",1990,"Boys","Pole Vault","4A","14-06",""
"Oklahoma",1990,"Boys","Pole Vault","3A","15-00",""
"Oklahoma",1990,"Boys","Pole Vault","2A","13-06",""
"Oklahoma",1990,"Boys","Pole Vault","A","15-02",""
"Oklahoma",1990,"Boys","Pole Vault","B","12-03",""
"Oklahoma",1989,"Boys","Pole Vault","5A","14-06",""
"Oklahoma",1989,"Boys","Pole Vault","4A","15-01",""
"Oklahoma",1989,"Boys","Pole Vault","3A","16-00",""
"Oklahoma",1989,"Boys","Pole Vault","2A","15-00",""
"Oklahoma",1989,"Boys","Pole Vault","A","14-00",""
"Oklahoma",1989,"Boys","Pole Vault","B","14-00",""
"Oklahoma",1988,"Boys","Pole Vault","5A","15-00",""
"Oklahoma",1988,"Boys","Pole Vault","4A","14-06",""
"Oklahoma",1988,"Boys","Pole Vault","3A","15-06",""
"Oklahoma",1988,"Boys","Pole Vault","2A","14-06",""
"Oklahoma",1988,"Boys","Pole Vault","A","14-00",""
"Oklahoma",1988,"Boys","Pole Vault","B","13-02",""
"Oklahoma",1987,"Boys","Pole Vault","5A","14-06",""
"Oklahoma",1987,"Boys","Pole Vault","4A","14-00",""
"Oklahoma",1987,"Boys","Pole Vault","3A","14-06",""
"Oklahoma",1987,"Boys","Pole Vault","2A","14-01",""
"Oklahoma",1987,"Boys","Pole Vault","A","13-02",""
"Oklahoma",1987,"Boys","Pole Vault","B","13-03",""
"Oklahoma",1986,"Boys","Pole Vault","5A","15-06",""
"Oklahoma",1986,"Boys","Pole Vault","4A","13-06",""
"Oklahoma",1986,"Boys","Pole Vault","3A","14-00",""
"Oklahoma",1986,"Boys","Pole Vault","2A","12-06",""
"Oklahoma",1986,"Boys","Pole Vault","A","13-03",""
"Oklahoma",1986,"Boys","Pole Vault","B","13-03",""
"Oklahoma",1985,"Boys","Pole Vault","5A","16-00",""
"Oklahoma",1985,"Boys","Pole Vault","4A","13-06",""
"Oklahoma",1985,"Boys","Pole Vault","3A","15-00.25",""
"Oklahoma",1985,"Boys","Pole Vault","2A","14-00",""
"Oklahoma",1985,"Boys","Pole Vault","A","15-01",""
"Oklahoma",1985,"Boys","Pole Vault","B","13-04",""
"Oklahoma",1984,"Boys","Pole Vault","5A","14-07",""
"Oklahoma",1984,"Boys","Pole Vault","4A","15-00",""
"Oklahoma",1984,"Boys","Pole Vault","3A","15-00.25",""
"Oklahoma",1984,"Boys","Pole Vault","2A","12-06",""
"Oklahoma",1984,"Boys","Pole Vault","A","15-00",""
"Oklahoma",1984,"Boys","Pole Vault","B","13-00",""
"Oklahoma",1983,"Boys","Pole Vault","4A","13-06",""
"Oklahoma",1983,"Boys","Pole Vault","3A","15-00",""
"Oklahoma",1983,"Boys","Pole Vault","2A","13-09",""
"Oklahoma",1983,"Boys","Pole Vault","A","13-06",""
"Oklahoma",1983,"Boys","Pole Vault","B","14-04.50",""
"Oklahoma",1982,"Boys","Pole Vault","4A","14-00",""
"Oklahoma",1982,"Boys","Pole Vault","3A","14-00",""
"Oklahoma",1982,"Boys","Pole Vault","2A","14-06",""
"Oklahoma",1982,"Boys","Pole Vault","A","13-06",""
"Oklahoma",1982,"Boys","Pole Vault","B","13-00",""
"Oklahoma",1981,"Boys","Pole Vault","4A","14-11.50",""
"Oklahoma",1981,"Boys","Pole Vault","3A","13-00",""
"Oklahoma",1981,"Boys","Pole Vault","2A","15-06",""
"Oklahoma",1981,"Boys","Pole Vault","A","12-06",""
"Oklahoma",1981,"Boys","Pole Vault","B","13-06",""
"Oklahoma",1980,"Boys","Pole Vault","4A","13-06",""
"Oklahoma",1980,"Boys","Pole Vault","3A","14-00",""
"Oklahoma",1980,"Boys","Pole Vault","2A","17-01",""
"Oklahoma",1980,"Boys","Pole Vault","A","14-00",""
"Oklahoma",1980,"Boys","Pole Vault","B","13-00",""
"Oklahoma",1979,"Boys","Pole Vault","4A","13-00",""
"Oklahoma",1979,"Boys","Pole Vault","3A","14-00",""
"Oklahoma",1979,"Boys","Pole Vault","2A","14-06",""
"Oklahoma",1979,"Boys","Pole Vault","A","14-00",""
"Oklahoma",1979,"Boys","Pole Vault","B","13-00",""
"Oklahoma",1978,"Boys","Pole Vault","4A","14-06",""
"Oklahoma",1978,"Boys","Pole Vault","3A","14-09",""
"Oklahoma",1978,"Boys","Pole Vault","2A","13-06",""
"Oklahoma",1978,"Boys","Pole Vault","A","12-00",""
"Oklahoma",1978,"Boys","Pole Vault","B","13-00",""
"Oklahoma",1977,"Boys","Pole Vault","4A","13-09",""
"Oklahoma",1977,"Boys","Pole Vault","3A","13-06",""
"Oklahoma",1977,"Boys","Pole Vault","2A","12-06",""
"Oklahoma",1977,"Boys","Pole Vault","A","13-00",""
"Oklahoma",1977,"Boys","Pole Vault","B","14-03",""
"Oklahoma",1976,"Boys","Pole Vault","4A","14-10.25",""
"Oklahoma",1976,"Boys","Pole Vault","3A","13-00",""
"Oklahoma",1976,"Boys","Pole Vault","2A","13-06",""
"Oklahoma",1976,"Boys","Pole Vault","A","12-06",""
"Oklahoma",1976,"Boys","Pole Vault","B","12-06",""
"Oklahoma",1975,"Boys","Pole Vault","4A","12-06",""
"Oklahoma",1975,"Boys","Pole Vault","3A","12-06",""
"Oklahoma",1975,"Boys","Pole Vault","2A","13-00",""
"Oklahoma",1975,"Boys","Pole Vault","A","12-06",""
"Oklahoma",1975,"Boys","Pole Vault","B","13-00",""
"Oklahoma",1974,"Boys","Pole Vault","4A","13-00",""
"Oklahoma",1974,"Boys","Pole Vault","3A","13-00",""
"Oklahoma",1974,"Boys","Pole Vault","2A","14-00",""
"Oklahoma",1974,"Boys","Pole Vault","A","12-00",""
"Oklahoma",1973,"Boys","Pole Vault","4A","13-00",""
"Oklahoma",1973,"Boys","Pole Vault","3A","12-06",""
"Oklahoma",1973,"Boys","Pole Vault","2A","13-00",""
"Oklahoma",1973,"Boys","Pole Vault","A","11-06",""
"Oklahoma",1972,"Boys","Pole Vault","4A","14-02",""
"Oklahoma",1972,"Boys","Pole Vault","3A","12-06",""
"Oklahoma",1972,"Boys","Pole Vault","2A","14-00",""
"Oklahoma",1972,"Boys","Pole Vault","A","12-06",""
"Oklahoma",1971,"Boys","Pole Vault","4A","13-06",""
"Oklahoma",1971,"Boys","Pole Vault","3A","13-06",""
"Oklahoma",1971,"Boys","Pole Vault","2A","14-00",""
"Oklahoma",1971,"Boys","Pole Vault","A","12-06",""
"Oklahoma",1970,"Boys","Pole Vault","4A","12-06",""
"Oklahoma",1970,"Boys","Pole Vault","3A","13-00",""
"Oklahoma",1970,"Boys","Pole Vault","2A","12-09",""
"Oklahoma",1970,"Boys","Pole Vault","A","12-00",""
"Oklahoma",1969,"Boys","Pole Vault","2A","13-00",""
"Oklahoma",1969,"Boys","Pole Vault","A","13-01.50",""
"Oklahoma",1969,"Boys","Pole Vault","B","13-00",""
"Oklahoma",1969,"Boys","Pole Vault","C","12-06",""
"Oklahoma",1968,"Boys","Pole Vault","2A","14-07",""
"Oklahoma",1968,"Boys","Pole Vault","A","14-00",""
"Oklahoma",1968,"Boys","Pole Vault","B","12-00",""
"Oklahoma",1968,"Boys","Pole Vault","C","12-10.50",""
"Oklahoma",1967,"Boys","Pole Vault","2A","14-08.50",""
"Oklahoma",1967,"Boys","Pole Vault","A","14-00",""
"Oklahoma",1967,"Boys","Pole Vault","B","13-00",""
"Oklahoma",1967,"Boys","Pole Vault","C","11-09",""
"Oklahoma",1966,"Boys","Pole Vault","2A","14-04",""
"Oklahoma",1966,"Boys","Pole Vault","A","13-00",""
"Oklahoma",1966,"Boys","Pole Vault","B","13-00",""
"Oklahoma",1965,"Boys","Pole Vault","2A","14-00",""
"Oklahoma",1965,"Boys","Pole Vault","A","13-06",""
"Oklahoma",1965,"Boys","Pole Vault","B","13-00",""
"Oklahoma",1964,"Boys","Pole Vault","2A","14-09",""
"Oklahoma",1964,"Boys","Pole Vault","A","13-06",""
"Oklahoma",1964,"Boys","Pole Vault","B","12-06",""
"Oklahoma",1963,"Boys","Pole Vault","2A","13-00",""
"Oklahoma",1963,"Boys","Pole Vault","A","13-06",""
"Oklahoma",1963,"Boys","Pole Vault","B","12-00",""
"Oklahoma",1962,"Boys","Pole Vault","2A","14-07.50",""
"Oklahoma",1962,"Boys","Pole Vault","A","13-00.50",""
"Oklahoma",1962,"Boys","Pole Vault","B","12-09",""
"Oklahoma",1961,"Boys","Pole Vault","2A","12-06",""
"Oklahoma",1961,"Boys","Pole Vault","A","12-08",""
"Oklahoma",1961,"Boys","Pole Vault","B","12-01",""
"Oklahoma",1960,"Boys","Pole Vault","2A","12-03.25",""
"Oklahoma",1960,"Boys","Pole Vault","A","12-11",""
"Oklahoma",1960,"Boys","Pole Vault","B","11-06",""
"Oklahoma",1959,"Boys","Pole Vault","2A","12-10",""
"Oklahoma",1959,"Boys","Pole Vault","A","12-00",""
"Oklahoma",1959,"Boys","Pole Vault","B","11-07",""
"Oklahoma",1958,"Boys","Pole Vault","2A","12-04",""
"Oklahoma",1958,"Boys","Pole Vault","A","12-05",""
"Oklahoma",1958,"Boys","Pole Vault","B","12-02",""
"Oklahoma",1957,"Boys","Pole Vault","2A","12-00",""
"Oklahoma",1957,"Boys","Pole Vault","A","12-00",""
"Oklahoma",1957,"Boys","Pole Vault","B","12-02",""
"Oklahoma",1956,"Boys","Pole Vault","A","12-04",""
"Oklahoma",1956,"Boys","Pole Vault","B","12-04",""
"Oklahoma",1955,"Boys","Pole Vault","A","12-03",""
"Oklahoma",1955,"Boys","Pole Vault","B","12-03",""
"Oklahoma",1954,"Boys","Pole Vault","A","11-00",""
"Oklahoma",1954,"Boys","Pole Vault","B","11-00",""
"Oklahoma",1953,"Boys","Pole Vault","A","12-02",""
"Oklahoma",1953,"Boys","Pole Vault","B","11-00",""
"Oklahoma",1952,"Boys","Pole Vault","A","11-06",""
"Oklahoma",1952,"Boys","Pole Vault","B","12-00",""
"Oklahoma",1951,"Boys","Pole Vault","A","11-00",""
"Oklahoma",1951,"Boys","Pole Vault","B","11-03",""
"Oklahoma",1950,"Boys","Pole Vault","A","11-06",""
"Oklahoma",1950,"Boys","Pole Vault","B","11-03",""
"Oklahoma",1949,"Boys","Pole Vault","A","12-00",""
"Oklahoma",1949,"Boys","Pole Vault","B","11-0",""
"Oklahoma",1948,"Boys","Pole Vault","A","11-09",""
"Oklahoma",1948,"Boys","Pole Vault","B","10-06",""
"Oklahoma",1947,"Boys","Pole Vault","A","11-04",""
"Oklahoma",1947,"Boys","Pole Vault","B","11-06",""
"Oklahoma",1946,"Boys","Pole Vault","A","11-00",""
"Oklahoma",1946,"Boys","Pole Vault","B","10-06",""
"Oklahoma",1945,"Boys","Pole Vault","A","11-03",""
"Oklahoma",1945,"Boys","Pole Vault","B","10-09",""
"Oklahoma",1944,"Boys","Pole Vault","A","11-07",""
"Oklahoma",1944,"Boys","Pole Vault","B","10-06",""
