1990,Reggie Wilkins Eastern,,10.71
2012,Nicholas Laureano,Lexington Catholic,4:24.54
2013,Nicholas Laureano,Lexington Catholic,4:22.74
2014,Trenton Fryman,North Oldham,4:22.72
2015,Ethan Shuley,Highlands,4:18.81
2016,Trenton Fryman,North Oldham,4:28.63
2017,Spencer Carman,Lexington Catholic,4:23.52
2018,Spencer Carman,Lexington Catholic,4:25.46
2019,Ryan Maynard,Taylor County,4:29.53
MILE RUN,,
Year Name(s),School,Time
1966 Remole,Owensboro,4:22.80
1967 Remole,Owensboro,4:31.50
1968 DeVoto,Newport Catholic,4:23.90
1969 Nichols,Elizabethtown,4:28.00
1970 Smith,Knox Central,4:32.40
1971 Smith,Knox Central,4:30.00
1972 Smith,Knox Central,4:21.60
1973 Strohmeier,Paducah Tilghman,4:28.40
1974 Miller,Owensboro,4:22.70
1975 Sheffer,Union County,4:28.80
1976 Creekmore,Whitley County,4:19.03
1977 Grumback,Paducah Tilghman,4:22.70
1978 Jeter,North Hardin,4:21.30
100 YARD DASH,,
Year Name(s),School,Time
1966 Moser,Boone County,10.00
1967 Gallichio,Newport Catholic,10.00
1968 Welch,Elizabethtown,10.00
1969 Blair,Bryan Station,10.00
1970 Collins,Madisonville No.,10.00
1971 Gallichio,Newport Catholic,10.00
1972 Moore,Tates Creek,22.20
1973 Mitchell,Tates Creek,10:10
1974 Mitchell,Tates Creek,9.80
1975 Johnson,Lafayette,9.70
1977 Prewitt,Lafayette,10.00
1978 Jones,Danville,9.80
100 METER DASH,,
Year Name(s),School,Time
1979 Choo Choo Lee,Paducah Tilghman,10.04
1980 Choo Choo Lee,Paducah Tilghman,10.90
1981 Clay Parker,Paducah Tilghman,11.05
1982 James Jackson,Franklin County,11.08
1983 Derek Bowman,Owensboro Catholic,11.04
1984 Conner Mason,Paducah Tilghman,10.86
1985 Glenn Jackson,Franklin County,10.72
1986 Al Baker,Trigg County,10.83
1987 Gregg Bridges,Trigg County,11.24
1988 Randy Wyatt,Paducah Tilghman,10.63
1989 Randy Wyatt,Paducah Tilghman,10.63
1600 METER RUN,,
Year Name(s),School,Time
1977 Grumback,Paducah Tilghman,4:22.70
1978 Jeter,North Hardin,4:21.30
1979 Young,Union County,4:23.89
1980 Doug Fultz,Russell,4:19.70
1981 Mike Ling,Highlands,4:19.66
1982 Steve Metzger,Barren County,4:25.00
1983 Mike Wilson,Rowan County,4:16.90
1984 James Boxx,Middlesboro,4:29.35
1985 Shawn Pawsat,Highlands,4:28.37
1986 Jeff Moll,Lexington Catholic,4:23.02
1987 Jimmy Herald,Warren East,4:18.20
1988 Brian Binion,Rowan County,4:26.23
1989 Brian Binion,Rowan County,4:25.05
1990 Jeff Scott,Fort Campbell,4:28.33
1991 Cleve Eldridge,Anderson County,4:29.05
1992 Cleve Eldridge,Anderson County,4:29.65
1993 Dennis Hutchinson,Pendleton County,4:22.96
1994 Thomas Murley,Elizabethtown,4:27.67
1995 Thomas Murley,Elizabethtown,4:25.25
1996 La’Mone Owens,Fort Campbell,4:15.96
1997 Paul Gilvin,Fleming County,4:25.89
1998 Justin Griffi n,Bowling Green,4:24.88
1999 Thomas Morgan,Lexington Catholic,4:18.95
1973 Briscoe,,Bryan Station,1:56.90
1974 Jones,,Owensboro,1:55.60
1975 Jones,,Owensboro,1:56.10
1976 Thomas,,Henry Clay,1:57.3
1977 Grumback,,Paducah Tilghman,1:59.20
1978 Thomas,,Henry Clay,1:55.00
800 METER RUN,,,
Year Name(s),,School,Time
1979 Fultz,,Russell,1:58.64
1980 Doug Murphy,,Pulaski County,1:56.30
1981 Pat Alexander,,Grayson County,1:58.41
1982 Chucky Crabtree,,Webster County,1:59.09
1983 Todd Powers,,Knox Central,1:59.77
1984 Jeff Caldwell,,Scott County,1:57.49
1985 Larry Jackson,,Mayfi eld,1:56.25
1986 Larry Jackson,,Mayfi eld,1:55.50
1987 Larry Jackson,,Mayfi eld,1:56.30
1988 Brian Binion,,Rowan County,1:59.73
1989 Eddie Olding,,Grant County,1:55.99
1990 Todd Johnson,,Hart County,1:59.15
1991 Cleve Eldridge,,Anderson County,1:58.75
1992 Brad Rodgers,,Russell,1:56.91
1993 Jamie Pendygraft,,Barren County,1:55.54
1994 Wes Freeland,,Elizabethtown,1:56.95
1995 Wes Freeland,,Elizabethtown,1:58.16
1996 Wes Freeland,,Elizabethtown,1:57.36
1997 Skyler Smith,,Union County,1:59.52
1998 Skyler Smith,,Union County,1:55.84
1999 Skyler Smith,,Union County,1:54.59
2000 Wes Meserve,,Hancock County,1:58.05
2001 Marcus Johnson,,Shawnee,2:03.91
2002 Chris Fountain,,Paducah Tilghman,2:01.01
2003 Chris Fountain,,Paducah Tilghman,1:59.68
2004 Breylen Derrick,,Highlands,1:56.88
2005 Patrick Morgan,,Boyle County,1:54.65
2006 Ron Duncan,,Fleming County,1:59.49
2007 Brian Mirrielees,,Highlands,1:59.13
2008 Thomas Canary,,Lexington Catholic,1:54.06
2009 Thomas Canary,,Lexington Catholic,1:54.94
2010 Haile Jemane,,Louisville Central,1:56.92
2011 Jeremy Rice,,North Oldham,1:57.78
2012 Leonard Faul,,South Oldham,1:57.09
2013 Nicholas Laureano,,Lexington Catholic,1:55.81
2014 Conner Cloyd,,Christian Academy,1:57.56
2015 Chas Warden,,Elizabethtown,1:56.40
2016 Trenton Fryman,,North Oldham,1:59.12
2017 Alex McClarty,,North Oldham,1:56.80
2018 Jackson Cox,,Boyle County,1:57.05
2019 Jackson Cox,,Boyle County,1:57.07
Year,Name(s),School,Time
1966,Keller,Lexington Catholic,1:54.10
1967,Harris,Elizabethtown,1:58.80
1968,Johnson,Bryan Station,1:58.80
1969,Peterson,Elizabethtown,1:59.70
1970,Young,Somerset,1:59.60
1971,Harbutt,Bryan Station,1:57.00
1972,Heilman,Highlands,1:59.10
1968,Harriford,Paducah Tighlman,13-00
1969,Harriford,Paducah Tighlman,13-00
1970,Nonwieler,Davies County,13-00
1971,Kollross,Lafayette,13-06
1972,Freeman,Lafayette,14-09
1973,DeCaussin,Daviess County,12-09
