"State","Year","Event","Schools.Boys","Schools.Girls","Schools.NA","Participation.Boys","Participation.Girls","Participation.NA","Mark.Boys","Mark.Girls","Mark.NA","Participation.Pct.Diff","Mark.Pct.Diff","Participation.Boys.Thousands","Participation.Girls.Thousands","Boys.to.girls.ratio"
"New Mexico",1997,"1600m",136,136,NA,2353,1939,NA,264.21,291.68,NA,17.5945601359966,-9.88325028332945,2.353,1.939,1.2135121196493
"New Mexico",1997,"800m",136,136,NA,2353,1939,NA,116.33,136.66,NA,17.5945601359966,-16.0717814933397,2.353,1.939,1.2135121196493
"New Mexico",1997,"High Jump",136,136,NA,2353,1939,NA,2.0066,1.6764,NA,17.5945601359966,17.9310344827586,2.353,1.939,1.2135121196493
"New Mexico",1997,"Pole Vault",136,NA,NA,2353,NA,NA,4.7244,NA,NA,NA,NA,2.353,NA,NA
"New York",1997,"100m",576,573,NA,17110,16419,NA,10.76,11.75,NA,4.0385739333723,-8.79609062638827,17.11,16.419,1.04208538887874
"New York",1997,"1600m",576,573,NA,17110,16419,NA,256.22,293.957586,NA,4.0385739333723,-13.718329121463,17.11,16.419,1.04208538887874
"New York",1997,"800m",576,573,NA,17110,16419,NA,111.03,132.57,NA,4.0385739333723,-17.6847290640394,17.11,16.419,1.04208538887874
"New York",1997,"High Jump",576,573,NA,17110,16419,NA,2.032,1.7272,NA,4.0385739333723,16.2162162162162,17.11,16.419,1.04208538887874
"New York",1997,"Pole Vault",576,NA,NA,17110,NA,NA,4.572,NA,NA,NA,NA,17.11,NA,NA
"North Carolina",1997,"100m",301,291,NA,9280,8380,NA,10.52,11.86,NA,9.69827586206897,-11.9749776586238,9.28,8.38,1.10739856801909
"North Carolina",1997,"1600m",301,291,NA,9280,8380,NA,258.42,303.05,NA,9.69827586206897,-15.8975546333731,9.28,8.38,1.10739856801909
"North Carolina",1997,"800m",301,291,NA,9280,8380,NA,114.48,139.01,NA,9.69827586206897,-19.353820663537,9.28,8.38,1.10739856801909
"North Carolina",1997,"High Jump",301,291,NA,9280,8380,NA,2.032,1.8288,NA,9.69827586206897,10.5263157894737,9.28,8.38,1.10739856801909
"North Carolina",1997,"Pole Vault",301,NA,NA,9280,NA,NA,4.4196,NA,NA,NA,NA,9.28,NA,NA
"Oklahoma",1997,"100m",383,391,NA,3970,3564,NA,10.39,12.12,NA,10.2267002518892,-15.3709462461128,3.97,3.564,1.11391694725028
"Oklahoma",1997,"1600m",383,391,NA,3970,3564,NA,258.66,318.26,NA,10.2267002518892,-20.6614435276988,3.97,3.564,1.11391694725028
"Oklahoma",1997,"800m",383,391,NA,3970,3564,NA,114.2,137.85,NA,10.2267002518892,-18.7661178337631,3.97,3.564,1.11391694725028
"Oklahoma",1997,"High Jump",383,391,NA,3970,3564,NA,2.032,1.6764,NA,10.2267002518892,19.1780821917808,3.97,3.564,1.11391694725028
"Oklahoma",1997,"Pole Vault",383,NA,NA,3970,NA,NA,4.6736,NA,NA,NA,NA,3.97,NA,NA
"Oregon",1997,"100m",241,239,NA,6888,5606,NA,10.81,12.08,NA,18.6120789779326,-11.0965487112276,6.888,5.606,1.22868355333571
"Oregon",1997,"1600m",241,239,NA,6888,5606,NA,251.331696,291.316284,NA,18.6120789779326,-14.7368421052632,6.888,5.606,1.22868355333571
"Oregon",1997,"800m",241,239,NA,6888,5606,NA,115.49,131.93,NA,18.6120789779326,-13.2891439657263,6.888,5.606,1.22868355333571
"Oregon",1997,"High Jump",241,239,NA,6888,5606,NA,2.0828,1.651,NA,18.6120789779326,23.1292517006803,6.888,5.606,1.22868355333571
"Oregon",1997,"Pole Vault",241,239,NA,6888,5606,NA,5.0546,3.2893,NA,18.6120789779326,42.3135464231355,6.888,5.606,1.22868355333571
"Rhode Island",1997,"100m",36,34,NA,1382,1171,NA,10.76,12.76,NA,15.2677279305355,-17.0068027210884,1.382,1.171,1.1801878736123
"Rhode Island",1997,"1600m",36,34,NA,1382,1171,NA,261.01647,305.36028,NA,15.2677279305355,-15.6587677725118,1.382,1.171,1.1801878736123
"Rhode Island",1997,"800m",36,34,NA,1382,1171,NA,117.44,138.75,NA,15.2677279305355,-16.636090401655,1.382,1.171,1.1801878736123
"Rhode Island",1997,"High Jump",36,34,NA,1382,1171,NA,2.13995,1.7018,NA,15.2677279305355,22.8099173553719,1.382,1.171,1.1801878736123
"Rhode Island",1997,"Pole Vault",36,34,NA,1382,1171,NA,3.9624,2.5908,NA,15.2677279305355,41.8604651162791,1.382,1.171,1.1801878736123
"Tennessee",1997,"100m",216,218,NA,4704,4578,NA,10.7,12.07,NA,2.67857142857143,-12.0333772507686,4.704,4.578,1.02752293577982
"Tennessee",1997,"1600m",216,218,NA,4704,4578,NA,258.63,311.2,NA,2.67857142857143,-18.451116999807,4.704,4.578,1.02752293577982
"Tennessee",1997,"800m",216,218,NA,4704,4578,NA,114.8,135.79,NA,2.67857142857143,-16.7524641845245,4.704,4.578,1.02752293577982
"Tennessee",1997,"High Jump",216,218,NA,4704,4578,NA,2.0828,1.6764,NA,2.67857142857143,21.6216216216216,4.704,4.578,1.02752293577982
"Tennessee",1997,"Pole Vault",216,NA,NA,4704,NA,NA,4.4196,NA,NA,NA,NA,4.704,NA,NA
"Washington",1997,"100m",342,340,NA,10124,8341,NA,10.35,12.13,NA,17.6116159620703,-15.8362989323844,10.124,8.341,1.21376333772929
"Washington",1997,"1600m",342,340,NA,10124,8341,NA,247.43,290.78,NA,17.6116159620703,-16.1089537541108,10.124,8.341,1.21376333772929
"Washington",1997,"800m",342,340,NA,10124,8341,NA,110.96,130.15,NA,17.6116159620703,-15.9180457052798,10.124,8.341,1.21376333772929
"Washington",1997,"High Jump",342,340,NA,10124,8341,NA,1.9812,1.7272,NA,17.6116159620703,13.6986301369863,10.124,8.341,1.21376333772929
"Washington",1997,"Pole Vault",342,NA,NA,10124,NA,NA,4.572,NA,NA,NA,NA,10.124,NA,NA
"Wisconsin",1997,"100m",380,377,NA,11194,9396,NA,10.55,12.05,NA,16.0621761658031,-13.2743362831858,11.194,9.396,1.19135802469136
"Wisconsin",1997,"1600m",380,377,NA,11194,9396,NA,245,301.43,NA,16.0621761658031,-20.6540636495068,11.194,9.396,1.19135802469136
"Wisconsin",1997,"800m",380,377,NA,11194,9396,NA,108.5,137.49,NA,16.0621761658031,-23.5700638237327,11.194,9.396,1.19135802469136
"Wisconsin",1997,"High Jump",380,377,NA,11194,9396,NA,2.0574,1.7018,NA,16.0621761658031,18.9189189189189,11.194,9.396,1.19135802469136
"Wisconsin",1997,"Pole Vault",380,NA,NA,11194,NA,NA,4.4958,NA,NA,NA,NA,11.194,NA,NA
"Wyoming",1997,"100m",69,68,NA,1690,1395,NA,11,12.32,NA,17.4556213017751,-11.3207547169811,1.69,1.395,1.21146953405018
"Wyoming",1997,"1600m",69,68,NA,1690,1395,NA,269.17,303.81,NA,17.4556213017751,-12.0911724667528,1.69,1.395,1.21146953405018
"Wyoming",1997,"800m",69,68,NA,1690,1395,NA,115.39,135.61,NA,17.4556213017751,-16.1115537848606,1.69,1.395,1.21146953405018
"Wyoming",1997,"High Jump",69,68,NA,1690,1395,NA,2.0828,1.6002,NA,17.4556213017751,26.2068965517241,1.69,1.395,1.21146953405018
"Wyoming",1997,"Pole Vault",69,68,NA,1690,1395,NA,4.572,3.048,NA,17.4556213017751,40,1.69,1.395,1.21146953405018
"Illinois",1997,"High Jump",NA,580,NA,NA,16834,NA,NA,1.7018,NA,NA,NA,NA,16.834,NA
"California",1998,"100m",887,883,NA,39262,29682,NA,10.43,11.1,NA,24.4001833834242,-6.22387366465397,39.262,29.682,1.32275453136581
"California",1998,"1600m",887,883,NA,39262,29682,NA,252.58,289.21,NA,24.4001833834242,-13.5218442569999,39.262,29.682,1.32275453136581
"California",1998,"800m",887,883,NA,39262,29682,NA,112.07,127.9,NA,24.4001833834242,-13.1933158311456,39.262,29.682,1.32275453136581
"California",1998,"High Jump",887,883,NA,39262,29682,NA,2.032,1.7272,NA,24.4001833834242,16.2162162162162,39.262,29.682,1.32275453136581
"California",1998,"Pole Vault",887,883,NA,39262,29682,NA,4.9276,3.8608,NA,24.4001833834242,24.2774566473989,39.262,29.682,1.32275453136581
"Florida",1998,"100m",405,398,NA,10744,10600,NA,10.49,11.54,NA,1.34028294862249,-9.53245574216976,10.744,10.6,1.01358490566038
"Florida",1998,"1600m",405,398,NA,10744,10600,NA,255.12,299.16,NA,1.34028294862249,-15.8908854730461,10.744,10.6,1.01358490566038
"Florida",1998,"800m",405,398,NA,10744,10600,NA,110.1,132.7,NA,1.34028294862249,-18.6161449752883,10.744,10.6,1.01358490566038
"Florida",1998,"High Jump",405,398,NA,10744,10600,NA,2.0828,1.7272,NA,1.34028294862249,18.6666666666667,10.744,10.6,1.01358490566038
"Florida",1998,"Pole Vault",405,398,NA,10744,10600,NA,4.572,3.8608,NA,1.34028294862249,16.8674698795181,10.744,10.6,1.01358490566038
"Georgia",1998,"100m",326,318,NA,8442,7572,NA,10.59,11.64,NA,10.3056147832267,-9.44669365721998,8.442,7.572,1.1148969889065
"Georgia",1998,"1600m",326,318,NA,8442,7572,NA,259.4,299.9,NA,10.3056147832267,-14.4823887001609,8.442,7.572,1.1148969889065
"Georgia",1998,"800m",326,318,NA,8442,7572,NA,112.8,135,NA,10.3056147832267,-17.9176755447942,8.442,7.572,1.1148969889065
"Georgia",1998,"High Jump",326,318,NA,8442,7572,NA,2.0828,1.7272,NA,10.3056147832267,18.6666666666667,8.442,7.572,1.1148969889065
"Georgia",1998,"Pole Vault",326,NA,NA,8442,NA,NA,4.2672,NA,NA,NA,NA,8.442,NA,NA
"Illinois",1998,"100m",525,522,NA,18253,14417,NA,10.49,11.76,NA,21.0157234427217,-11.4157303370786,18.253,14.417,1.26607477283762
"Illinois",1998,"1600m",525,522,NA,18253,14417,NA,255.7,299.3,NA,21.0157234427217,-15.7117117117117,18.253,14.417,1.26607477283762
"Illinois",1998,"800m",525,522,NA,18253,14417,NA,109.7,132.2,NA,21.0157234427217,-18.6027284001653,18.253,14.417,1.26607477283762
"Illinois",1998,"High Jump",525,522,NA,18253,14417,NA,2.1336,1.7272,NA,21.0157234427217,21.0526315789474,18.253,14.417,1.26607477283762
"Illinois",1998,"Pole Vault",525,NA,NA,18253,NA,NA,4.7498,NA,NA,NA,NA,18.253,NA,NA
"Kansas",1998,"100m",365,365,NA,8215,6405,NA,10.71,11.97,NA,22.0328667072428,-11.1111111111111,8.215,6.405,1.28259172521468
"Kansas",1998,"1600m",365,365,NA,8215,6405,NA,257.82,306.6,NA,22.0328667072428,-17.2850005315191,8.215,6.405,1.28259172521468
"Kansas",1998,"800m",365,365,NA,8215,6405,NA,115.84,138.05,NA,22.0328667072428,-17.4957658828627,8.215,6.405,1.28259172521468
"Kansas",1998,"High Jump",365,365,NA,8215,6405,NA,2.032,1.7272,NA,22.0328667072428,16.2162162162162,8.215,6.405,1.28259172521468
"Kansas",1998,"Pole Vault",365,NA,NA,8215,NA,NA,4.1148,NA,NA,NA,NA,8.215,NA,NA
"Maryland",1998,"100m",163,162,NA,4718,4206,NA,10.68,12.22,NA,10.8520559559135,-13.4497816593887,4.718,4.206,1.12173086067523
"Maryland",1998,"1600m",163,162,NA,4718,4206,NA,263.42,306.73,NA,10.8520559559135,-15.1924932035429,4.718,4.206,1.12173086067523
"Maryland",1998,"800m",163,162,NA,4718,4206,NA,117.44,136.03,NA,10.8520559559135,-14.6684025722965,4.718,4.206,1.12173086067523
"Maryland",1998,"High Jump",163,162,NA,4718,4206,NA,1.9812,1.651,NA,10.8520559559135,18.1818181818182,4.718,4.206,1.12173086067523
"Maryland",1998,"Pole Vault",163,162,NA,4718,4206,NA,4.4196,3.2004,NA,10.8520559559135,32,4.718,4.206,1.12173086067523
"Massachusetts",1998,"100m",272,270,NA,9762,9778,NA,11.05,12.28,NA,-0.163900839991805,-10.5443634804972,9.762,9.778,0.998363673552874
"Massachusetts",1998,"1600m",272,270,NA,9762,9778,NA,254.326302,299.373504,NA,-0.163900839991805,-16.271344693229,9.762,9.778,0.998363673552874
"Massachusetts",1998,"800m",272,270,NA,9762,9778,NA,112.44,132.99,NA,-0.163900839991805,-16.7461190563501,9.762,9.778,0.998363673552874
"Massachusetts",1998,"High Jump",272,270,NA,9762,9778,NA,1.9812,1.6764,NA,-0.163900839991805,16.6666666666667,9.762,9.778,0.998363673552874
"Massachusetts",1998,"Pole Vault",272,270,NA,9762,9778,NA,4.2672,3.3528,NA,-0.163900839991805,24,9.762,9.778,0.998363673552874
"Michigan",1998,"100m",652,648,NA,21458,18303,NA,10.7,11.88,NA,14.7031410196663,-10.4517271922055,21.458,18.303,1.17237611320549
"Michigan",1998,"1600m",652,648,NA,21458,18303,NA,252.8,296.9,NA,14.7031410196663,-16.045115517555,21.458,18.303,1.17237611320549
"Michigan",1998,"800m",652,648,NA,21458,18303,NA,113.79,134.99,NA,14.7031410196663,-17.0431706728837,21.458,18.303,1.17237611320549
"Michigan",1998,"High Jump",652,648,NA,21458,18303,NA,2.0574,1.7272,NA,14.7031410196663,17.4496644295302,21.458,18.303,1.17237611320549
"Michigan",1998,"Pole Vault",652,648,NA,21458,18303,NA,4.6736,3.1496,NA,14.7031410196663,38.961038961039,21.458,18.303,1.17237611320549
"Nebraska",1998,"100m",331,333,NA,8386,6747,NA,10.61,12.09,NA,19.5444788933938,-13.0396475770925,8.386,6.747,1.24292278049503
"Nebraska",1998,"1600m",331,333,NA,8386,6747,NA,260.11,306.46,NA,19.5444788933938,-16.3616146283778,8.386,6.747,1.24292278049503
"Nebraska",1998,"800m",331,333,NA,8386,6747,NA,113.12,134.36,NA,19.5444788933938,-17.1650234362373,8.386,6.747,1.24292278049503
"Nebraska",1998,"High Jump",331,333,NA,8386,6747,NA,2.032,1.7018,NA,19.5444788933938,17.687074829932,8.386,6.747,1.24292278049503
"Nebraska",1998,"Pole Vault",331,NA,NA,8386,NA,NA,4.5974,NA,NA,NA,NA,8.386,NA,NA
"New Mexico",1998,"100m",136,136,NA,2506,1970,NA,11.1,12.69,NA,21.3886671987231,-13.3669609079445,2.506,1.97,1.27208121827411
"New Mexico",1998,"1600m",136,136,NA,2506,1970,NA,261.2,306.4,NA,21.3886671987231,-15.9267089499648,2.506,1.97,1.27208121827411
"New Mexico",1998,"800m",136,136,NA,2506,1970,NA,114.39,137.3,NA,21.3886671987231,-18.2049346418213,2.506,1.97,1.27208121827411
"New Mexico",1998,"High Jump",136,136,NA,2506,1970,NA,2.0828,1.651,NA,21.3886671987231,23.1292517006803,2.506,1.97,1.27208121827411
"New Mexico",1998,"Pole Vault",136,NA,NA,2506,NA,NA,4.572,NA,NA,NA,NA,2.506,NA,NA
"New York",1998,"100m",576,573,NA,17110,16419,NA,11.02,12.03,NA,4.0385739333723,-8.76355748373102,17.11,16.419,1.04208538887874
"New York",1998,"1600m",576,573,NA,17110,16419,NA,250.57,294.397803,NA,4.0385739333723,-16.0845476590477,17.11,16.419,1.04208538887874
"New York",1998,"800m",576,573,NA,17110,16419,NA,113.51,129.21,NA,4.0385739333723,-12.9367172050099,17.11,16.419,1.04208538887874
"New York",1998,"High Jump",576,573,NA,17110,16419,NA,2.0066,1.6764,NA,4.0385739333723,17.9310344827586,17.11,16.419,1.04208538887874
"New York",1998,"Pole Vault",576,573,NA,17110,16419,NA,4.572,3.3528,NA,4.0385739333723,30.7692307692308,17.11,16.419,1.04208538887874
"North Carolina",1998,"100m",298,285,NA,9205,7359,NA,10.7,12.1,NA,20.0543183052689,-12.280701754386,9.205,7.359,1.25084930017665
"North Carolina",1998,"1600m",298,285,NA,9205,7359,NA,257.42,303.8,NA,20.0543183052689,-16.5282776807669,9.205,7.359,1.25084930017665
"North Carolina",1998,"800m",298,285,NA,9205,7359,NA,113.4,136.78,NA,20.0543183052689,-18.6905428091774,9.205,7.359,1.25084930017665
"North Carolina",1998,"High Jump",298,285,NA,9205,7359,NA,2.0828,1.7272,NA,20.0543183052689,18.6666666666667,9.205,7.359,1.25084930017665
"North Carolina",1998,"Pole Vault",298,NA,NA,9205,NA,NA,4.4196,NA,NA,NA,NA,9.205,NA,NA
"Oklahoma",1998,"100m",383,391,NA,3970,3564,NA,10.86,12.26,NA,10.2267002518892,-12.1107266435986,3.97,3.564,1.11391694725028
"Oklahoma",1998,"1600m",383,391,NA,3970,3564,NA,261.33,311.88,NA,10.2267002518892,-17.6375150468415,3.97,3.564,1.11391694725028
"Oklahoma",1998,"800m",383,391,NA,3970,3564,NA,112.31,133.63,NA,10.2267002518892,-17.3375620069936,3.97,3.564,1.11391694725028
"Oklahoma",1998,"High Jump",383,391,NA,3970,3564,NA,2.032,1.6764,NA,10.2267002518892,19.1780821917808,3.97,3.564,1.11391694725028
"Oklahoma",1998,"Pole Vault",383,NA,NA,3970,NA,NA,4.7244,NA,NA,NA,NA,3.97,NA,NA
"Oregon",1998,"100m",235,234,NA,7630,6107,NA,10.71,12.18,NA,19.9606815203145,-12.8440366972477,7.63,6.107,1.24938595054855
"Oregon",1998,"1600m",235,234,NA,7630,6107,NA,252.598662,297.006894,NA,19.9606815203145,-16.1600375087911,7.63,6.107,1.24938595054855
"Oregon",1998,"800m",235,234,NA,7630,6107,NA,115.21,134.09,NA,19.9606815203145,-15.146409947854,7.63,6.107,1.24938595054855
"Oregon",1998,"High Jump",235,234,NA,7630,6107,NA,1.9812,1.6764,NA,19.9606815203145,16.6666666666667,7.63,6.107,1.24938595054855
"Oregon",1998,"Pole Vault",235,234,NA,7630,6107,NA,4.88315,3.556,NA,19.9606815203145,31.4522197140707,7.63,6.107,1.24938595054855
"Rhode Island",1998,"100m",39,37,NA,1540,1173,NA,11.37,12.88,NA,23.8311688311688,-12.4536082474227,1.54,1.173,1.31287297527707
"Rhode Island",1998,"1600m",39,37,NA,1540,1173,NA,261.703638,293.33484,NA,23.8311688311688,-11.3978411421055,1.54,1.173,1.31287297527707
"Rhode Island",1998,"800m",39,37,NA,1540,1173,NA,117.81,136.29,NA,23.8311688311688,-14.5454545454545,1.54,1.173,1.31287297527707
"Rhode Island",1998,"High Jump",39,37,NA,1540,1173,NA,2.032,1.651,NA,23.8311688311688,20.6896551724138,1.54,1.173,1.31287297527707
"Rhode Island",1998,"Pole Vault",39,37,NA,1540,1173,NA,4.2672,2.8956,NA,23.8311688311688,38.2978723404255,1.54,1.173,1.31287297527707
"Tennessee",1998,"100m",225,229,NA,4893,4809,NA,10.72,12.05,NA,1.71673819742489,-11.6820377689943,4.893,4.809,1.0174672489083
"Tennessee",1998,"1600m",225,229,NA,4893,4809,NA,258.32,307.49,NA,1.71673819742489,-17.3803927113342,4.893,4.809,1.0174672489083
"Tennessee",1998,"800m",225,229,NA,4893,4809,NA,114,137.42,NA,1.71673819742489,-18.6301805743377,4.893,4.809,1.0174672489083
"Tennessee",1998,"High Jump",225,229,NA,4893,4809,NA,2.032,1.6764,NA,1.71673819742489,19.1780821917808,4.893,4.809,1.0174672489083
"Tennessee",1998,"Pole Vault",225,NA,NA,4893,NA,NA,4.572,NA,NA,NA,NA,4.893,NA,NA
"Washington",1998,"100m",339,229,NA,10370,8398,NA,10.75,11.95,NA,19.0163934426229,-10.5726872246696,10.37,8.398,1.23481781376518
"Washington",1998,"1600m",339,229,NA,10370,8398,NA,253.19,298.83,NA,19.0163934426229,-16.5356327669287,10.37,8.398,1.23481781376518
"Washington",1998,"800m",339,229,NA,10370,8398,NA,112.79,133.7,NA,19.0163934426229,-16.9662055255791,10.37,8.398,1.23481781376518
"Washington",1998,"High Jump",339,229,NA,10370,8398,NA,2.1844,1.7018,NA,19.0163934426229,24.8366013071896,10.37,8.398,1.23481781376518
"Washington",1998,"Pole Vault",339,NA,NA,10370,NA,NA,4.8006,NA,NA,NA,NA,10.37,NA,NA
"Wisconsin",1998,"100m",380,377,NA,12129,10617,NA,10.52,12.27,NA,12.4659906010388,-15.3576129881527,12.129,10.617,1.14241311104832
"Wisconsin",1998,"1600m",380,377,NA,12129,10617,NA,256.1,298.89,NA,12.4659906010388,-15.4200976594173,12.129,10.617,1.14241311104832
"Wisconsin",1998,"800m",380,377,NA,12129,10617,NA,114.5,135.26,NA,12.4659906010388,-16.6239590006406,12.129,10.617,1.14241311104832
"Wisconsin",1998,"High Jump",380,377,NA,12129,10617,NA,1.9558,1.7526,NA,12.4659906010388,10.958904109589,12.129,10.617,1.14241311104832
"Wisconsin",1998,"Pole Vault",380,NA,NA,12129,NA,NA,4.6482,NA,NA,NA,NA,12.129,NA,NA
"Wyoming",1998,"100m",70,69,NA,1667,1381,NA,10.82,11.91,NA,17.1565686862627,-9.59084909810823,1.667,1.381,1.2070963070239
"Wyoming",1998,"1600m",70,69,NA,1667,1381,NA,267.3,311.7,NA,17.1565686862627,-15.3367875647668,1.667,1.381,1.2070963070239
"Wyoming",1998,"800m",70,69,NA,1667,1381,NA,115.1,136.39,NA,17.1565686862627,-16.9310906994314,1.667,1.381,1.2070963070239
"Wyoming",1998,"High Jump",70,69,NA,1667,1381,NA,2.032,1.6256,NA,17.1565686862627,22.2222222222222,1.667,1.381,1.2070963070239
"Wyoming",1998,"Pole Vault",70,69,NA,1667,1381,NA,4.445,3.3528,NA,17.1565686862627,28.0130293159609,1.667,1.381,1.2070963070239
"California",1999,"100m",887,883,NA,39262,29682,NA,10.34,11.41,NA,24.4001833834242,-9.83908045977012,39.262,29.682,1.32275453136581
"California",1999,"1600m",887,883,NA,39262,29682,NA,250.44,285.02,NA,24.4001833834242,-12.9159974601277,39.262,29.682,1.32275453136581
"California",1999,"800m",887,883,NA,39262,29682,NA,113.98,126.74,NA,24.4001833834242,-10.6015287470921,39.262,29.682,1.32275453136581
"California",1999,"High Jump",887,883,NA,39262,29682,NA,2.1082,1.7526,NA,24.4001833834242,18.421052631579,39.262,29.682,1.32275453136581
"California",1999,"Pole Vault",887,883,NA,39262,29682,NA,4.9276,3.8608,NA,24.4001833834242,24.2774566473989,39.262,29.682,1.32275453136581
"Florida",1999,"100m",366,356,NA,10209,9752,NA,10.62,11.84,NA,4.47644235478499,-10.8637577916296,10.209,9.752,1.04686218211649
"Florida",1999,"1600m",366,356,NA,10209,9752,NA,253.4,303.51,NA,4.47644235478499,-17.9957264189905,10.209,9.752,1.04686218211649
"Florida",1999,"800m",366,356,NA,10209,9752,NA,113.74,133.2,NA,4.47644235478499,-15.7609135822467,10.209,9.752,1.04686218211649
"Florida",1999,"High Jump",366,356,NA,10209,9752,NA,2.1336,1.7272,NA,4.47644235478499,21.0526315789474,10.209,9.752,1.04686218211649
"Florida",1999,"Pole Vault",366,356,NA,10209,9752,NA,4.8006,3.58775,NA,4.47644235478499,28.9174867524603,10.209,9.752,1.04686218211649
"Georgia",1999,"100m",328,329,NA,8749,7799,NA,10.66,11.84,NA,10.8583838152932,-10.4888888888889,8.749,7.799,1.12181048852417
"Georgia",1999,"1600m",328,329,NA,8749,7799,NA,259,311.9,NA,10.8583838152932,-18.5321422315642,8.749,7.799,1.12181048852417
"Georgia",1999,"800m",328,329,NA,8749,7799,NA,110.2,136.7,NA,10.8583838152932,-21.4661806399352,8.749,7.799,1.12181048852417
"Georgia",1999,"High Jump",328,329,NA,8749,7799,NA,2.032,1.6764,NA,10.8583838152932,19.1780821917808,8.749,7.799,1.12181048852417
"Georgia",1999,"Pole Vault",328,NA,NA,8749,NA,NA,4.2672,NA,NA,NA,NA,8.749,NA,NA
"Illinois",1999,"100m",520,517,NA,18810,15106,NA,10.93,11.75,NA,19.6916533758639,-7.2310405643739,18.81,15.106,1.24520058254998
"Illinois",1999,"1600m",520,517,NA,18810,15106,NA,253,299.9,NA,19.6916533758639,-16.9650931452342,18.81,15.106,1.24520058254998
"Illinois",1999,"800m",520,517,NA,18810,15106,NA,112.2,132.9,NA,19.6916533758639,-16.891064871481,18.81,15.106,1.24520058254998
"Illinois",1999,"Pole Vault",520,NA,NA,18810,NA,NA,4.7244,NA,NA,NA,NA,18.81,NA,NA
"Kansas",1999,"100m",367,366,NA,9250,6940,NA,10.81,12.41,NA,24.972972972973,-13.7812230835487,9.25,6.94,1.3328530259366
"Kansas",1999,"1600m",367,366,NA,9250,6940,NA,254.06,309.9,NA,24.972972972973,-19.8028228952408,9.25,6.94,1.3328530259366
"Kansas",1999,"800m",367,366,NA,9250,6940,NA,112.73,136.65,NA,24.972972972973,-19.1835752666613,9.25,6.94,1.3328530259366
"Kansas",1999,"High Jump",367,366,NA,9250,6940,NA,1.9812,1.6256,NA,24.972972972973,19.7183098591549,9.25,6.94,1.3328530259366
"Kansas",1999,"Pole Vault",367,NA,NA,9250,NA,NA,4.2672,NA,NA,NA,NA,9.25,NA,NA
"Maryland",1999,"100m",171,170,NA,4637,4140,NA,10.63,11.8,NA,10.7181367263317,-10.4324565314311,4.637,4.14,1.12004830917874
"Maryland",1999,"1600m",171,170,NA,4637,4140,NA,257.72,307.57,NA,10.7181367263317,-17.6369650975605,4.637,4.14,1.12004830917874
"Maryland",1999,"800m",171,170,NA,4637,4140,NA,114.22,137.62,NA,10.7181367263317,-18.5832274459975,4.637,4.14,1.12004830917874
"Maryland",1999,"High Jump",171,170,NA,4637,4140,NA,2.0828,1.6764,NA,10.7181367263317,21.6216216216216,4.637,4.14,1.12004830917874
"Maryland",1999,"Pole Vault",171,170,NA,4637,4140,NA,4.5974,3.4036,NA,10.7181367263317,29.8412698412698,4.637,4.14,1.12004830917874
"Massachusetts",1999,"100m",263,264,NA,9940,10102,NA,11.24,12.46,NA,-1.62977867203219,-10.295358649789,9.94,10.102,0.983963571569986
"Massachusetts",1999,"1600m",263,264,NA,9940,10102,NA,245.21943,284.559924,NA,-1.62977867203219,-14.8516523729991,9.94,10.102,0.983963571569986
"Massachusetts",1999,"800m",263,264,NA,9940,10102,NA,113.74,130.47,NA,-1.62977867203219,-13.7013226321609,9.94,10.102,0.983963571569986
"Massachusetts",1999,"High Jump",263,264,NA,9940,10102,NA,2.0828,1.7272,NA,-1.62977867203219,18.6666666666667,9.94,10.102,0.983963571569986
"Massachusetts",1999,"Pole Vault",263,264,NA,9940,10102,NA,4.1148,3.5052,NA,-1.62977867203219,16,9.94,10.102,0.983963571569986
"Michigan",1999,"100m",656,653,NA,21974,18183,NA,10.6,12.01,NA,17.2522071539092,-12.4723573639982,21.974,18.183,1.20849144805588
"Michigan",1999,"1600m",656,653,NA,21974,18183,NA,250.45,300.48,NA,17.2522071539092,-18.162016953152,21.974,18.183,1.20849144805588
"Michigan",1999,"800m",656,653,NA,21974,18183,NA,113.1,134.74,NA,17.2522071539092,-17.4628792769529,21.974,18.183,1.20849144805588
"Michigan",1999,"High Jump",656,653,NA,21974,18183,NA,2.0828,1.7018,NA,17.2522071539092,20.1342281879195,21.974,18.183,1.20849144805588
"Michigan",1999,"Pole Vault",656,653,NA,21974,18183,NA,4.9022,3.5306,NA,17.2522071539092,32.5301204819277,21.974,18.183,1.20849144805588
"Nebraska",1999,"100m",324,325,NA,7676,6461,NA,10.7,12.08,NA,15.8285565398645,-12.1158911325724,7.676,6.461,1.18805138523448
"Nebraska",1999,"1600m",324,325,NA,7676,6461,NA,256.73,303.23,NA,15.8285565398645,-16.608329166369,7.676,6.461,1.18805138523448
"Nebraska",1999,"800m",324,325,NA,7676,6461,NA,112.7,133.34,NA,15.8285565398645,-16.7777597138677,7.676,6.461,1.18805138523448
"Nebraska",1999,"High Jump",324,325,NA,7676,6461,NA,2.0574,1.7272,NA,15.8285565398645,17.4496644295302,7.676,6.461,1.18805138523448
"Nebraska",1999,"Pole Vault",324,325,NA,7676,6461,NA,4.6228,3.5052,NA,15.8285565398645,27.5,7.676,6.461,1.18805138523448
"New Mexico",1999,"100m",120,122,NA,2721,2105,NA,10.99,12.32,NA,22.6387357589122,-11.4114114114114,2.721,2.105,1.29263657957245
