"State","Year","Gender","Schools","Participation","Event","Mark","Participation.Thousands","Mark.Standard"
"Wisconsin",1980,"Girls",394,11580,"High Jump",1.8288,11.58,-0.25577254642276
"Wyoming",1980,"Girls",73,1700,"100m",12.54,1.7,-1.60708953208295
"Wyoming",1980,"Girls",73,1700,"1600m",319.9,1.7,-1.79510530773827
"Wyoming",1980,"Girls",73,1700,"800m",141.79,1.7,-1.71721472454571
"Wyoming",1980,"Girls",73,1700,"High Jump",1.5748,1.7,-1.62082333928675
"California",1981,"Boys",878,48909,"100m",10.6,48.909,1.08078224283052
"California",1981,"Boys",878,48909,"1600m",250.06,48.909,1.17998965169311
"California",1981,"Boys",878,48909,"800m",107.31,48.909,1.58429270797087
"California",1981,"Boys",878,48909,"High Jump",2.159,48.909,1.51879348430043
"California",1981,"Boys",878,48909,"Pole Vault",4.6228,48.909,0.729475060510892
"Florida",1981,"Boys",334,9538,"100m",10.7212,9.538,0.912859531944178
"Florida",1981,"Boys",334,9538,"1600m",250.93608,9.538,1.14266976062698
"Florida",1981,"Boys",334,9538,"800m",115.02894,9.538,0.845193584387647
"Florida",1981,"Boys",334,9538,"High Jump",2.03835,9.538,0.870394357690032
"Florida",1981,"Boys",334,9538,"Pole Vault",4.572,9.538,0.637865981056373
"Georgia",1981,"Boys",329,9093,"100m",10.84154,9.093,0.746128351844647
"Georgia",1981,"Boys",329,9093,"1600m",259.4862,9.093,0.778445549365049
"Georgia",1981,"Boys",329,9093,"800m",113.43822,9.093,0.99750721266644
"Georgia",1981,"Boys",329,9093,"High Jump",2.0828,9.093,1.10927824644123
"Georgia",1981,"Boys",329,9093,"Pole Vault",4.2926,9.093,0.134016044056513
"Illinois",1981,"Boys",690,30360,"100m",9.95,30.36,1.98135783751803
"Illinois",1981,"Boys",690,30360,"1600m",255.4,30.36,0.952512459777828
"Illinois",1981,"Boys",690,30360,"800m",111.5,30.36,1.18309444398466
"Illinois",1981,"Boys",690,30360,"High Jump",2.08915,30.36,1.14340451626283
"Illinois",1981,"Boys",690,30360,"Pole Vault",4.572,30.36,0.637865981056373
"Kansas",1981,"Boys",374,18700,"100m",10.94,18.7,0.609711931763215
"Kansas",1981,"Boys",374,18700,"1600m",254.91,18.7,0.973385835065935
"Kansas",1981,"Boys",374,18700,"800m",114.47,18.7,0.898712858295154
"Kansas",1981,"Boys",374,18700,"High Jump",2.0828,18.7,1.10927824644123
"Kansas",1981,"Boys",374,18700,"Pole Vault",4.2672,18.7,0.0882115043292525
"Maryland",1981,"Boys",131,4519,"100m",10.6,4.519,1.08078224283052
"Maryland",1981,"Boys",131,4519,"1600m",257.3,4.519,0.871574882130067
"Maryland",1981,"Boys",131,4519,"800m",114.3,4.519,0.914990592156169
"Maryland",1981,"Boys",131,4519,"High Jump",2.032,4.519,0.836268087868433
"Maryland",1981,"Boys",131,4519,"Pole Vault",4.2672,4.519,0.0882115043292525
"Massachusetts",1981,"Boys",205,8747,"100m",10.2836,8.747,1.5191547323061
"Massachusetts",1981,"Boys",205,8747,"1600m",259.158114,8.747,0.792421594680913
"Massachusetts",1981,"Boys",205,8747,"800m",114.53184,8.747,0.89279159322477
"Massachusetts",1981,"Boys",205,8747,"High Jump",2.0828,8.747,1.10927824644123
"Massachusetts",1981,"Boys",205,8747,"Pole Vault",4.318,8.747,0.179820583783772
"Michigan",1981,"Boys",641,22650,"100m",10.5024,22.65,1.21600713212514
"Michigan",1981,"Boys",641,22650,"1600m",251.13492,22.65,1.13419943013252
"Michigan",1981,"Boys",641,22650,"800m",113.93532,22.65,0.949909203829317
"Michigan",1981,"Boys",641,22650,"High Jump",2.0574,22.65,0.972773167154831
"Michigan",1981,"Boys",641,22650,"Pole Vault",4.52755,22.65,0.557708036533667
"Nebraska",1981,"Boys",364,8644,"100m",10.6,8.644,1.08078224283052
"Nebraska",1981,"Boys",364,8644,"1600m",256.62,8.644,0.90054201518295
"Nebraska",1981,"Boys",364,8644,"800m",115.32,8.644,0.817324188990076
"Nebraska",1981,"Boys",364,8644,"High Jump",2.032,8.644,0.836268087868433
"Nebraska",1981,"Boys",364,8644,"Pole Vault",4.4704,8.644,0.454647822147332
"New Mexico",1981,"Boys",114,3420,"100m",10.54,3.42,1.16391229772476
"New Mexico",1981,"Boys",114,3420,"1600m",260.350776,3.42,0.741615714032212
"New Mexico",1981,"Boys",114,3420,"800m",114.81,3.42,0.866157390573122
"New Mexico",1981,"Boys",114,3420,"High Jump",2.032,3.42,0.836268087868433
"New Mexico",1981,"Boys",114,3420,"Pole Vault",4.4196,3.42,0.363038742692813
"New York",1981,"Boys",682,22695,"100m",10.6,22.695,1.08078224283052
"New York",1981,"Boys",682,22695,"1600m",252.07,22.695,1.0943662142868
"New York",1981,"Boys",682,22695,"800m",113.66,22.695,0.976271472574111
"New York",1981,"Boys",682,22695,"High Jump",2.1336,22.695,1.38228840501403
"New York",1981,"Boys",682,22695,"Pole Vault",4.2672,22.695,0.0882115043292525
"North Carolina",1981,"Boys",289,10650,"100m",10.62,10.65,1.05307222453245
"North Carolina",1981,"Boys",289,10650,"1600m",255.7,10.65,0.939732842254498
"North Carolina",1981,"Boys",289,10650,"800m",112.33,10.65,1.10362080219264
"North Carolina",1981,"Boys",289,10650,"High Jump",2.0828,10.65,1.10927824644123
"North Carolina",1981,"Boys",289,10650,"Pole Vault",4.6228,10.65,0.729475060510892
"Oklahoma",1981,"Boys",335,6700,"100m",10.80872,6.7,0.791600491871793
"Oklahoma",1981,"Boys",335,6700,"1600m",260.08272,6.7,0.753034557881659
"Oklahoma",1981,"Boys",335,6700,"800m",114.53184,6.7,0.89279159322477
"Oklahoma",1981,"Boys",335,6700,"High Jump",2.032,6.7,0.836268087868433
"Oklahoma",1981,"Boys",335,6700,"Pole Vault",4.7244,6.7,0.912693219419933
"Oregon",1981,"Boys",231,11550,"100m",10.89,11.55,0.678986977508406
"Oregon",1981,"Boys",231,11550,"1600m",249.023241,11.55,1.22415426330602
"Oregon",1981,"Boys",231,11550,"800m",113.6,11.55,0.982016555113293
"Oregon",1981,"Boys",231,11550,"High Jump",2.1082,11.55,1.24578332572763
"Oregon",1981,"Boys",231,11550,"Pole Vault",4.4196,11.55,0.363038742692813
"Rhode Island",1981,"Boys",42,1882,"100m",11.1,1.882,0.388031785378598
"Rhode Island",1981,"Boys",42,1882,"1600m",262.94913,1.882,0.63092914633149
"Rhode Island",1981,"Boys",42,1882,"800m",116.8,1.882,0.675612153023587
"Rhode Island",1981,"Boys",42,1882,"High Jump",2.03835,1.882,0.870394357690032
"Rhode Island",1981,"Boys",42,1882,"Pole Vault",4.2672,1.882,0.0882115043292525
"Tennessee",1981,"Boys",198,6138,"100m",10.54,6.138,1.16391229772476
"Tennessee",1981,"Boys",198,6138,"1600m",252.1,6.138,1.09308825253447
"Tennessee",1981,"Boys",198,6138,"800m",111.1,6.138,1.22139499424588
"Tennessee",1981,"Boys",198,6138,"High Jump",2.0828,6.138,1.10927824644123
"Tennessee",1981,"Boys",198,6138,"Pole Vault",3.9624,6.138,-0.461442972397867
"Washington",1981,"Boys",311,9660,"100m",10.62,9.66,1.05307222453245
"Washington",1981,"Boys",311,9660,"1600m",258.14,9.66,0.835791953064742
"Washington",1981,"Boys",311,9660,"800m",114.49,9.66,0.896797830782093
"Washington",1981,"Boys",311,9660,"High Jump",2.0828,9.66,1.10927824644123
"Washington",1981,"Boys",311,9660,"Pole Vault",4.4704,9.66,0.454647822147332
"Wisconsin",1981,"Boys",379,12770,"100m",11,12.77,0.526581876868983
"Wisconsin",1981,"Boys",379,12770,"1600m",251.9,12.77,1.10160799755002
"Wisconsin",1981,"Boys",379,12770,"800m",111.8,12.77,1.15436903128875
"Wisconsin",1981,"Boys",379,12770,"High Jump",2.032,12.77,0.836268087868433
"Wisconsin",1981,"Boys",379,12770,"Pole Vault",4.2672,12.77,0.0882115043292525
"Wyoming",1981,"Boys",73,2040,"100m",11.51,2.04,-0.180023589731982
"Wyoming",1981,"Boys",73,2040,"1600m",271.17,2.04,0.280730565301412
"Wyoming",1981,"Boys",73,2040,"800m",116.92,2.04,0.664121987945222
"Wyoming",1981,"Boys",73,2040,"High Jump",2.032,2.04,0.836268087868433
"Wyoming",1981,"Boys",73,2040,"Pole Vault",4.4196,2.04,0.363038742692813
"California",1981,"Girls",882,31061,"100m",11.66,31.061,-0.387848726967561
"California",1981,"Girls",882,31061,"1600m",282.43,31.061,-0.198931079074266
"California",1981,"Girls",882,31061,"800m",126.08,31.061,-0.21296061303656
"California",1981,"Girls",882,31061,"High Jump",1.778,31.061,-0.528782704995558
"Florida",1981,"Girls",315,6488,"100m",11.7058,6.488,-0.451304668870157
"Florida",1981,"Girls",315,6488,"1600m",293.09016,6.488,-0.653040304199296
"Florida",1981,"Girls",315,6488,"800m",134.11758,6.488,-0.982569954957866
"Florida",1981,"Girls",315,6488,"High Jump",1.7272,6.488,-0.801792863568356
"Georgia",1981,"Girls",303,6161,"100m",12.17622,6.161,-1.10307200925923
"Georgia",1981,"Girls",303,6161,"1600m",307.50606,6.161,-1.2671392650479
"Georgia",1981,"Girls",303,6161,"800m",136.90134,6.161,-1.24911880444575
"Georgia",1981,"Girls",303,6161,"High Jump",1.6256,6.161,-1.34781318071395
"Illinois",1981,"Girls",659,23724,"100m",11.7,23.724,-0.443268763563714
"Illinois",1981,"Girls",659,23724,"1600m",297.3,23.724,-0.832374120980691
"Illinois",1981,"Girls",659,23724,"800m",130.9,23.724,-0.674482243684181
"Illinois",1981,"Girls",659,23724,"High Jump",1.70815,23.724,-0.904171673033156
"Kansas",1981,"Girls",372,18600,"100m",12.27,18.6,-1.23300428505891
"Kansas",1981,"Girls",372,18600,"1600m",299,18.6,-0.904791953612897
"Kansas",1981,"Girls",372,18600,"800m",138.33,18.6,-1.38591496478622
"Kansas",1981,"Girls",372,18600,"High Jump",1.6764,18.6,-1.07480302214116
"Maryland",1981,"Girls",122,2721,"100m",11.9,2.721,-0.720368946544486
"Maryland",1981,"Girls",122,2721,"1600m",294.5,2.721,-0.713097690762937
"Maryland",1981,"Girls",122,2721,"800m",133.8,2.721,-0.952161233077977
"Maryland",1981,"Girls",122,2721,"High Jump",1.651,2.721,-1.21130810142755
"Massachusetts",1981,"Girls",195,7117,"100m",12.581,7.117,-1.66389506959401
"Massachusetts",1981,"Girls",195,7117,"1600m",291.917004,7.117,-0.603065354281961
"Massachusetts",1981,"Girls",195,7117,"800m",132.52686,7.117,-0.830256326679073
"Massachusetts",1981,"Girls",195,7117,"High Jump",1.7272,7.117,-0.801792863568356
"Michigan",1981,"Girls",630,18090,"100m",11.8152,18.09,-0.60287846896064
"Michigan",1981,"Girls",630,18090,"1600m",301.6,18.09,-1.0155486388151
"Michigan",1981,"Girls",630,18090,"800m",134.2,18.09,-0.990461783339188
"Michigan",1981,"Girls",630,18090,"High Jump",1.7526,18.09,-0.665287784281958
"Nebraska",1981,"Girls",364,6391,"100m",12.09,6.391,-0.983614120376218
"Nebraska",1981,"Girls",364,6391,"1600m",300.23,6.391,-0.957188385458554
"Nebraska",1981,"Girls",364,6391,"800m",133.36,6.391,-0.910030627790643
"Nebraska",1981,"Girls",364,6391,"High Jump",1.778,6.391,-0.528782704995558
"New Mexico",1981,"Girls",113,3390,"100m",11.96,3.39,-0.803499001438718
"New Mexico",1981,"Girls",113,3390,"1600m",303.513516,3.39,-1.09706198083101
"New Mexico",1981,"Girls",113,3390,"800m",136.58,3.39,-1.21835005739341
"New Mexico",1981,"Girls",113,3390,"High Jump",1.6764,3.39,-1.07480302214116
"New York",1981,"Girls",554,15620,"100m",12.05,15.62,-0.928194083780065
"New York",1981,"Girls",554,15620,"1600m",294.150852,15.62,-0.698224431099484
"New York",1981,"Girls",554,15620,"800m",132.02,15.62,-0.781723784415578
"New York",1981,"Girls",554,15620,"High Jump",1.6764,15.62,-1.07480302214116
"North Carolina",1981,"Girls",230,5887,"100m",11.8,5.887,-0.581818855054101
"North Carolina",1981,"Girls",230,5887,"1600m",299,5.887,-0.904791953612897
"North Carolina",1981,"Girls",230,5887,"800m",141.1,5.887,-1.65114627534512
"North Carolina",1981,"Girls",230,5887,"High Jump",1.6764,5.887,-1.07480302214116
"Oklahoma",1981,"Girls",320,5760,"100m",12.16528,5.76,-1.08791462925018
"Oklahoma",1981,"Girls",320,5760,"1600m",315.1614,5.76,-1.59324698908475
"Oklahoma",1981,"Girls",320,5760,"800m",137.89554,5.76,-1.34431482212
"Oklahoma",1981,"Girls",320,5760,"High Jump",1.778,5.76,-0.528782704995558
"Oregon",1981,"Girls",232,5800,"100m",12.3,5.8,-1.27456931250603
"Oregon",1981,"Girls",232,5800,"1600m",284.036598,5.8,-0.267370105586761
"Oregon",1981,"Girls",232,5800,"800m",129.62,5.8,-0.551920482848298
"Oregon",1981,"Girls",232,5800,"High Jump",1.77165,5.8,-0.562908974817159
"Rhode Island",1981,"Girls",28,898,"100m",12.7,0.898,-1.82876967846757
"Rhode Island",1981,"Girls",28,898,"1600m",313.41303,0.898,-1.51876865612053
"Rhode Island",1981,"Girls",28,898,"800m",139.8,0.898,-1.52666948699618
"Rhode Island",1981,"Girls",28,898,"High Jump",1.6002,0.898,-1.48431826000035
"Tennessee",1981,"Girls",195,6045,"100m",11.7,6.045,-0.443268763563714
"Tennessee",1981,"Girls",195,6045,"1600m",293.4,6.045,-0.66623909317739
"Tennessee",1981,"Girls",195,6045,"800m",134.2,6.045,-0.990461783339188
"Tennessee",1981,"Girls",195,6045,"High Jump",1.6764,6.045,-1.07480302214116
"Washington",1981,"Girls",309,7247,"100m",11.8,7.247,-0.581818855054101
"Washington",1981,"Girls",309,7247,"1600m",298.06,7.247,-0.864749152039795
"Washington",1981,"Girls",309,7247,"800m",138.14,7.247,-1.36772220341214
"Washington",1981,"Girls",309,7247,"High Jump",1.8288,7.247,-0.25577254642276
"Wisconsin",1981,"Girls",380,10945,"100m",11.84,10.945,-0.637238891650254
"Wisconsin",1981,"Girls",380,10945,"1600m",291.86,10.945,-0.600637056557628
"Wisconsin",1981,"Girls",380,10945,"800m",134.45,10.945,-1.01439962725245
"Wisconsin",1981,"Girls",380,10945,"High Jump",1.6764,10.945,-1.07480302214116
"Wyoming",1981,"Girls",70,1650,"100m",12.9,1.65,-2.10586986144834
"Wyoming",1981,"Girls",70,1650,"1600m",326.49,1.65,-2.07583090600077
"Wyoming",1981,"Girls",70,1650,"800m",137.94,1.65,-1.34857192828153
"Wyoming",1981,"Girls",70,1650,"High Jump",1.6256,1.65,-1.34781318071395
"California",1982,"Boys",814,47094,"100m",10.53,47.094,1.1777673068738
"California",1982,"Boys",814,47094,"1600m",248.05,47.094,1.26561308909943
"California",1982,"Boys",814,47094,"800m",109.99,47.094,1.32767902122074
"California",1982,"Boys",814,47094,"High Jump",2.1844,47.094,1.65529856358683
"California",1982,"Boys",814,47094,"Pole Vault",4.7244,47.094,0.912693219419933
"Florida",1982,"Boys",341,9467,"100m",10.7212,9.467,0.912859531944178
"Florida",1982,"Boys",341,9467,"1600m",247.85406,9.467,1.27395988329117
"Florida",1982,"Boys",341,9467,"800m",113.73648,9.467,0.968948407364166
"Florida",1982,"Boys",341,9467,"High Jump",2.0828,9.467,1.10927824644123
"Florida",1982,"Boys",341,9467,"Pole Vault",4.572,9.467,0.637865981056373
"Georgia",1982,"Boys",312,9414,"100m",10.51334,9.414,1.20084975211609
"Georgia",1982,"Boys",312,9414,"1600m",253.32216,9.414,1.04102579469342
"Georgia",1982,"Boys",312,9414,"800m",114.333,9.414,0.911830796759619
"Georgia",1982,"Boys",312,9414,"High Jump",2.159,9.414,1.51879348430043
"Georgia",1982,"Boys",312,9414,"Pole Vault",4.2672,9.414,0.0882115043292525
"Illinois",1982,"Boys",599,24777,"100m",10.39,24.777,1.37173743496033
"Illinois",1982,"Boys",599,24777,"1600m",255.2,24.777,0.961032204793383
"Illinois",1982,"Boys",599,24777,"800m",112.5,24.777,1.08734306833163
"Illinois",1982,"Boys",599,24777,"High Jump",2.159,24.777,1.51879348430043
"Illinois",1982,"Boys",599,24777,"Pole Vault",4.7244,24.777,0.912693219419933
"Kansas",1982,"Boys",374,8977,"100m",10.94,8.977,0.609711931763215
"Kansas",1982,"Boys",374,8977,"1600m",256.3,8.977,0.914173607207836
"Kansas",1982,"Boys",374,8977,"800m",116.11,8.977,0.741680602224179
"Kansas",1982,"Boys",374,8977,"High Jump",2.032,8.977,0.836268087868433
"Kansas",1982,"Boys",374,8977,"Pole Vault",4.2672,8.977,0.0882115043292525
"Maryland",1982,"Boys",138,4538,"100m",10.5,4.538,1.21933233432091
"Maryland",1982,"Boys",138,4538,"1600m",252.1,4.538,1.09308825253447
"Maryland",1982,"Boys",138,4538,"800m",111.2,4.538,1.21181985668057
"Maryland",1982,"Boys",138,4538,"High Jump",1.9812,4.538,0.563257929295635
"Maryland",1982,"Boys",138,4538,"Pole Vault",4.0386,4.538,-0.324029353216088
"Massachusetts",1982,"Boys",258,10618,"100m",11,10.618,0.526581876868983
"Massachusetts",1982,"Boys",258,10618,"1600m",253.22274,10.618,1.04526095994065
"Massachusetts",1982,"Boys",258,10618,"800m",115.7,10.618,0.780938666241923
"Massachusetts",1982,"Boys",258,10618,"High Jump",2.032,10.618,0.836268087868433
"Michigan",1982,"Boys",651,24737,"100m",10.5,24.737,1.21933233432091
"Michigan",1982,"Boys",651,24737,"1600m",253.5,24.737,1.03345003742559
"Michigan",1982,"Boys",651,24737,"800m",112.7,24.737,1.06819279320102
"Michigan",1982,"Boys",651,24737,"High Jump",2.0574,24.737,0.972773167154831
"Michigan",1982,"Boys",651,24737,"Pole Vault",4.7752,24.737,1.00430229887445
"Nebraska",1982,"Boys",364,8656,"100m",10.56,8.656,1.13620227942668
"Nebraska",1982,"Boys",364,8656,"1600m",261.32,8.656,0.700328007317437
"Nebraska",1982,"Boys",364,8656,"800m",116.21,8.656,0.732105464658877
"Nebraska",1982,"Boys",364,8656,"High Jump",2.0574,8.656,0.972773167154831
"Nebraska",1982,"Boys",364,8656,"Pole Vault",4.5212,8.656,0.546256901601853
"New Mexico",1982,"Boys",123,3315,"100m",10.97,3.315,0.568146904316097
"New Mexico",1982,"Boys",123,3315,"1600m",261.617742,3.315,0.68764457771533
"New Mexico",1982,"Boys",123,3315,"800m",114.4,3.315,0.905415454590865
"New Mexico",1982,"Boys",123,3315,"High Jump",2.0828,3.315,1.10927824644123
"New Mexico",1982,"Boys",123,3315,"Pole Vault",4.2672,3.315,0.0882115043292525
"New York",1982,"Boys",682,22695,"100m",10.77,22.695,0.84524708729687
"New York",1982,"Boys",682,22695,"1600m",249.34,22.695,1.21066073374911
"New York",1982,"Boys",682,22695,"800m",113.6,22.695,0.982016555113293
"New York",1982,"Boys",682,22695,"High Jump",2.0828,22.695,1.10927824644123
"New York",1982,"Boys",682,22695,"Pole Vault",4.4196,22.695,0.363038742692813
"North Carolina",1982,"Boys",281,10178,"100m",10.7,10.178,0.94223215134014
"North Carolina",1982,"Boys",281,10178,"1600m",256.58,10.178,0.902245964186062
"North Carolina",1982,"Boys",281,10178,"800m",112.1,10.178,1.12564361859284
"North Carolina",1982,"Boys",281,10178,"High Jump",2.0828,10.178,1.10927824644123
"North Carolina",1982,"Boys",281,10178,"Pole Vault",4.4196,10.178,0.363038742692813
"Oklahoma",1982,"Boys",323,4988,"100m",10.60086,4.988,1.07959071204371
"Oklahoma",1982,"Boys",323,4988,"1600m",256.871454,4.988,0.889830395367244
"Oklahoma",1982,"Boys",323,4988,"800m",114.859926,4.988,0.861376907392269
"Oklahoma",1982,"Boys",323,4988,"High Jump",2.032,4.988,0.836268087868433
"Oklahoma",1982,"Boys",323,4988,"Pole Vault",4.4196,4.988,0.363038742692813
"Oregon",1982,"Boys",240,12000,"100m",10.64,12,1.02536220623437
"Oregon",1982,"Boys",240,12000,"1600m",248.819238,12,1.23284453101806
"Oregon",1982,"Boys",240,12000,"800m",113.76,12,0.966696335008806
"Oregon",1982,"Boys",240,12000,"High Jump",2.0574,12,0.972773167154831
"Oregon",1982,"Boys",240,12000,"Pole Vault",4.5974,12,0.683670520783633
"Rhode Island",1982,"Boys",40,1875,"100m",10.9,1.875,0.665131968359368
"Rhode Island",1982,"Boys",40,1875,"1600m",259.94277,1.875,0.758996249456292
"Rhode Island",1982,"Boys",40,1875,"800m",120.3,1.875,0.340482338237971
"Rhode Island",1982,"Boys",40,1875,"High Jump",1.9558,1.875,0.426752850009235
"Rhode Island",1982,"Boys",40,1875,"Pole Vault",3.8862,1.875,-0.598856591579647
"Tennessee",1982,"Boys",198,6138,"100m",10.6,6.138,1.08078224283052
"Tennessee",1982,"Boys",198,6138,"1600m",257.7,6.138,0.85453539209896
"Tennessee",1982,"Boys",198,6138,"800m",113.6,6.138,0.982016555113293
"Tennessee",1982,"Boys",198,6138,"High Jump",2.032,6.138,0.836268087868433
"Tennessee",1982,"Boys",198,6138,"Pole Vault",4.1148,6.138,-0.186615734034308
"Washington",1982,"Boys",303,9250,"100m",10.76,9.25,0.859102096445908
"Washington",1982,"Boys",303,9250,"1600m",251.61,9.25,1.11396162782257
"Washington",1982,"Boys",303,9250,"800m",113.07,9.25,1.0327647842094
"Washington",1982,"Boys",303,9250,"High Jump",2.032,9.25,0.836268087868433
"Washington",1982,"Boys",303,9250,"Pole Vault",4.2799,9.25,0.111113774192882
"Wisconsin",1982,"Boys",388,15286,"100m",10.89,15.286,0.678986977508406
"Wisconsin",1982,"Boys",388,15286,"1600m",253.5,15.286,1.03345003742559
"Wisconsin",1982,"Boys",388,15286,"800m",111.9,15.286,1.14479389372345
"Wisconsin",1982,"Boys",388,15286,"High Jump",2.0066,15.286,0.699763008582034
"Wisconsin",1982,"Boys",388,15286,"Pole Vault",4.4196,15.286,0.363038742692813
"Wyoming",1982,"Boys",NA,NA,"100m",11.09,NA,0.401886794527636
"Wyoming",1982,"Boys",NA,NA,"1600m",271.92,NA,0.248781521493085
"Wyoming",1982,"Boys",NA,NA,"800m",114.8,NA,0.867114904329653
"Wyoming",1982,"Boys",NA,NA,"High Jump",1.8542,NA,-0.119267467136361
"Wyoming",1982,"Boys",NA,NA,"Pole Vault",3.9624,NA,-0.461442972397867
"California",1982,"Girls",792,19916,"100m",11.69,19.916,-0.429413754414676
"California",1982,"Girls",792,19916,"1600m",279.82,19.916,-0.0877484066212888
"California",1982,"Girls",792,19916,"800m",126.36,19.916,-0.23977099821941
"California",1982,"Girls",792,19916,"High Jump",1.8034,19.916,-0.39227762570916
"Florida",1982,"Girls",320,6018,"100m",11.9246,6.018,-0.754452269051121
