,2015-16,3A,Camron Donatlan,Aurora (West Aurora),6-10.00
,2016-17,1A,Nathan Kiger,Palestine,6-07.00
,2016-17,2A,Nicholas Jackson,Champaign (Central),6-09.00
,2016-17,3A,Camron Donatlan,Aurora (West Aurora),7-00.00
,2017-18,1A,Jorden Tedford,Warrensburg (W.-Latham),6-08.00
,2017-18,2A,Austin Rauch,Clinton,6-10.00
,2017-18,3A,Brandon Ellis,Gurnee (Warren),6-10.00
,2018-19,1A,Jorden Tedford,Warrensburg (W.-Latham),6-10.00
,2018-19,2A,Trevor Heffren,Eureka,6-09.00
,2018-19,3A,Alex Babbington,Plainfield (East),6-09.00
,2020-21,1A,Jadon Robertson,Cowden (C.-Herrick),1.99
,2020-21,2A,CJ Shoaf,Mahomet (M.-Seymour),2.07
,2020-21,3A,Rob Pulliam,Moline (H.S.),2.06
,2021-22,1A,Mason Kooi,Springfield (Lutheran),2.08
,2021-22,2A,Teegan Davis,Princeton,1.99
,2021-22,3A,Matt Cless,Evanston (Twp.),2.02
,2022-23,1A,Mason Kooi,Springfield (Lutheran),2.05m
,2022-23,2A,Drew Tucker,Metamora,2.02m
,2022-23,3A,Voldy Makabu,Champaign (Centennial),2.04m
pole vault,1972-73,,Tim Johnson,Chicago Heights (Bloom Twp.),14-9
,1973-74,,Tim Johnson,Chicago Heights (Bloom Twp.),14-9
,1974-75,A,Bill Lawson,Carthage (Hancock Central),14-6
,1974-75,AA,Ken Harding,DeKalb,15-11?2
,1975-76,A,Jerry Champlain,Stillman Valley,14-0
,1975-76,AA,Mike McCrindle,Chicago Heights (Bloom Twp.),15-0
,1976-77,A,Marc Briney,Rushville,13-9
,1976-77,AA,Jim Sarros,Chicago Heights (Bloom Twp.),15-21?4
,1977-78,A,Marc Briney,Rushville,14-0
,1977-78,AA,Matt Stewart,DeKalb,14-9
,1978-79,A,Tim Winder,Woodlawn,14-71?4
,1978-79,AA,Darryl Robertson,Aurora (West),15-31?4
,1979-80,A,Dave Gilbert,Prophetstown,14-8
,1979-80,AA,Bob Dandino,Chicago Heights (Bloom Twp.),16-01?4
,1980-81,A,Scott Rattin,St. Anne,14-0
,1980-81,AA,Rod Cregier,St. Charles (H.S.),15-0
,1981-82,A,Jim Russell,Wheaton (St. Francis),14-91?4
,1981-82,AA,Scott Spangler,DeKalb,15-6
,1982-83,A,Lonny Vickery,Kankakee (McNamara),14-3
,1982-83,AA,Jay Hearn,Ottawa (Twp.),15-0
,1983-84,A,Dan Kelleher,Sherrard,14-0
,1983-84,AA,Mike Murray,Sterling (H.S.),15-0
,1984-85,A,Neil Christopher,Pontiac,14-1
,1984-85,AA,Mike Murray,Sterling (H.S.),16-1
,1985-86,A,Erick Wahlgren,Princeton,14-0
,1985-86,AA,Jeff Shurtz,Benton,15-3
,1986-87,A,Jon Kelly,Beardstown,14-6
,1986-87,AA,Lonnie Barnes,Marion (H.S.),15-0
,1987-88,A,Andy Crippen,Sherrard,15-9
,1987-88,AA,Greg Fenza,Ottawa (Twp.),16-0
,1988-89,A,Jamie Marek,Clifton (Central),16-2
,1988-89,AA,John Foskett,Joliet (West),14-9
,1989-90,A,Jerry Oksas,Maple Park (Kaneland),14-6
,1989-90,AA,Clint Smothers,Marion (H.S.),15-6
,1990-91,A,Kris Koehler,Shelbyville,14-0
,1990-91,AA,Daren McDonough,Edwardsville (H.S.),15-9
,1991-92,A,Ben Williams,Mahomet (M.-Seymour),14-0
,1991-92,AA,Daren McDonough,Edwardsville (H.S.),17-01?2
,1992-93,A,Bill Herbert,Braidwood (Reed-Custer),14-6
,1992-93,AA,Nathan Plager,Rockford (East),15-0
,1993-94,A,Matt Lasley,Anna (A.-Jonesboro),15-0
,1993-94,AA,Greg Lippert,Belleville (East),15-0
,1994-95,A,Bryan Clark,Mahomet (M.-Seymour),15-0
,1994-95,AA,Dan Burgess,Quincy (Sr.),15-3
,1995-96,A,Matt Lasley,Anna (A.-Jonesboro),15-0
,1995-96,AA,Doug Densmore,Sterling (H.S.),14-9
,1996-97,A,Jake Pauli,Farmington,15-6
,1996-97,AA,Burt Holloway,Roselle (Lake Park),14-9
,1997-98,A,Marty Keifer,Maple Park (Kaneland),15-7
,1997-98,AA,Josh Cuttone,Roselle (Lake Park),14-9
,1998-99,A,Kurt Long,Maple Park (Kaneland),14-9
,1998-99,AA,Garrett Nelson,Rockford (Guilford),15-6
,1999-00,A,Josh Wakey,Herscher,14-9
,1999-00,AA,Mark Zilch,Roselle (Lake Park),15-0
,2000-01,A,Josh Wakey,Herscher,15-3
,2000-01,AA,Mark Zilch,Roselle (Lake Park),15-3
,2001-02,A,Dan Christensen,Sandwich,14-6
,2001-02,AA,Ben Brokaw,Dixon (H.S.),15-0
,2002-03,A,Josh Cullers,Harrisburg,15-0
,2002-03,AA,John Adamczyk,Palatine (Fremd),15-9
,2003-04,A,Andrew Zollner,Sparta,14-9
,2003-04,AA,John Adamczyk,Palatine (Fremd),15-6
,2004-05,A,Adam Tate,Oregon,14-3
,2004-05,AA,Jake Winder,Plainfield (South),15-6
,2005-06,A,Tyler Pence,Chillicothe (Illinois Valley Central),15-6
,2005-06,AA,Phil Hanson,Pontiac,16-6
,2006-07,A,Cody Doerflein,DuQuoin (H.S.),15-0
,2006-07,AA,Mitchell Erickson,Chicago Heights (Marian),16-9
,2007-08,A,Cody Doerflein,DuQuoin (H.S.),15-3
,2007-08,AA,Josh Winder,Plainfield (Central),16-9
,2008-09,1A,Scott Mammoser,Newton,15-6
,2008-09,2A,Logan Pflibsen,Streator (Twp.),15-6
,2008-09,3A,Mick Viken,Rolling Meadows,16-10
,2009-10,1A,Matt Bane,Rochester,16-0
,2009-10,2A,Logan Pflibsen,Streator (Twp.),17-1
,2009-10,3A,Zach Ziemek,Roselle (Lake Park),15-0
,2010-11,1A,Mitch Mammoser,Newton,15-3
,2010-11,2A,Brandon Carrel,Urbana (H.S.),14-6
,2010-11,3A,Zach Ziemek,Roselle (Lake Park),16-6
,2011-12,1A,Mitch Mammoser,Newton,15-11.00
,2011-12,2A,Jon Walsh,Woodstock (North),15-06.00
,2011-12,3A,Nick Sgarbossa,Elmhurst (York),16-03.00
,2012-13,1A,Adam Coulon,Downs (Tri-Valley),15-09.00
,2012-13,2A,Tyler Ginger,Stanford (Olympia),15-03.00
,2012-13,3A,Luke Winder,Plainfield (Central),16-03.00
,2013-14,1A,Jack Denby,Carlinville,16-03.00
,2013-14,2A,Tyler Jourdan,Salem,15-06.00
,2013-14,3A,Luke Winder,Plainfield (Central),17-03.00
,2014-15,1A,Riley Smith,Casey (C.-Westfield),16-03.00
,2014-15,2A,Danny Walker,Maple Park (Kaneland),14-09.00
,2014-15,3A,Jake LaRocca,Palatine (H.S.),16-00.00
,2015-16,1A,Curtis Gordon,Vandalia,16-00.00
,2015-16,2A,Arthur Atwell,Geneseo,15-00.00
,2015-16,3A,Zachery Bradford,Bloomington (H.S.),16-01.00
,2016-17,1A,Cameron Witts,Williamsville,14-09.00
,2016-17,2A,Tyler Carrel,Urbana (H.S.),15-10.00
,2016-17,3A,Zachery Bradford,Bloomington (H.S.),17-04.00
,2017-18,1A,Kyle Kruhtoff,Erie,15-06.00
,2017-18,2A,Callan Whitehouse,Mahomet (M.-Seymour),16-00.00
,2017-18,3A,Zachery Bradford,Bloomington (H.S.),17-06.00
,2018-19,1A,Kyle Kruthoff,Erie,16-08.00
,2018-19,2A,Chandlar Ifft,Fairbury (Prairie Central),16-00.00
,2018-19,3A,Zachary Frye,Roselle (Lake Park),15-03.00
,2020-21,1A,Ridge Willard,Bloomington (Cornerstone Christian Academy),4.6
,2020-21,2A,Colton Naffziger,Normal (University),4.95
,2020-21,3A,Liam McGill,Bloomington (H.S.),4.82
,2021-22,1A,Ridge Willard,Bloomington (Cornerstone Christian Academy),4.45
,2021-22,2A,Paul Migas,Lake Villa (Lakes),4.7
,2021-22,3A,Charles Cruse,Normal (Community),4.88
,2022-23,1A,Isaiah Whitaker,Bloomington (Central Catholic),5.10m
,2022-23,2A,Paul Migas,Lake Villa (Lakes),4.91m
,2022-23,3A,Tyler Petersen,Bloomington (H.S.),4.75m
,,,,,
,,,,,
100-yard dash,,,,,
,,,,,
,1892-93,,Herbert Jamison,Peoria (H.S.),:102?5
,1893-94,,George Mattis,Champaign (H.S.),:104?5
,1894-95,,Eli Randall,Chicago (South Division),:104?5
,1895-96,,Will Maclin,DuQuoin (H.S.),:102?5
,1896-97,,Will Maclin,DuQuoin (H.S.),:104?5
,1897-98,,John Bertram,Lewistown,:101?5
,1898-99,,Cliff Bell,Biggsville,:102?5
,1899-00,,Cliff Bell,Biggsville,:103?5
,1900-01,,M.B. Wellington,Chicago (Marshall),:102?5
,1901-02,,Paul Henderson,Chicago (South Division),:104?5
,1902-03,,Walter Eckersall,Chicago (Hyde Park),:10
,1903-04,,Rufus F. (Dick) Seay,Anna,:102?5
,1904-05,,Walter Merrill,Chicago (Englewood),:102?5
,1905-06,,Arch Richards,Aurora (West),:10
,1906-07,,Grant Randolph,Oak Park (O.P.-River Forest),:102?5
,1907-08,,Frank Kuhn,Chicago (Phillips),:103?5
,1908-09,,John Martin,Oak Park (O.P.-River Forest),:101?5
,1909-10,,Duerson Knight,Chicago (University),:102?5
,1910-11,,Jo Loomis,Chicago (University),
,1911-12,,Paul Johnson,Chicago (Bowen),:103?5
,1912-13,,Joseph Irish,Oak Park (O.P.-River Forest),:104?5
,1913-14,A,W.J. Carter,Chicago (University),:101?5
,1913-14,B,Harry Davis,Centralia,:101?5
,1914-15,A,Carl Floete,Chicago (University),:103?5
,1914-15,B,C. Hayden,Momence,:102?5
,1915-16,A,Paul Powers,Decatur (H.S.),:102?5
,1915-16,B,Nesbit,Carbondale (H.S.),:103?5
,1915-16,C,H. Zerwer,Chicago (Lewis Institute),:103?5
,1918-19,A,Frank Coffin,Oak Park (O.P.-River Forest),:101?5
,1918-19,B,"Edward ""Buck"" Southard",Edwardsville (H.S.),:101?5
,1919-20,A,Morris Myers,Chicago (Crane),:102?5
,1919-20,B,Robert Ayers,Hinsdale (Twp.),:104?5
,1920-21,A,John Baxter,Champaign (H.S.),:101?5
,1920-21,B,"Harold ""Red"" Grange",Wheaton (H.S.),:102?5
,1921-22,A,John Cameron,Evanston (Twp.),:101?5
,1921-22,B,Joe Dicenzo,Toluca,:103?5
,1922-23,A,Eugene Goodwillie,Chicago (University),:101?5
,1922-23,B,Joe Dicenzo,Toluca,:101?5
,1923-24,A,Barron Rockwell,Highland Park (Deerfield-Shields),:103?5
,1923-24,B,Bill Knoop,Chesterfield,:103?5
,1924-25,A,Warren Harris,East St. Louis (Sr.),:104?5
,1924-25,B,George McDonough,Carrollton,:11
,1925-26,,Jimmy Patterson,Chicago (Tilden),wrong distance
,1926-27,,Allen Claire East,Chicago (Hyde Park),:10.4
,1927-28,,Ralph Metcalfe,Chicago (Tilden),:09.8
,1928-29,,Ralph Metcalfe,Chicago (Tilden),:09.9
,1929-30,,Ralph Metcalfe,Chicago (Tilden),:09.8
,1930-31,,Crain Portman,Urbana (H.S.),:10.4
,1931-32,,Randall Herman,Oak Park (O.P.-River Forest),:09.7
,1932-33,,Bob Grieve,Glen Ellyn (Glenbard),:10
,1933-34,,Robert Packard,Rockford (H.S.),:09.9
,1934-35,,Robert Packard,Rockford (H.S.),:10
,1935-36,,Bill Terwilliger,DeKalb,:10.0
,1936-37,,"Floss ""Flip"" Anders",Moline (H.S.),:10
,1937-38,,Arthur Schlauder,Downers Grove (H.S.),:10
,1938-39,,"Leicester ""Lee"" Farmer",Maywood (Proviso),:10.30
,1939-40,,"Leicester ""Lee"" Farmer",Maywood (Proviso),:10
,1940-41,,John Zedrow,Naperville (H.S.),:09.9
,1941-42,,George Geyer,Oak Park (O.P.-River Forest),:10.1
,1942-43,,"Claude ""Buddy"" Young",Chicago (Phillips),:10.2
,1943-44,,Tom Boswell,Evanston (Twp.),:10.1
,1944-45,,Jim Fuchs,Chicago (Hyde Park),:10.4
,1945-46,,Bob O'Brien,Des Plaines (Maine),:10.1
,1946-47,,William Konrad,Oak Park (O.P.-River Forest),:10.0
,1947-48,,Leonard Sykes,Chicago (Phillips),:10.4
,1948-49,,Bob Ulrich,Hinsdale (Twp.),:10.1
,1949-50,,James Golliday,Chicago (Phillips),:09.6
,1950-51,,Ira Murchison,Chicago (Phillips),:10.0
,1951-52,,Vernon Sprehe,Nashville,:10.2
,1952-53,,Ned Lenoir,Chicago (Phillips),:10.0
,1953-54,,James Franzen,Highland Park,:10.1
,1954-55,,Vernon Estes,North Chicago,:10.3
,1955-56,,Leroy Jackson,Chicago Heights (Bloom Twp.),:09.9
,1956-57,,Leroy Jackson,Chicago Heights (Bloom Twp.),:10.0
,1957-58,,Leroy Jackson,Chicago Heights (Bloom Twp.),:10.3
,1958-59,,Bob Doty,St. Elmo,:10.0
,1959-60,,B.B. Gator,Alton (Sr.),:10.4
,1960-61,,Theo Cox,Zion (Z.-Benton),:09.9
,1961-62,,Tom Atkinson,LaGrange (Lyons),:10.1
,1962-63,,Bill Zillman,Hinsdale (Twp.),:09.8
,1963-64,,Dick Robinson,Winnetka (New Trier),:10.3
,1964-65,,Bruce Aiken,Taylorville,:10.5
,1965-66,,Allen Deppe,Campbell Hill (Trico),:09.9
,1966-67,,Mike Goodrich,East St. Louis (Sr.),:09.7
,1967-68,,Robert Pincham,Chicago (Harlan),:09.8
,1968-69,,Merlyn Hood,East Moline (United),:09.7
,1969-70,,Howard Jones,Evanston (Twp.),:09.5
,1970-71,,Howard Jones,Evanston (Twp.),:09.6
,1971-72,,Howard Jones,Evanston (Twp.),:09.5
,,,,,
880-yard run,1892-93,,Arthur Bell,Chicago (Lake View),2:16
,1893-94,,Edward Bohman,Chicago (Lake View),2:152?5
,1894-95,,Clayton Teetzel,Chicago (Englewood),2:14
,1895-96,,Campbell,Jacksonville (H.S.),2:063?5
,1896-97,,Roswell Bogue,Chicago (Hyde Park),2:091?5
,1897-98,,John Maloney,Chicago (Englewood),2:124?5
,1898-99,,Charles Borden,Chicago (Hyde Park),2:101?5
,1899-00,,Frank Lindsay,Decatur (H.S.),2:15
,1900-01,,Thomas Webster,Chicago (Englewood),2:04
,1901-02,,John L. Barker,Evanston (Twp.),2:044?5
,1902-03,,George Shipley,Oak Park (O.P.-River Forest),2:063?5
,1903-04,,Phillip Comstock,Chicago (Hyde Park),2:05
,1904-05,,Arthur Rose,Oak Park (O.P.-River Forest),NT
,1905-06,,David Hanchett,Aurora (West),2:054?5
,,,A.W. Bohnsack,Chicago (Lake View),2:032?5
,1906-07,,Percival,Champaign (H.S.),2:031?5
,,,William Timblin,Chicago (McKinley),2:022?5
,1907-08,,(Robert) Ray Barnes,Oak Park (O.P.-River Forest),2:061?5
,,,James Barron,Oak Park (O.P.-River Forest),2:041?5
,1908-09,,Leroy Campbell,Chicago (University),2:062?5
,,,Charles Yates,Galesburg (H.S.),2:044?5
,1909-10,,Darwin Tate,Chicago (Englewood),2:05
,1910-11,,Will Noonan,Decatur (H.S.),2:023?5
,,,Ronald Fairfield,Oak Park (O.P.-River Forest),2:063?5
,1911-12,,Dow Harvey,Aurora (West),2:08
,,,Pringle,Pittsfield,2:062?5
,1912-13,,Floyd Smart,LaGrange (Lyons),2:05
,,,Earl Chalk,Rock Island (H.S.),2:062?5
,1913-14,A,Phil Spink,Chicago (University),1:594?5
,1913-14,B,Cliff Ketchum,Aurora (West),2:06
,1914-15,A,Ralph Shankland,Chicago (Hyde Park),2:05
,1914-15,B,R. Eades,Palmyra,2:054?5
,,,Don Butler,Sullivan,2:064?5
,1915-16,A,Richard Rees,Aurora (East),2:043?5
,1915-16,B,Gustafson,Georgetown,2:084?5
,1915-16,C,Mueller,Evanston (E. Academy),2:092?5
,1918-19,A,Donald Carter,Chicago (Hyde Park),2:043?5
,1918-19,B,Perry Shaw,Delavan,2:08
,1919-20,A,Edward Ryan,Elgin (H.S.),2:07
,,,Floyd Howell,Galesburg (H.S.),2:071?5
,1919-20,B,Ralph McElvain,Auburn,2:071?5
,,,Edwin Mieher,Carlinville,2:094?5
,1920-21,A,Art Doolen,Champaign (H.S.),2:062?5
,,,Harry Berry,LaGrange (Lyons),2:08
,1920-21,B,Truman Chiles,Modesto,2:093?5
,,,Buckels,Pontiac,2:122?5
,1921-22,A,Bill Reeves,Evanston (Twp.),2:043?5
,,,Groves,Marion (H.S.),2:062?5
,1921-22,B,Truman Chiles,DeLand,2:014?5
,,,Clyde Hendrix,Elmwood,2:06
,1922-23,A,Karl Deemer,Freeport (H.S.),2:05
,,,Stocking,Rockford (H.S.),2:012?5
,1922-23,B,Truman Chiles,DeLand,2:024?5
,,,H. Moore,Olney (H.S.),2:04
,1923-24,A,Floyd Geyer,East St. Louis (Sr.),2:05
,,,Clay McCullough,Maywood (Proviso),2:05
,1923-24,B,Ed Phelps,Carlinville,2:04
,,,Basting,Normal (University),2:052?5
,1924-25,A,Virgil Gist,Chicago (Hyde Park),2:052?5
,1924-25,B,Chet Wilmoth,Abingdon,2:064?5
,1925-26,,Paul Wilson,Champaign (H.S.),02:02.6
,,,Gene Jones,Elgin (H.S.),2:003?5
,1926-27,,Edward Farrell,Chicago (Crane),02:03.5
,,,Gene Jones,Elgin (H.S.),02:01.8
,1927-28,,J.B. Walter Gibbons,Harrisburg,02:02.1
,,,Dick Hammond,Highland Park (Deerfield-Shields),02:03.4
,1928-29,,Ralph Dickow,Chicago (Hyde Park),02:01.4
,,,Ken Breedlove,Oak Park (O.P.-River Forest),02:01.7
,1929-30,,Ray Schuett,Hinsdale (Twp.),02:01.6
,1930-31,,Marshall Miller,Des Plaines (Maine),02:01.8
,1931-32,,Adam Pierce,Aurora (West),01:59.6
,1932-33,,Wayne Rideout,Tuscola,01:59.4
,1933-34,,Bob Gebhardt,Sterling (H.S.),01:59.2
,1934-35,,Norbert Rohlwing,Arlington Heights (Arlington),02:01.4
,1935-36,,Marion Cole,Lawrenceville,02:00.5
,1936-37,,Marion Cole,Lawrenceville,01:59.8
,1937-38,,Bob Rehberg,Berwyn-Cicero (Morton),01:58.7
,1938-39,,Robert Kelley,Springfield (H.S.),01:59.6
,1939-40,,Bob Rehberg,Berwyn-Cicero (Morton),02:02.0
,1940-41,,Kenneth Seiz,Quincy (Sr.),01:56.6
,1941-42,,Bill Beile,Des Plaines (Maine),01:58.3
,1942-43,,Ralph Dowling,Chicago (Schurz),02:07.2
,1943-44,,Bill Augustine,Aurora (East),01:59.4
,1944-45,,Tom Callinan,Wheaton (H.S.),01:59.5
,1945-46,,George Twigg,Paris,01:59.8
,1946-47,,Carroll Schumaker,Dixon (H.S.),01:59.1
,1947-48,,Stacey Siders,Buffalo (Tri-City),02:00.9
,1948-49,,Henry Cryer,Chicago (DuSable),01:57.2
,1949-50,,Gene Maynard,LaHarpe,01:58.9
,1950-51,,"Harold ""Gene"" Ebersohl",Murphysboro,01:59.7
,1951-52,,Dunc MacGregor,Oak Park (O.P.-River Forest),02:00.1
,1952-53,,Ed DeLong,Waukegan (H.S.),02:00.3
,1953-54,,Ed DeLong,Waukegan (H.S.),01:57.1
,1954-55,,Mike Smith,Freeport (H.S.),01:58.7
,1955-56,,Mike Smith,Freeport (H.S.),01:56.1
,1956-57,,John Llorca,Chicago Heights (Bloom Twp.),01:59.4
,1957-58,,Lynn Griffin,Chicago Heights (Bloom Twp.),01:57.6
,1958-59,,Rudolph Morgan,Chicago (Phillips),01:55.1
,1959-60,,Jim Simmons,Chicago (Phillips),02:01.8
,1960-61,,Barney Peterson,Hillside (Proviso West),01:58.0
,1961-62,,Barney Peterson,Hillside (Proviso West),01:55.0
,1962-63,,John Laidlaw,Winnetka (New Trier),01:55.0
,1963-64,,Larry Kelly,Park Ridge (Maine East),01:50.4
,1964-65,,Craig Grant,Hillside (Proviso West),01:53.3
,1965-66,,Rick Wohlhuter,St. Charles (H.S.),01:52.0
,1966-67,,Rick Wohlhuter,St. Charles (H.S.),01:52.3
,1967-68,,Willie Thomas,Chicago (Englewood),01:53.0
,1968-69,,Willie Thomas,Chicago (Englewood),01:50.8
,1969-70,,Randy Veltkamp,Elmhurst (Timothy Christian),01:52.3
,1970-71,,Steve Cotsirilos,Oak Park (O.P.-River Forest),01:53.6
,1971-72,,Larry Bates,Evanston (Twp.),01:52.7
,,,,,
1-mile run,1892-93,,Arthur Bell,Chicago (Lake View),5:411?2
,1893-94,,Edward Bohman,Chicago (Lake View),5:374?5
,1894-95,,Jarvis Hurd,Urbana (H.S.),5:023?5
,1895-96,,Jarvis Hurd,Urbana (H.S.),4:462?5
,1896-97,,David Elder,Aurora (East),4:583?5
,1897-98,,David Elder,Aurora (East),4:594?5
,1898-99,,Charles Borden,Chicago (Hyde Park),4:543?5
,1899-00,,R. Glasco,Charleston,5:51
,1900-01,,Thomas Webster,Chicago (Englewood),4:40
,1901-02,,Carl Melin,Springfield (H.S.),4:50
,1902-03,,Harry Anderson,Chicago (South Division),4:41
,1903-04,,Arthur Rose,Oak Park (O.P.-River Forest),4:48
,1904-05,,Elmer Percival,Urbana (H.S.),4:443?5
,1905-06,,Allan Berkstresser,Mt. Carroll,4:38
,1906-07,,(Robert) Ray Barnes,Oak Park (O.P.-River Forest),4:432?5
,1907-08,,(Robert) Ray Barnes,Oak Park (O.P.-River Forest),4:412?5
,1908-09,,Gerald Holmes Davis,Averyville,4:382?5
,1909-10,,Walter Kraft,Oak Park (O.P.-River Forest),4:44
,1910-11,,Will Noonan,Decatur (H.S.),4:371?5
,1911-12,,Dow Harvey,Aurora (West),4:382?5
,1912-13,,Henderson,Ridge Farm,4:39
,1913-14,A,"Meredith ""Mike"" May",Chicago (Lane),4:384?5
,1913-14,B,Garnum,Pittsfield,4:373?5
,1914-15,A,George Otis,Chicago (Hyde Park),4:422?5
,1914-15,B,Merle Nott,LaGrange (Lyons),4:41
,1915-16,A,Merle Nott,LaGrange (Lyons),4:392?5
,1915-16,B,Gordon McGinnis,Aurora (West),4:431?5
,1915-16,C,E. Burgess,Evanston (E. Academy),5:142?5
,1918-19,A,William Bradford,LaGrange (Lyons),4:512?5
,1918-19,B,William E. Bevans,Alvin,5:05
,1919-20,A,Wiley Cox,Centralia,4:443?5
,1919-20,B,Howard Baird,Carlinville,4:532?5
,1920-21,A,Wiley Cox,Centralia,4:372?5
,1920-21,B,Bill Barrett,Hume,4:401?5
,1921-22,A,Wiley Cox,Centralia,4:382?5
,1921-22,B,Wortman,Shelbyville,4:47
,1922-23,A,Ermel McElwee,Urbana (H.S.),4:394?5
,1922-23,B,Charles Neville,Pinckneyville,4:42
,1923-24,A,Paul Lamb,Oak Park (O.P.-River Forest),4:401?5
,1923-24,B,Pat McClurg,Hillsboro,4:451?5
,1924-25,A,Gene Howrey,Danville (H.S.),4:38
,1924-25,B,Ralph Sheese,Aledo,4:434?5
,1925-26,,Bill Roche,DeKalb,04:37.6
,1926-27,,F. Lindall,Waukegan (H.S.),04:34.2
,1927-28,,Claude McElwee,Urbana (H.S.),04:33.3
,1928-29,,R. Husted,Martinsville,04:38.7
,,,D. Merrick,Peoria (Kingman),04:37.7
,1929-30,,Campisi,Rockford (H.S.),04:34.1
,1930-31,,Carruthers,Mt. Vernon (H.S.),04:34.7
,1931-32,,"Harold ""Pete"" Longman",Mt. Morris,04:25.6
,1932-33,,Blaine Rideout,Tuscola,04:25.2
,1933-34,,Charles Hussung,Sterling (H.S.),04:29.4
,1934-35,,Bodeau,Chicago (Tilden),04:31.8
,1935-36,,Irvin Tubb,Shelbyville,04:34.6
,1936-37,,Robert Espy,Urbana (H.S.),04:33.2
,1937-38,,Eddie Culp,Chicago (Englewood),04:29.3
,1938-39,,Hodge,Paris,04:33.6
,1939-40,,Donald Gladding,Urbana (H.S.),04:32.7
,1940-41,,Paul Houston,Rushville,04:27.1
,1941-42,,Bruce Brenneman,Urbana (H.S.),04:28.8
,1942-43,,Ralph Corse,Hurst (H.-Bush),04:34.7
,1943-44,,Dick Green,Kewanee (H.S.),04:33.9
,1944-45,,Bill Mack,Summit (Argo),04:31.8
,1945-46,,Ben Almageur,Monmouth (H.S.),4:29
,1946-47,,Warren Druetzler,LaGrange (Lyons),04:23.1
,1947-48,,Lawton Lamb,Onarga (Military),04:35.3
,1948-49,,Stacey Siders,Buffalo (Tri-City),04:28.5
,1949-50,,Steve Murphy,Chicago (Calumet),04:27.5
,1950-51,,Steve Murphy,Chicago (Calumet),04:25.4
,1951-52,,Charles Matheny,Paris,04:31.7
,1952-53,,Bob Pitchers,Equality,04:32.1
,1953-54,,Jim Bowers,DeKalb,04:28.8
,1954-55,,Ron Long,Mooseheart,04:25.5
,1955-56,,Jim Bowers,DeKalb,04:20.7
,1956-57,,Frank Ballinger,Mooseheart,04:27.2
,1957-58,,Frank Ballinger,Mooseheart,04:23.4
,1958-59,,Steve Newcomer,Leaf River,04:26.2
,1959-60,,Allen Carius,Morton,04:38.2
,1960-61,,Jim Weinert,Highland Park,04:16.2
,1961-62,,Jim Weinert,Highland Park,04:25.6
,1962-63,,Larry Wieczorek,Maywood (Proviso East),04:30.0
,1963-64,,Larry Wieczorek,Maywood (Proviso East),04:14.5
,1964-65,,Gordon Dreyfus,Palatine (H.S.),04:22.0
,1965-66,,Ken Ward,Maywood (Proviso East),04:20.0
,1966-67,,Dave Calvert,Rockford (Guilford),04:11.7
,1967-68,,Tom Swan,Princeton,04:13.3
,1968-69,,Ken Popejoy,Glen Ellyn (Glenbard West),04:16.2
,1969-70,,Andy Isla-Rubert,Hillside (Proviso West),04:07.1
,1970-71,,Dave Merrick,New Lenox (Lincoln-Way),04:07.4
,1971-72,,Craig Virgin,Lebanon,04:09.2
,,,,,
high jump,1892-93,,Forrest Lowes,Geneseo,1-May
,1893-94,,Clarence Herschberger,Peoria (H.S.),5-01?2
,1894-95,,Lee Hagler,Springfield (H.S.),5-35?8
,1895-96,,Earle Fitch,Chicago (English and Manual),3-May
,1896-97,,H. Hoover,Pontiac,6-May
,1897-98,,Oliver Bonney,Aurora (East),6-May
,1898-99,,Arthur Todd,Aurora (West),7-May
,1899-00,,Dave Daugherty,Biggsville,11-May
,1900-01,,Clarence Neiman,Decatur (H.S.),7-May
,1901-02,,Parrish,Paris,5-81?2
,1902-03,,James Turner,Elmwood,5-61?4
,1903-04,,Roy Horton,Pontiac,5-61?2
,1904-05,,Olin Richards,Chicago (Calumet),9-May
,1905-06,,Arthur Scheying,Chicago (North Division),6-May
,,,Edwin Hubble,Wheaton (H.S.),6-May
,1906-07,,Fred Degenhardt,Chicago (Hyde Park),5-73?4
,,,Lynch Conway,Peoria (H.S.),5-73?4
,1907-08,,Robert Lundgren,Aurora (West),8-May
,1908-09,,Robert Lundgren,Aurora (West),5-81?2
,1909-10,,Robert Wahl,"Milwaukee, Wis. (South Division)",9-May
,1910-11,,H.J. Phelps,Rochelle,9-May
,1911-12,,R. Honnold,Paris,5-91?4
,1912-13,,Kenneth Shepard,Chicago (Hyde Park),5-81?2
,,,George Allen,Clinton,5-81?2
,,,R. Williams,Quincy (Sr.),5-81?2
,1913-14,A,Earl Ryder,Springfield (H.S.),8-May
,,,Alexander Bush,Winnetka (New Trier),8-May
,1913-14,B,Fletcher,Ridge Farm,8-May
,1914-15,A,Arthur Gantz,Champaign (H.S.),8-May
,1914-15,B,Walter Addems,Manteno,9-May
,1915-16,A,Jack Pratt,Chicago (Lane),8-May
,1915-16,B,Walter Addems,Manteno,5-81?2
,1915-16,C,H. Armstrong,Evanston (E. Academy),7-May
,1918-19,A,Dave Evans,Evanston (Twp.),4-May
,1918-19,B,Ira Martin,Auburn,8-May
,1919-20,A,Stephen Ferns,Springfield (H.S.),7-May
,,,Homer Greer,Urbana (H.S.),7-May
,1919-20,B,Warren Wierman,Atwood,9-May
