,2A,"Ka Tia Seymour, Palatka, 11.85"
,1A,"Jalesia Tillman, Oak Hall (Gainesville), 12.36"
2017,4A,"Symone Mason, Miami Southridge, 11.70"
,3A,"Twanisha Terry, Miami Northwestern, 11.75"
,2A,"Katia Seymour, Palatka, 11.57"
,1A,"Saraiah Walkes, Out-of-Door (Sarasota),"
,,12.35
2018,4A,"Zatoria Thompson, St. Thomas Aquinas"
,,"(Fort Lauderdale), 11.62"
,3A,"Briana Williams, Northeast (Oakland Park),"
,,11.31
,2A,"Aniya Harper, Westside (Jacksonville), 11.94"
,1A,"Saraiah Walkes, Out-of-Door (Sarasota),"
,,12.18
2019,4A,"Jacious Sears, Palm Beach Gardens, 11.72"
,3A,"Makhaila Mills, Creekside (St. Johns), 11.66"
,2A,"Sherri-Ann Norton, American Heritage"
,,"(Plantation), 11.94"
,1A,"Taman Davis, Oak Hall (Gainesville), 11.47"
,"A Jeanie Messinese, Beaches Chapel",
,"(Neptune Beach), 2:20.6",
1982,"4A Sandra Braasch, Orange Park, 2:13.9",
,"3A Kelly Hackler, Eustis, 2:14.3",
,"2A Beth Adkins, Newberry, 2:19.8",
,"A Andrienne Politowicz, Trinity Prep (Winter",
,"Park), 2:25.2",
1983,"4A Sandra Braasch, Orange Park, 2:13.5",
,"3A Maureen Bolyea, Barron Collier (Naples),",
,02:16.2,
,"2A Stephanie Tower, Westminster Christian",
,"(Miami), 2:24.0",
,"A Katie Sams, Trinity Prep (Winter Park),",
,02:23.6,
1984,"4A Sandra Braasch, Orange Park, 2:13.6",
,"3A Angie Crook, Godby (Tallahassee), 2:19.4",
,"2A Whitney Staed, Father Lopez (Daytona",
,"Beach), 2:18.9",
,"A Katie Sams, Trinity Prep (Winter Park),",
,02:22.3,
1985,"4A Shawnda Martin, Seminole (Sanford),",
,02:10.2,
,"3A Stephanie Kennear, Fort Lauderdale, 2:18.8",
,"2A Whitney Staed, Father Lopez (Daytona",
,"Beach), 2:22.0",
,"A Katie Sams, Trinity Prep (Winter Park),",
,02:21.9,
1986,"4A Juanita Boatwright, Dillard (Fort",
,"Lauderdale), 2:17.53",
,"3A Lora Sapp, Bradford (Starke), 2:18.90",
,"2A Melanie Bloch, Pensacola Catholic, 2:14.64",
,"A Michele Cromer, Maclay (Tallahassee),",
,02:25.3,
1987,"4A Darlene Reed, West Orange (Winter",
,"Garden), 2:14.39",
,"3A Karla Severs, Astronaut (Titusville), 2:17.64",
,"2A Melanie Bloch, Pensacola Catholic, 2:18.65",
,"A Mara Kunitz, Dade Christian (Miami),",
,02:26.1,
1988,"4A Bobette Taylor, Miami Norland, 2:17.4",
,"3A Shawnda Martin, Seminole (Sanford),",
,02:10.5,
,"2A Shirley Flowers, Lake Placid, 2:23.1",
,"A Carla Williams, Graceville, 2:25.0",
1989,"4A Bobette Taylor, Miami Norland, 2:17.2",
,"3A Karla Severs, Astronaut (Titusville), 2:15.3",
,"2A Marlene Gardner, Lecanto, 2:20.67",
,"A Luchcystra Sweet, Lakeland Christian,",
,02:25.2,
800-Meter Run,,
1990,"4A Teri Hamilton, Miramar, 2:17.0",
,"3A Darlene Godfrey, Rutherford (Springfield),",
,02:17.2,
,"2A Marlene Gardner, Lecanto, 2:18.1",
,"A Julian Reynolds, Benjamin (North Palm",
,"Beach), 2:20.63",
1991,"4A Giacoda Ganzy, Palm Beach Lakes, 2:18.74",
,"3A Heather Williams, Buchholz (Gainesville),",
,02:14.9,
,"2A Carissa Bennett, Florida High (Tallahassee),",
,02:18.8,
,"A Julian Reynolds, Benjamin (North Palm",
,"Beach), 2:20.0",
1992,"4A Megan Meadows, Largo, 2:15.25",
,"3A Shyvonna Rolle, Deerfield Beach, 2:20.3",
,"2A Melissa Fritts, Episcopal (Jacksonville),",
,02:25.5,
,"A Julian Reynolds, Benjamin (North Palm",
,"Beach), 2:16.40",
1993,"4A Grace Daley, Lake Weir (Ocala), 2:13.09",
,"3A Nicole Koritkosski, Plant (Tampa), 2:17.0",
,"2A Maria Zajvaldova, South Sumter (Bushnell),",
,02:23.8,
,"A Julian Reynolds, Benjamin (North Palm",
,"Beach), 2:20.06",
1994,"5A Nicole Singelton, Oak Ridge (Orlando),",
,02:17.8,
,"4A Monica Green, Raines (Jacksonville),",
,02:14.4,
,"3A Tywana Dickerson, Ribault (Jacksonville),",
1975,,"Pat Smith, Forrest (Jacksonville), 2:22.10"
1976,4A,"Leslie Sullivan, Lake Brantley (Altamonte"
,,"Springs), 2:17.9"
,3A,"Betty Jo Springs, Bayshore (Bradenton),"
,,02:22.2
,2A,"Julia Sievers, Coral Springs, 2:35.0"
,A,"Julie Carlson, Westminster Academy (Fort"
,,"Lauderdale), 2:38.2"
1977,4A,"Genetta Brown, North Miami Beach, 2:16.0"
,3A,"Betty Jo Springs, Bayshore (Bradenton),"
,,02:14.5
,2A,"Diane Gowski, Clearwater Central Catholic,"
,,02:27.5
,A,"Donna Campbell, Oak Hall (Gainesville),"
,,02:21.2
1978,4A,"Susan Overbey, McArthur (Hollywood),"
,,02:14.1
,3A,"Betty Jo Springs, Bayshore (Bradenton),"
,,02:17.2
,2A,"Terry Johnson, Clearwater Central Catholic,"
,,02:29.1
,A,"Cindy McDonald, Trinity Prep (Winter Park),"
,,02:24.9
1979,4A,"Delight Chambers, Merritt Island, 2:14.7"
,3A,"Betty Jo Springs, Bayshore (Bradenton),"
,,02:14.9
,2A,"Michelle Sibley, Keystone Heights, 2:23.8"
,A,"Donna Campbell, Oak Hall (Gainesville),"
,,02:21.5
1980,4A,"Lisa Beck, Clearwater, 2:13.39"
,3A,"Laura Shey, Buchholz (Gainesville), 2:15.20"
,2A,"Michelle Sibley, Keystone Heights, 2:21.57"
,A,"Elizabeth Pryor, Trinity Prep (Winter Park),"
,,02:29.7
1981,4A,"Sandra Braasch, Orange Park, 2:18.2"
,3A,"Laura Shey, Buchholz (Gainesville), 2:14.9"
,2A,"Michelle Sibley, Keystone Heights, 2:20.3"
,,02:18.9
,2A,"Erika Schlomer, Cocoa Beach, 2:23.96"
,A,"Julian Reynolds, Benjamin (North Palm"
,,"Beach), 2:20.06"
1995,6A,"Karen Mayo, Miami Beach, 2:16.30"
,5A,"Monica Green, Raines (Jacksonville),"
,,02:18.8
,4A,"Shameka Walker, Bradford (Starke), 2:21.30"
,3A,"Erika Schlomer, Cocoa Beach, 2:23.49"
,2A,"Julian Reynolds, Benjamin (North Palm"
,,"Beach), 2:14.21"
1996,6A,"Elaine Graham-Gaynor, Boyd Anderson"
,,"(Lauderdale Lakes), 2:14.71"
,5A,"Shannon Heninger, Dwyer (Palm Beach"
,,"Gardens), 2:16.46"
,4A,"Shameka Walker, Bradford (Starke), 2:18.13"
,3A,"Carrie Wilson, Clearwater Central Catholic,"
,,02:22.8
,2A,"Kamille Bratton, Bradenton Christian,"
,,02:20.9
1997,6A,"Aisha Stringer, Miami Killian, 2:14.62"
,5A,"Shannin Heninger, Dwyer (Palm Beach"
,,"Gardens), 2:14.92"
,4A,"Mason Cathey, Bishop Kenny (Jacksonville),"
,,02:18.3
,3A,"Kathleen Eagen, Ransom Everglades"
,,"(Miami), 2:23.99"
,2A,"Kamille Bratton, Bradenton Christian,"
,,02:21.3
1998,6A,"Austin, Boyd Anderson (Lauderdale Lakes),"
,,02:15.2
,5A,"Patricia Pearson, Wolfson (Jacksonville),"
,,02:14.0
,4A,"Mason Cathey, Bishop Kenny (Jacksonville),"
,,02:16.4
,3A,"Katie Ireland, Ransom Everglades (Miami),"
,,02:19.8
,2A,"Kristina Bratton, Bradenton Christian,"
,,02:12.7
1999,6A,"Vanessa Adams, Miami Central, 2:16.05"
,5A,"Pat Pearson, Wolfson (Jacksonville), 2:14.48"
,4A,"Mason Cathey, Bishop Kenny (Jacksonville),"
,,02:13.2
,3A,"Lindsey Affolter, Winter Springs, 2:18.21"
,2A,"Kristina Bratton, Bradenton Christian,"
,,02:21.2
2000,4A,"Zullymarie Pascual, Miami Southridge,"
,,02:11.6
,3A,"Kacey Countryman, Escambia (Pensacola),"
,,02:16.7
,2A,"Dalia Clarke, Suncoast (Riviera Beach),"
,,02:20.9
,A,"Zita Magloire, Chiles (Tallahassee), 2:20.52"
2001,4A,"Andrea Austin, Boyd Anderson (Lauderdale"
,,"Lakes), 2:10.45"
,3A,"Kacey Countryman, Escambia (Pensacola),"
,,02:13.3
,2A,"Alondra Cooper, Suncoast (Riviera Beach),"
,,02:15.1
,A,"Zita Magloire, Chiles (Tallahassee), 2:19.48"
2002,4A,"Lavera Morris, Oak Ridge (Orlando), 2:13.54"
,3A,"Zita Magloire, Chiles (Tallahassee), 2:16.74"
,2A,"Alondra Cooper, Suncoast (Riviera Beach),"
,,02:15.7
,A,"Kyra Mobley, FAMU (Tallahassee), 2:20.57"
2003,4A,"Lavera Morris, Oak Ridge (Orlando), 2:11.79"
,3A,"Valeria Rodriguez, Lourdes (Miami), 2:15.83"
,2A,"Alondra Cooper, Suncoast (Riviera Beach),"
,,02:13.1
,A,"Danielle Bradley, King's Academy (West"
,,"Palm Beach), 2:18.20"
