"State","Year","Event","Gender","Class","Mark","text","Rank"
"Georgia",2006,"800m","Girls","5A","02:08.6",NA,NA
"Georgia",2006,"800m","Girls","4A","02:17.2",NA,NA
"Georgia",2006,"800m","Girls","3A","02:20.2",NA,NA
"Georgia",2006,"800m","Girls","2A","02:19.4",NA,NA
"Georgia",2006,"800m","Girls","1A","05:17.8",NA,NA
"Georgia",2006,"High Jump","Girls","5A","5' 6""",NA,NA
"Georgia",2006,"High Jump","Girls","4A","5' 7""",NA,NA
"Georgia",2006,"High Jump","Girls","3A","5' 4""",NA,NA
"Georgia",2006,"High Jump","Girls","2A","5' 6""",NA,NA
"Georgia",2006,"High Jump","Girls","1A","5' 0""",NA,NA
"Georgia",2006,"Pole Vault","Girls","5A","10'6""",NA,NA
"Georgia",2006,"Pole Vault","Girls","4A","10'0""",NA,NA
"Georgia",2006,"Pole Vault","Girls","3A","9'6""",NA,NA
"Georgia",2006,"Pole Vault","Girls","2A","10'0""",NA,NA
"Georgia",2006,"Pole Vault","Girls","1A","10'4""",NA,NA
"Georgia",2005,"1600m","Girls","5A","05:02.9",NA,NA
"Georgia",2005,"1600m","Girls","4A","04:54.7",NA,NA
"Georgia",2005,"1600m","Girls","3A","05:24.1",NA,NA
"Georgia",2005,"1600m","Girls","2A","05:16.5",NA,NA
"Georgia",2005,"1600m","Girls","1A","05:22.7",NA,NA
"Georgia",2005,"100m","Girls","5A","11.98",NA,NA
"Georgia",2005,"100m","Girls","4A","12.2",NA,NA
"Georgia",2005,"100m","Girls","3A","11.95",NA,NA
"Georgia",2005,"100m","Girls","2A","12.24",NA,NA
"Georgia",2005,"100m","Girls","1A","12.63",NA,NA
"Georgia",2005,"800m","Girls","5A","02:14.1",NA,NA
"Georgia",2005,"800m","Girls","4A","02:08.6",NA,NA
"Georgia",2005,"800m","Girls","3A","02:19.8",NA,NA
"Georgia",2005,"800m","Girls","2A","02:19.6",NA,NA
"Georgia",2005,"800m","Girls","1A","02:24.5",NA,NA
"Georgia",2005,"High Jump","Girls","5A","5' 6""",NA,NA
"Georgia",2005,"High Jump","Girls","4A","5' 4""",NA,NA
"Georgia",2005,"High Jump","Girls","3A","5' 4""",NA,NA
"Georgia",2005,"High Jump","Girls","2A","5' 6""",NA,NA
"Georgia",2005,"High Jump","Girls","1A","5' 4""",NA,NA
"Georgia",2005,"Pole Vault","Girls","5A","11'0""",NA,NA
"Georgia",2005,"Pole Vault","Girls","4A","10'0""",NA,NA
"Georgia",2005,"Pole Vault","Girls","3A","9'6""",NA,NA
"Georgia",2005,"Pole Vault","Girls","2A","10'6""",NA,NA
"Georgia",2005,"Pole Vault","Girls","1A","11'0""",NA,NA
"Georgia",2004,"1600m","Girls","5A","05:03.0",NA,NA
"Georgia",2004,"1600m","Girls","4A","04:59.0",NA,NA
"Georgia",2004,"1600m","Girls","3A","05:23.8",NA,NA
"Georgia",2004,"1600m","Girls","2A","05:16.1",NA,NA
"Georgia",2004,"1600m","Girls","1A","05:18.7",NA,NA
"Georgia",2004,"100m","Girls","5A","11.77",NA,NA
"Georgia",2004,"100m","Girls","4A","11.95",NA,NA
"Georgia",2004,"100m","Girls","3A","11.72",NA,NA
"Georgia",2004,"100m","Girls","2A","12.39",NA,NA
"Georgia",2004,"100m","Girls","1A","12.42",NA,NA
"Georgia",2004,"800m","Girls","5A","02:13.7",NA,NA
"Georgia",2004,"800m","Girls","4A","02:09.6",NA,NA
"Georgia",2004,"800m","Girls","3A","02:21.6",NA,NA
"Georgia",2004,"800m","Girls","2A","02:21.6",NA,NA
"Georgia",2004,"800m","Girls","1A","02:24.4",NA,NA
"Georgia",2004,"High Jump","Girls","5A","5'4""",NA,NA
"Georgia",2004,"High Jump","Girls","4A","5' 4""",NA,NA
"Georgia",2004,"High Jump","Girls","3A","5' 7""",NA,NA
"Georgia",2004,"High Jump","Girls","2A","5' 3""",NA,NA
"Georgia",2004,"High Jump","Girls","1A","5' 4""",NA,NA
"Georgia",2004,"Pole Vault","Girls","5A","11'1.25""",NA,NA
"Georgia",2004,"Pole Vault","Girls","4A","10'6""",NA,NA
"Georgia",2004,"Pole Vault","Girls","3A","10'",NA,NA
"Georgia",2004,"Pole Vault","Girls","2A","10'6""",NA,NA
"Georgia",2004,"Pole Vault","Girls","1A","9'7""",NA,NA
"Georgia",2003,"1600m","Girls","5A","05:07.2",NA,NA
"Georgia",2003,"1600m","Girls","4A","05:12.6",NA,NA
"Georgia",2003,"1600m","Girls","3A","05:18.7",NA,NA
"Georgia",2003,"1600m","Girls","2A","04:58.9",NA,NA
"Georgia",2003,"1600m","Girls","1A","05:31.8",NA,NA
"Georgia",2003,"100m","Girls","5A","11.52",NA,NA
"Georgia",2003,"100m","Girls","4A","11.76",NA,NA
"Georgia",2003,"100m","Girls","3A","12.38",NA,NA
"Georgia",2003,"100m","Girls","2A","11.93",NA,NA
"Georgia",2003,"100m","Girls","1A","12.31",NA,NA
"Georgia",2003,"800m","Girls","5A","02:14.7",NA,NA
"Georgia",2003,"800m","Girls","4A","02:12.8",NA,NA
"Georgia",2003,"800m","Girls","3A","02:19.8",NA,NA
"Georgia",2003,"800m","Girls","2A","02:10.3",NA,NA
"Georgia",2003,"800m","Girls","1A","02:26.3",NA,NA
"Georgia",2003,"High Jump","Girls","5A","5' 8""",NA,NA
"Georgia",2003,"High Jump","Girls","4A","5' 4""",NA,NA
"Georgia",2003,"High Jump","Girls","3A","5' 4""",NA,NA
"Georgia",2003,"High Jump","Girls","2A","5' 4""",NA,NA
"Georgia",2003,"High Jump","Girls","1A","5' 2""",NA,NA
"Georgia",2003,"Pole Vault","Girls","5A","10' 6.000""",NA,NA
"Georgia",2003,"Pole Vault","Girls","4A","11' 0.000""",NA,NA
"Georgia",2003,"Pole Vault","Girls","3A","9' 7.000""",NA,NA
"Georgia",2003,"Pole Vault","Girls","2A","9' 0.000""",NA,NA
"Georgia",2003,"Pole Vault","Girls","1A","9' 6.000""",NA,NA
"Georgia",2002,"1600m","Girls","5A","05:09.4",NA,NA
"Georgia",2002,"1600m","Girls","4A","05:13.1",NA,NA
"Georgia",2002,"1600m","Girls","3A","05:24.2",NA,NA
"Georgia",2002,"1600m","Girls","2A","05:03.7",NA,NA
"Georgia",2002,"1600m","Girls","1A","05:43.8",NA,NA
"Georgia",2002,"100m","Girls","5A","11.94",NA,NA
"Georgia",2002,"100m","Girls","4A","12.09",NA,NA
"Georgia",2002,"100m","Girls","3A","11.8",NA,NA
"Georgia",2002,"100m","Girls","2A","12.17",NA,NA
"Georgia",2002,"100m","Girls","1A","12.57",NA,NA
"Georgia",2002,"800m","Girls","5A","02:16.4",NA,NA
"Georgia",2002,"800m","Girls","4A","02:13.2",NA,NA
"Georgia",2002,"800m","Girls","3A","02:17.5",NA,NA
"Georgia",2002,"800m","Girls","2A","02:09.5",NA,NA
"Georgia",2002,"800m","Girls","1A","02:24.8",NA,NA
"Georgia",2002,"High Jump","Girls","5A","5' 7""",NA,NA
"Georgia",2002,"High Jump","Girls","4A","5' 4""",NA,NA
"Georgia",2002,"High Jump","Girls","3A","5' 5""",NA,NA
"Georgia",2002,"High Jump","Girls","2A","5' 6""",NA,NA
"Georgia",2002,"High Jump","Girls","1A","5' 4""",NA,NA
"Georgia",2002,"Pole Vault","Girls","5A","11'",NA,NA
"Georgia",2002,"Pole Vault","Girls","4A","8'6""",NA,NA
"Georgia",2002,"Pole Vault","Girls","3A","9'6""",NA,NA
"Georgia",2002,"Pole Vault","Girls","2A","8'0""",NA,NA
"Georgia",2002,"Pole Vault","Girls","1A","8'0""",NA,NA
"Georgia",2001,"1600m","Girls","5A","05:04.7",NA,NA
"Georgia",2001,"1600m","Girls","4A","05:15.0",NA,NA
"Georgia",2001,"1600m","Girls","3A","05:13.7",NA,NA
"Georgia",2001,"1600m","Girls","2A","05:17.7",NA,NA
"Georgia",2001,"1600m","Girls","1A","05:26.9",NA,NA
"Georgia",2001,"100m","Girls","5A","11.64",NA,NA
"Georgia",2001,"100m","Girls","4A","11.65",NA,NA
"Georgia",2001,"100m","Girls","3A","11.77",NA,NA
"Georgia",2001,"100m","Girls","2A","12.19",NA,NA
"Georgia",2001,"100m","Girls","1A","11.94",NA,NA
"Georgia",2001,"800m","Girls","5A","02:14.8",NA,NA
"Georgia",2001,"800m","Girls","4A","02:16.3",NA,NA
"Georgia",2001,"800m","Girls","3A","02:18.4",NA,NA
"Georgia",2001,"800m","Girls","2A","02:11.4",NA,NA
"Georgia",2001,"800m","Girls","1A","02:19.3",NA,NA
"Georgia",2001,"High Jump","Girls","5A","5' 8""",NA,NA
"Georgia",2001,"High Jump","Girls","4A","5' 4""",NA,NA
"Georgia",2001,"High Jump","Girls","3A","5' 4""",NA,NA
"Georgia",2001,"High Jump","Girls","2A","5' 4""",NA,NA
"Georgia",2001,"High Jump","Girls","1A","5' 4.25""",NA,NA
"Georgia",2000,"1600m","Girls","4A","05:09.4",NA,NA
"Georgia",2000,"1600m","Girls","3A","05:13.1",NA,NA
"Georgia",2000,"1600m","Girls","2A","05:14.2",NA,NA
"Georgia",2000,"1600m","Girls","1A","05:16.3",NA,NA
"Georgia",2000,"100m","Girls","4A","11.73",NA,NA
"Georgia",2000,"100m","Girls","3A","12.08",NA,NA
"Georgia",2000,"100m","Girls","2A","12.33",NA,NA
"Georgia",2000,"100m","Girls","1A","12.27",NA,NA
"Georgia",2000,"800m","Girls","4A","02:17.0",NA,NA
"Georgia",2000,"800m","Girls","3A","02:17.5",NA,NA
"Georgia",2000,"800m","Girls","2A","02:16.6",NA,NA
"Georgia",2000,"800m","Girls","1A","02:27.9",NA,NA
"Georgia",2000,"High Jump","Girls","4A","5' 9""",NA,NA
"Georgia",2000,"High Jump","Girls","3A","5' 4""",NA,NA
"Georgia",2000,"High Jump","Girls","2A","5' 4""",NA,NA
"Georgia",2000,"High Jump","Girls","1A","5' 2""",NA,NA
"Georgia",1999,"1600m","Girls","4A","05:11.9",NA,NA
"Georgia",1999,"1600m","Girls","3A","05:13.6",NA,NA
"Georgia",1999,"1600m","Girls","2A","05:18.2",NA,NA
"Georgia",1999,"1600m","Girls","1A","05:17.9",NA,NA
"Georgia",1999,"100m","Girls","4A","11.84",NA,NA
"Georgia",1999,"100m","Girls","3A","12.34",NA,NA
"Georgia",1999,"100m","Girls","2A","12.13",NA,NA
"Georgia",1999,"100m","Girls","1A","12.27",NA,NA
"Georgia",1999,"800m","Girls","4A","02:16.7",NA,NA
"Georgia",1999,"800m","Girls","3A","02:18.6",NA,NA
"Georgia",1999,"800m","Girls","2A","02:19.0",NA,NA
"Georgia",1999,"800m","Girls","1A","02:24.9",NA,NA
"Georgia",1999,"High Jump","Girls","4A","5' 6""",NA,NA
"Georgia",1999,"High Jump","Girls","3A","5' 4""",NA,NA
"Georgia",1999,"High Jump","Girls","2A","5' 2""",NA,NA
"Georgia",1999,"High Jump","Girls","1A","5' 2""",NA,NA
"Georgia",1998,"1600m","Girls","4A","05:09.8",NA,NA
"Georgia",1998,"1600m","Girls","3A","04:59.9",NA,NA
"Georgia",1998,"1600m","Girls","2A","05:23.3",NA,NA
"Georgia",1998,"1600m","Girls","1A","05:14.6",NA,NA
"Georgia",1998,"100m","Girls","4A","11.87",NA,NA
"Georgia",1998,"100m","Girls","3A","11.64",NA,NA
"Georgia",1998,"100m","Girls","2A","11.8",NA,NA
"Georgia",1998,"100m","Girls","1A","12.32",NA,NA
"Georgia",1998,"800m","Girls","4A","02:15.0",NA,NA
"Georgia",1998,"800m","Girls","3A","02:18.3",NA,NA
"Georgia",1998,"800m","Girls","2A","02:19.3",NA,NA
"Georgia",1998,"800m","Girls","1A","02:20.6",NA,NA
"Georgia",1998,"High Jump","Girls","4A","5' 8""",NA,NA
"Georgia",1998,"High Jump","Girls","3A","5' 6""",NA,NA
"Georgia",1998,"High Jump","Girls","2A","5' 4""",NA,NA
"Georgia",1998,"High Jump","Girls","1A","5' 4""",NA,NA
"Georgia",1997,"1600m","Girls","4A","05:00.9",NA,NA
"Georgia",1997,"1600m","Girls","3A","05:15.3",NA,NA
"Georgia",1997,"1600m","Girls","2A","05:17.6",NA,NA
"Georgia",1997,"1600m","Girls","1A","05:16.6",NA,NA
"Georgia",1997,"100m","Girls","4A","11.9",NA,NA
"Georgia",1997,"100m","Girls","3A","11.99",NA,NA
"Georgia",1997,"100m","Girls","2A","12.57",NA,NA
"Georgia",1997,"100m","Girls","1A","12.33",NA,NA
"Georgia",1997,"800m","Girls","4A","02:11.4",NA,NA
"Georgia",1997,"800m","Girls","3A","02:19.9",NA,NA
"Georgia",1997,"800m","Girls","2A","02:20.6",NA,NA
"Georgia",1997,"800m","Girls","1A","02:17.3",NA,NA
"Georgia",1997,"High Jump","Girls","4A","5' 10.25""",NA,NA
"Georgia",1997,"High Jump","Girls","3A","5' 6""",NA,NA
"Georgia",1997,"High Jump","Girls","2A","5' 6""",NA,NA
"Georgia",1997,"High Jump","Girls","1A","5"" 10.25""",NA,NA
"Georgia",1996,"1600m","Girls","4A","05:07.0",NA,NA
"Georgia",1996,"1600m","Girls","3A","05:05.4",NA,NA
"Georgia",1996,"1600m","Girls","2A","05:22.3",NA,NA
"Georgia",1996,"1600m","Girls","1A","05:19.8",NA,NA
"Georgia",1996,"100m","Girls","4A","12.33",NA,NA
"Georgia",1996,"100m","Girls","3A","12.05",NA,NA
"Georgia",1996,"100m","Girls","2A","12.04",NA,NA
"Georgia",1996,"100m","Girls","1A","12.49",NA,NA
"Georgia",1996,"800m","Girls","4A","02:17.5",NA,NA
"Georgia",1996,"800m","Girls","3A","02:22.7",NA,NA
"Georgia",1996,"800m","Girls","2A","02:22.8",NA,NA
"Georgia",1996,"800m","Girls","1A","02:22.8",NA,NA
"Georgia",1996,"High Jump","Girls","4A","5' 10""",NA,NA
"Georgia",1996,"High Jump","Girls","3A","5'8 """,NA,NA
"Georgia",1996,"High Jump","Girls","2A","5' 8""",NA,NA
"Georgia",1996,"High Jump","Girls","1A","5'8-0.5""",NA,NA
"Georgia",1995,"1600m","Girls","4A","05:13.1",NA,NA
"Georgia",1995,"1600m","Girls","3A","05:11.1",NA,NA
"Georgia",1995,"1600m","Girls","2A","05:26.7",NA,NA
"Georgia",1995,"1600m","Girls","1A","05:22.8",NA,NA
"Georgia",1995,"100m","Girls","4A","12.13",NA,NA
"Georgia",1995,"100m","Girls","3A","11.8",NA,NA
"Georgia",1995,"100m","Girls","2A","12.18",NA,NA
"Georgia",1995,"100m","Girls","1A","12.56",NA,NA
"Georgia",1995,"800m","Girls","4A","02:16.4",NA,NA
"Georgia",1995,"800m","Girls","3A","02:19.9",NA,NA
"Georgia",1995,"800m","Girls","2A","02:25.0",NA,NA
"Georgia",1995,"800m","Girls","1A","02:23.3",NA,NA
"Georgia",1995,"High Jump","Girls","4A","5' 8""",NA,NA
"Georgia",1995,"High Jump","Girls","3A","5' 6""",NA,NA
"Georgia",1995,"High Jump","Girls","2A","5' 6""",NA,NA
"Georgia",1995,"High Jump","Girls","1A","5' 8.25""",NA,NA
"Georgia",1994,"1600m","Girls","4A","05:08.7",NA,NA
"Georgia",1994,"1600m","Girls","3A","05:15.1",NA,NA
"Georgia",1994,"1600m","Girls","2A","05:24.8",NA,NA
"Georgia",1994,"1600m","Girls","1A","05:23.6",NA,NA
"Georgia",1994,"100m","Girls","4A","12.14",NA,NA
"Georgia",1994,"100m","Girls","3A","12.14",NA,NA
"Georgia",1994,"100m","Girls","2A","12.09",NA,NA
"Georgia",1994,"100m","Girls","1A","12.55",NA,NA
"Georgia",1994,"800m","Girls","4A","02:18.2",NA,NA
"Georgia",1994,"800m","Girls","3A","02:20.2",NA,NA
"Georgia",1994,"800m","Girls","2A","02:25.7",NA,NA
"Georgia",1994,"800m","Girls","1A","02:23.1",NA,NA
"Georgia",1994,"High Jump","Girls","4A","5' 4""",NA,NA
"Georgia",1994,"High Jump","Girls","3A","5' 6""",NA,NA
"Georgia",1994,"High Jump","Girls","2A","5' 4""",NA,NA
"Georgia",1994,"High Jump","Girls","1A","5' 4""",NA,NA
"Georgia",1993,"1600m","Girls","4A","05:03.8",NA,NA
"Georgia",1993,"1600m","Girls","3A","05:13.7",NA,NA
"Georgia",1993,"1600m","Girls","2A","05:27.4",NA,NA
"Georgia",1993,"1600m","Girls","1A","05:11.3",NA,NA
"Georgia",1993,"100m","Girls","4A","12.2",NA,NA
"Georgia",1993,"100m","Girls","3A","12.33",NA,NA
"Georgia",1993,"100m","Girls","2A","12.01",NA,NA
"Georgia",1993,"100m","Girls","1A","12.62",NA,NA
"Georgia",1993,"800m","Girls","4A","02:18.2",NA,NA
"Georgia",1993,"800m","Girls","3A","02:19.0",NA,NA
"Georgia",1993,"800m","Girls","2A","02:20.8",NA,NA
"Georgia",1993,"800m","Girls","1A","02:16.0",NA,NA
"Georgia",1993,"High Jump","Girls","4A","5' 4""",NA,NA
"Georgia",1993,"High Jump","Girls","3A","5' 6""",NA,NA
"Georgia",1993,"High Jump","Girls","2A","5' 4""",NA,NA
"Georgia",1993,"High Jump","Girls","1A","5' 2""",NA,NA
"Georgia",1992,"1600m","Girls","4A","05:08.3",NA,NA
"Georgia",1992,"1600m","Girls","3A","05:09.3",NA,NA
"Georgia",1992,"1600m","Girls","2A","05:22.7",NA,NA
"Georgia",1992,"1600m","Girls","1A","05:02.1",NA,NA
"Georgia",1992,"100m","Girls","4A","12.17",NA,NA
"Georgia",1992,"100m","Girls","3A","11.95",NA,NA
"Georgia",1992,"100m","Girls","2A","12.27",NA,NA
"Georgia",1992,"100m","Girls","1A","12.25",NA,NA
"Georgia",1992,"800m","Girls","4A","02:16.5",NA,NA
"Georgia",1992,"800m","Girls","3A","02:19.2",NA,NA
"Georgia",1992,"800m","Girls","2A","02:19.7",NA,NA
"Georgia",1992,"800m","Girls","1A","02:15.1",NA,NA
"Georgia",1992,"High Jump","Girls","4A","5' 4""",NA,NA
"Georgia",1992,"High Jump","Girls","3A","5' 6""",NA,NA
"Georgia",1992,"High Jump","Girls","2A","5' 6""",NA,NA
"Georgia",1992,"High Jump","Girls","1A","5' 2""",NA,NA
"Georgia",1991,"1600m","Girls","4A","05:15.2",NA,NA
"Georgia",1991,"1600m","Girls","3A","05:16.2",NA,NA
"Georgia",1991,"1600m","Girls","2A","05:18.0",NA,NA
"Georgia",1991,"1600m","Girls","1A","05:09.5",NA,NA
"Georgia",1991,"100m","Girls","4A","12.48",NA,NA
"Georgia",1991,"100m","Girls","3A","11.95",NA,NA
"Georgia",1991,"100m","Girls","2A","12.5",NA,NA
"Georgia",1991,"100m","Girls","1A","12.4",NA,NA
"Georgia",1991,"800m","Girls","4A","02:17.6",NA,NA
"Georgia",1991,"800m","Girls","3A","02:18.1",NA,NA
"Georgia",1991,"800m","Girls","2A","02:16.4",NA,NA
"Georgia",1991,"800m","Girls","1A","02:16.3",NA,NA
"Georgia",1991,"High Jump","Girls","4A","5' 4""",NA,NA
"Georgia",1991,"High Jump","Girls","3A","5' 6""",NA,NA
"Georgia",1991,"High Jump","Girls","2A","5' 4""",NA,NA
"Georgia",1991,"High Jump","Girls","1A","5' 3""",NA,NA
"Georgia",1990,"1600m","Girls","4A","04:53.2",NA,NA
"Georgia",1990,"1600m","Girls","3A","05:19.4",NA,NA
"Georgia",1990,"1600m","Girls","2A","05:18.1",NA,NA
"Georgia",1990,"1600m","Girls","1A","05:15.2",NA,NA
"Georgia",1990,"100m","Girls","4A","11.89",NA,NA
"Georgia",1990,"100m","Girls","3A","12.16",NA,NA
"Georgia",1990,"100m","Girls","2A","11.99",NA,NA
"Georgia",1990,"100m","Girls","1A","12.53",NA,NA
"Georgia",1990,"800m","Girls","4A","02:19.6",NA,NA
"Georgia",1990,"800m","Girls","3A","02:22.1",NA,NA
"Georgia",1990,"800m","Girls","2A","02:17.7",NA,NA
"Georgia",1990,"800m","Girls","1A","58.9",NA,NA
"Georgia",1990,"High Jump","Girls","4A","5' 6""",NA,NA
"Georgia",1990,"High Jump","Girls","3A","5' 4""",NA,NA
"Georgia",1990,"High Jump","Girls","2A","5' 7""",NA,NA
"Georgia",1990,"High Jump","Girls","1A","5' 0""",NA,NA
"Georgia",1989,"1600m","Girls","4A","05:03.5",NA,NA
"Georgia",1989,"1600m","Girls","3A","05:14.8",NA,NA
"Georgia",1989,"1600m","Girls","2A","05:11.8",NA,NA
"Georgia",1989,"1600m","Girls","1A","05:24.7",NA,NA
"Georgia",1989,"100m","Girls","4A","12.17",NA,NA
"Georgia",1989,"100m","Girls","3A","12.06",NA,NA
"Georgia",1989,"100m","Girls","2A","11.81",NA,NA
"Georgia",1989,"100m","Girls","1A","12.47",NA,NA
"Georgia",1989,"800m","Girls","4A","02:13.6",NA,NA
"Georgia",1989,"800m","Girls","3A","02:22.9",NA,NA
"Georgia",1989,"800m","Girls","2A","02:18.0",NA,NA
"Georgia",1989,"800m","Girls","1A","02:29.2",NA,NA
"Georgia",1989,"High Jump","Girls","4A","5' 2""",NA,NA
"Georgia",1989,"High Jump","Girls","3A","5' 6""",NA,NA
"Georgia",1989,"High Jump","Girls","2A","5' 4""",NA,NA
"Georgia",1989,"High Jump","Girls","1A","5' 2""",NA,NA
"Georgia",1988,"1600m","Girls","4A","04:54.6",NA,NA
"Georgia",1988,"1600m","Girls","3A","05:09.0",NA,NA
"Georgia",1988,"1600m","Girls","2A","05:37.5",NA,NA
"Georgia",1988,"1600m","Girls","1A","05:21.0",NA,NA
"Georgia",1988,"100m","Girls","4A","12.21",NA,NA
"Georgia",1988,"100m","Girls","3A","11.83",NA,NA
"Georgia",1988,"100m","Girls","2A","12.09",NA,NA
"Georgia",1988,"100m","Girls","1A","12.53",NA,NA
"Georgia",1988,"800m","Girls","4A","02:10.1",NA,NA
"Georgia",1988,"800m","Girls","3A","02:12.4",NA,NA
"Georgia",1988,"800m","Girls","2A","02:25.2",NA,NA
"Georgia",1988,"800m","Girls","1A","02:21.4",NA,NA
"Georgia",1988,"High Jump","Girls","4A","5' 2""",NA,NA
"Georgia",1988,"High Jump","Girls","3A","5' 10""",NA,NA
"Georgia",1988,"High Jump","Girls","2A","5' 2""",NA,NA
"Georgia",1988,"High Jump","Girls","1A","5' 2""",NA,NA
"Georgia",1987,"1600m","Girls","4A","04:58.3",NA,NA
"Georgia",1987,"1600m","Girls","3A","05:10.7",NA,NA
"Georgia",1987,"1600m","Girls","2A","05:28.3",NA,NA
"Georgia",1987,"1600m","Girls","1A","05:26.2",NA,NA
"Georgia",1987,"100m","Girls","4A","12.45",NA,NA
"Georgia",1987,"100m","Girls","3A","11.9",NA,NA
"Georgia",1987,"100m","Girls","2A","12.62",NA,NA
"Georgia",1987,"100m","Girls","1A","12.59",NA,NA
"Georgia",1987,"800m","Girls","4A","02:11.8",NA,NA
"Georgia",1987,"800m","Girls","3A","02:16.2",NA,NA
"Georgia",1987,"800m","Girls","2A","02:22.8",NA,NA
"Georgia",1987,"800m","Girls","1A","02:25.7",NA,NA
"Georgia",1987,"High Jump","Girls","4A","5' 2""",NA,NA
"Georgia",1987,"High Jump","Girls","3A","5' 6""",NA,NA
"Georgia",1987,"High Jump","Girls","2A","5' 6""",NA,NA
"Georgia",1987,"High Jump","Girls","1A","5' 4""",NA,NA
"Georgia",1986,"1600m","Girls","4A","05:04.8",NA,NA
"Georgia",1986,"1600m","Girls","3A","05:15.3",NA,NA
"Georgia",1986,"1600m","Girls","2A","05:25.6",NA,NA
"Georgia",1986,"1600m","Girls","1A","05:37.2",NA,NA
"Georgia",1986,"100m","Girls","4A","11.86",NA,NA
"Georgia",1986,"100m","Girls","3A","12.3",NA,NA
"Georgia",1986,"100m","Girls","2A","12.33",NA,NA
"Georgia",1986,"100m","Girls","1A","12.65",NA,NA
"Georgia",1986,"800m","Girls","4A","02:17.1",NA,NA
"Georgia",1986,"800m","Girls","3A","02:16.8",NA,NA
"Georgia",1986,"800m","Girls","2A","02:20.6",NA,NA
"Georgia",1986,"800m","Girls","1A","02:26.9",NA,NA
"Georgia",1986,"High Jump","Girls","4A","5' 4""",NA,NA
"Georgia",1986,"High Jump","Girls","3A","5' 6""",NA,NA
"Georgia",1986,"High Jump","Girls","2A","5' 6""",NA,NA
"Georgia",1986,"High Jump","Girls","1A","5' 0""",NA,NA
"Georgia",1985,"1600m","Girls","4A","04:58.3",NA,NA
"Georgia",1985,"1600m","Girls","3A","05:14.4",NA,NA
"Georgia",1985,"1600m","Girls","2A","5;17.84",NA,NA
"Georgia",1985,"1600m","Girls","1A","05:31.0",NA,NA
"Georgia",1985,"100m","Girls","4A","11.96",NA,NA
"Georgia",1985,"100m","Girls","3A","12.65",NA,NA
"Georgia",1985,"100m","Girls","2A","12.53",NA,NA
"Georgia",1985,"100m","Girls","1A","12.49",NA,NA
"Georgia",1985,"800m","Girls","4A","02:08.8",NA,NA
"Georgia",1985,"800m","Girls","3A","02:18.6",NA,NA
"Georgia",1985,"800m","Girls","2A","02:22.3",NA,NA
"Georgia",1985,"800m","Girls","1A","02:23.7",NA,NA
"Georgia",1985,"High Jump","Girls","4A","5' 8""",NA,NA
"Georgia",1985,"High Jump","Girls","3A","5' 6""",NA,NA
"Georgia",1985,"High Jump","Girls","2A","5' 4""",NA,NA
"Georgia",1985,"High Jump","Girls","1A","5' 2""",NA,NA
"Georgia",1984,"Mile","Girls","4A","05:00.1",NA,NA
"Georgia",1984,"Mile","Girls","3A","05:23.5",NA,NA
"Georgia",1984,"Mile","Girls","2A","05:26.8",NA,NA
"Georgia",1984,"Mile","Girls","1A","05:31.4",NA,NA
"Georgia",1984,"100y","Girls","4A","11",NA,NA
"Georgia",1984,"100y","Girls","3A","11.44",NA,NA
"Georgia",1984,"100y","Girls","2A","11.55",NA,NA
"Georgia",1984,"100y","Girls","1A","11.4",NA,NA
"Georgia",1984,"880y","Girls","4A","02:17.3",NA,NA
"Georgia",1984,"880y","Girls","3A","02:18.1",NA,NA
"Georgia",1984,"880y","Girls","2A","02:24.9",NA,NA
"Georgia",1984,"880y","Girls","1A","02:25.7",NA,NA
"Georgia",1984,"High Jump","Girls","4A","5' 8""",NA,NA
"Georgia",1984,"High Jump","Girls","3A","5' 6""",NA,NA
"Georgia",1984,"High Jump","Girls","2A","5' 4""",NA,NA
"Georgia",1984,"High Jump","Girls","1A","5' 2""",NA,NA
"Georgia",1983,"Mile","Girls","4A","05:09.1",NA,NA
"Georgia",1983,"Mile","Girls","3A","05:21.6",NA,NA
"Georgia",1983,"Mile","Girls","2A","05:24.6",NA,NA
"Georgia",1983,"Mile","Girls","1A","05:36.0",NA,NA
"Georgia",1983,"100y","Girls","4A","11.25",NA,NA
"Georgia",1983,"100y","Girls","3A","11.19",NA,NA
"Georgia",1983,"100y","Girls","2A","11.61",NA,NA
"Georgia",1983,"100y","Girls","1A","11.41",NA,NA
"Georgia",1983,"880y","Girls","4A","02:17.2",NA,NA
"Georgia",1983,"880y","Girls","3A","02:18.3",NA,NA
"Georgia",1983,"880y","Girls","2A","02:22.5",NA,NA
"Georgia",1983,"880y","Girls","1A","02:26.9",NA,NA
"Georgia",1983,"High Jump","Girls","4A","5' 7""",NA,NA
"Georgia",1983,"High Jump","Girls","3A","5' 7""",NA,NA
"Georgia",1983,"High Jump","Girls","2A","5' 3""",NA,NA
"Georgia",1983,"High Jump","Girls","1A","5' 3""",NA,NA
"Georgia",1982,"Mile","Girls","4A","05:09.4",NA,NA
"Georgia",1982,"Mile","Girls","3A","05:19.2",NA,NA
"Georgia",1982,"Mile","Girls","2A","05:29.6",NA,NA
"Georgia",1982,"Mile","Girls","1A","05:43.4",NA,NA
"Georgia",1982,"100y","Girls","4A","10.8",NA,NA
"Georgia",1982,"100y","Girls","3A","11.08",NA,NA
"Georgia",1982,"100y","Girls","2A","11.39",NA,NA
