"State","Year","Event","Students","df","Schools.Boys","Schools.Girls","Participation.Boys","Participation.Girls","Mark.Boys","Mark.Girls","Count.Boys","Count.Girls","Participation.Pct.Diff","Mark.Pct.Diff","Prop.Boys","Prop.Girls","Participation.Boys.Thousands","Participation.Girls.Thousands"
"New York",1998,"High Jump",776218,8,576,573,17110,16419,1.9304,1.5748,651067,625735,4.0385739333723,18.4210526315789,0.509920097242955,0.490079902757045,17.11,16.419
"New York",1998,"Pole Vault",776218,8,576,573,17110,16419,3.8862,2.2098,651067,625735,4.0385739333723,43.1372549019608,0.509920097242955,0.490079902757045,17.11,16.419
"North Carolina",1998,"100m",329647,9,298,285,9205,7359,10.7,12.1,357525,342791,20.0543183052689,-13.0841121495327,0.510519536894773,0.489480463105227,9.205,7.359
"North Carolina",1998,"1600m",329647,9,298,285,9205,7359,257.42,303.8,357525,342791,20.0543183052689,-18.0172480770725,0.510519536894773,0.489480463105227,9.205,7.359
"North Carolina",1998,"800m",329647,9,298,285,9205,7359,113.4,136.78,357525,342791,20.0543183052689,-20.6172839506173,0.510519536894773,0.489480463105227,9.205,7.359
"North Carolina",1998,"High Jump",329647,9,298,285,9205,7359,1.9304,1.6256,357525,342791,20.0543183052689,15.7894736842105,0.510519536894773,0.489480463105227,9.205,7.359
"North Carolina",1998,"Pole Vault",329647,9,298,NA,9205,NA,3.5052,NA,357525,NA,NA,NA,NA,NA,9.205,NA
"Oklahoma",1998,"100m",177929,11,383,391,3970,3564,10.86,12.26,141041,134646,10.2267002518892,-12.8913443830571,0.511598298069913,0.488401701930087,3.97,3.564
"Oklahoma",1998,"1600m",177929,11,383,391,3970,3564,261.33,311.88,141041,134646,10.2267002518892,-19.3433589714155,0.511598298069913,0.488401701930087,3.97,3.564
"Oklahoma",1998,"800m",177929,11,383,391,3970,3564,112.31,133.63,141041,134646,10.2267002518892,-18.9831715786662,0.511598298069913,0.488401701930087,3.97,3.564
"Oklahoma",1998,"High Jump",177929,11,383,391,3970,3564,1.8796,1.6002,141041,134646,10.2267002518892,14.8648648648649,0.511598298069913,0.488401701930087,3.97,3.564
"Oklahoma",1998,"Pole Vault",177929,11,383,NA,3970,NA,3.9624,NA,141041,NA,NA,NA,NA,NA,3.97,NA
"Oregon",1998,"100m",159559,12,235,234,7630,6107,10.71,12.18,130206,125353,19.9606815203145,-13.7254901960784,0.509494872025638,0.490505127974362,7.63,6.107
"Oregon",1998,"1600m",159559,12,235,234,7630,6107,252.598662,297.006894,130206,125353,19.9606815203145,-17.580549179631,0.509494872025638,0.490505127974362,7.63,6.107
"Oregon",1998,"800m",159559,12,235,234,7630,6107,115.21,134.09,130206,125353,19.9606815203145,-16.3874663657669,0.509494872025638,0.490505127974362,7.63,6.107
"Oregon",1998,"High Jump",159559,12,235,234,7630,6107,1.905,1.5494,130206,125353,19.9606815203145,18.6666666666667,0.509494872025638,0.490505127974362,7.63,6.107
"Oregon",1998,"Pole Vault",159559,12,235,234,7630,6107,3.8608,2.667,130206,125353,19.9606815203145,30.9210526315789,0.509494872025638,0.490505127974362,7.63,6.107
"Rhode Island",1998,"100m",41373,13,39,37,1540,1173,11.37,12.88,38755,38370,23.8311688311688,-13.2805628847845,0.502495948136143,0.497504051863857,1.54,1.173
"Rhode Island",1998,"1600m",41373,13,39,37,1540,1173,261.703638,293.33484,38755,38370,23.8311688311688,-12.086649708706,0.502495948136143,0.497504051863857,1.54,1.173
"Rhode Island",1998,"800m",41373,13,39,37,1540,1173,117.81,136.29,38755,38370,23.8311688311688,-15.6862745098039,0.502495948136143,0.497504051863857,1.54,1.173
"Rhode Island",1998,"High Jump",41373,13,39,37,1540,1173,2.032,1.651,38755,38370,23.8311688311688,18.75,0.502495948136143,0.497504051863857,1.54,1.173
"Rhode Island",1998,"Pole Vault",41373,13,39,37,1540,1173,4.2672,2.8956,38755,38370,23.8311688311688,32.1428571428571,0.502495948136143,0.497504051863857,1.54,1.173
"Tennessee",1998,"100m",239659,14,225,229,4893,4809,10.72,12.05,230020,222225,1.71673819742489,-12.4067164179104,0.508618116286526,0.491381883713474,4.893,4.809
"Tennessee",1998,"1600m",239659,14,225,229,4893,4809,258.32,307.49,230020,222225,1.71673819742489,-19.0345308144937,0.508618116286526,0.491381883713474,4.893,4.809
"Tennessee",1998,"800m",239659,14,225,229,4893,4809,114,137.42,230020,222225,1.71673819742489,-20.5438596491228,0.508618116286526,0.491381883713474,4.893,4.809
"Tennessee",1998,"High Jump",239659,14,225,229,4893,4809,1.9812,1.6256,230020,222225,1.71673819742489,17.948717948718,0.508618116286526,0.491381883713474,4.893,4.809
"Tennessee",1998,"Pole Vault",239659,14,225,NA,4893,NA,3.6576,NA,230020,NA,NA,NA,NA,NA,4.893,NA
"Washington",1998,"100m",296744,15,339,229,10370,8398,10.75,11.95,242737,231238,19.0163934426229,-11.1627906976744,0.512130386623767,0.487869613376233,10.37,8.398
"Washington",1998,"1600m",296744,15,339,229,10370,8398,253.19,298.83,242737,231238,19.0163934426229,-18.025988388167,0.512130386623767,0.487869613376233,10.37,8.398
"Washington",1998,"800m",296744,15,339,229,10370,8398,112.79,133.7,242737,231238,19.0163934426229,-18.5388775600674,0.512130386623767,0.487869613376233,10.37,8.398
"Washington",1998,"High Jump",296744,15,339,229,10370,8398,1.8796,1.6256,242737,231238,19.0163934426229,13.5135135135135,0.512130386623767,0.487869613376233,10.37,8.398
"Washington",1998,"Pole Vault",296744,15,339,NA,10370,NA,3.81,NA,242737,NA,NA,NA,NA,NA,10.37,NA
"Wisconsin",1998,"100m",278072,16,380,377,12129,10617,10.52,12.27,197252,188981,12.4659906010388,-16.6349809885932,0.510707267374875,0.489292732625125,12.129,10.617
"Wisconsin",1998,"1600m",278072,16,380,377,12129,10617,256.1,298.89,197252,188981,12.4659906010388,-16.708317063647,0.510707267374875,0.489292732625125,12.129,10.617
"Wisconsin",1998,"800m",278072,16,380,377,12129,10617,114.55,135.26,197252,188981,12.4659906010388,-18.0794412920122,0.510707267374875,0.489292732625125,12.129,10.617
"Wisconsin",1998,"High Jump",278072,16,380,377,12129,10617,1.7272,1.6256,197252,188981,12.4659906010388,5.88235294117648,0.510707267374875,0.489292732625125,12.129,10.617
"Wisconsin",1998,"Pole Vault",278072,16,380,NA,12129,NA,4.1148,NA,197252,NA,NA,NA,NA,NA,12.129,NA
"Wyoming",1998,"100m",31388,17,70,69,1667,1381,10.82,11.91,19963,18452,17.1565686862627,-10.0739371534196,0.519666796824157,0.480333203175843,1.667,1.381
"Wyoming",1998,"1600m",31388,17,70,69,1667,1381,267.3,311.7,19963,18452,17.1565686862627,-16.6105499438833,0.519666796824157,0.480333203175843,1.667,1.381
"Wyoming",1998,"800m",31388,17,70,69,1667,1381,115.1,136.39,19963,18452,17.1565686862627,-18.4969591659427,0.519666796824157,0.480333203175843,1.667,1.381
"Wyoming",1998,"High Jump",31388,17,70,69,1667,1381,1.8288,1.524,19963,18452,17.1565686862627,16.6666666666667,0.519666796824157,0.480333203175843,1.667,1.381
"Wyoming",1998,"Pole Vault",31388,17,70,69,1667,1381,3.9624,2.5908,19963,18452,17.1565686862627,34.6153846153846,0.519666796824157,0.480333203175843,1.667,1.381
"Florida",1999,"100m",633609,18,366,356,10209,9752,10.62,11.84,654581,634643,4.47644235478499,-11.4877589453861,0.507732558500307,0.492267441499693,10.209,9.752
"Florida",1999,"1600m",633609,18,366,356,10209,9752,253.4,303.51,654581,634643,4.47644235478499,-19.7750591949487,0.507732558500307,0.492267441499693,10.209,9.752
"Florida",1999,"800m",633609,18,366,356,10209,9752,113.74,133.22,654581,634643,4.47644235478499,-17.1267803762968,0.507732558500307,0.492267441499693,10.209,9.752
"Florida",1999,"High Jump",633609,18,366,356,10209,9752,1.9304,1.6256,654581,634643,4.47644235478499,15.7894736842105,0.507732558500307,0.492267441499693,10.209,9.752
"Florida",1999,"Pole Vault",633609,18,366,356,10209,9752,4.1148,3.048,654581,634643,4.47644235478499,25.9259259259259,0.507732558500307,0.492267441499693,10.209,9.752
"Georgia",1999,"100m",371905,19,328,329,8749,7799,10.66,11.84,384636,372832,10.8583838152932,-11.0694183864916,0.507791748298278,0.492208251701722,8.749,7.799
"Georgia",1999,"1600m",371905,19,328,329,8749,7799,258.99,311.9,384636,372832,10.8583838152932,-20.4293602069578,0.507791748298278,0.492208251701722,8.749,7.799
"Georgia",1999,"800m",371905,19,328,329,8749,7799,110.17,136.7,384636,372832,10.8583838152932,-24.0809657801579,0.507791748298278,0.492208251701722,8.749,7.799
"Georgia",1999,"High Jump",371905,19,328,329,8749,7799,1.9304,1.5748,384636,372832,10.8583838152932,18.4210526315789,0.507791748298278,0.492208251701722,8.749,7.799
"Georgia",1999,"Pole Vault",371905,19,328,NA,8749,NA,3.81,NA,384636,NA,NA,NA,NA,NA,8.749,NA
"Illinois",1999,"100m",558505,20,520,517,18810,15106,10.93,11.75,438919,416771,19.6916533758639,-7.50228728270814,0.512941602683215,0.487058397316785,18.81,15.106
"Illinois",1999,"1600m",558505,20,520,517,18810,15106,253,299.9,438919,416771,19.6916533758639,-18.5375494071146,0.512941602683215,0.487058397316785,18.81,15.106
"Illinois",1999,"800m",558505,20,520,517,18810,15106,112.2,132.9,438919,416771,19.6916533758639,-18.4491978609626,0.512941602683215,0.487058397316785,18.81,15.106
"Illinois",1999,"High Jump",558505,20,520,517,18810,15106,2.0066,1.7018,438919,416771,19.6916533758639,15.1898734177215,0.512941602683215,0.487058397316785,18.81,15.106
"Illinois",1999,"Pole Vault",558505,20,520,NA,18810,NA,4.4958,NA,438919,NA,NA,NA,NA,NA,18.81,NA
"Kansas",1999,"100m",142094,21,367,366,9250,6940,10.81,12.41,107335,101463,24.972972972973,-14.8011100832562,0.51406143737009,0.48593856262991,9.25,6.94
"Kansas",1999,"1600m",142094,21,367,366,9250,6940,254.06,309.9,107335,101463,24.972972972973,-21.9790600645517,0.51406143737009,0.48593856262991,9.25,6.94
"Kansas",1999,"800m",142094,21,367,366,9250,6940,112.73,136.65,107335,101463,24.972972972973,-21.2188414796416,0.51406143737009,0.48593856262991,9.25,6.94
"Kansas",1999,"High Jump",142094,21,367,366,9250,6940,1.9304,1.5748,107335,101463,24.972972972973,18.4210526315789,0.51406143737009,0.48593856262991,9.25,6.94
"Kansas",1999,"Pole Vault",142094,21,367,NA,9250,NA,3.6576,NA,107335,NA,NA,NA,NA,NA,9.25,NA
"Maryland",1999,"100m",231534,4,171,170,4637,4140,10.63,11.8,203680,196573,10.7181367263317,-11.0065851364064,0.508878134579878,0.491121865420122,4.637,4.14
"Maryland",1999,"1600m",231534,4,171,170,4637,4140,257.72,307.57,203680,196573,10.7181367263317,-19.342697501164,0.508878134579878,0.491121865420122,4.637,4.14
"Maryland",1999,"800m",231534,4,171,170,4637,4140,114.22,137.62,203680,196573,10.7181367263317,-20.4867798984416,0.508878134579878,0.491121865420122,4.637,4.14
"Maryland",1999,"High Jump",231534,4,171,170,4637,4140,1.8796,1.5748,203680,196573,10.7181367263317,16.2162162162162,0.508878134579878,0.491121865420122,4.637,4.14
"Maryland",1999,"Pole Vault",231534,4,171,170,4637,4140,4.191,2.7432,203680,196573,10.7181367263317,34.5454545454545,0.508878134579878,0.491121865420122,4.637,4.14
"Massachusetts",1999,"100m",257693,5,263,264,9940,10102,11.24,12.46,227328,222303,-1.62977867203219,-10.8540925266904,0.505587915423981,0.494412084576019,9.94,10.102
"Massachusetts",1999,"1600m",257693,5,263,264,9940,10102,245.21943,284.559924,227328,222303,-1.62977867203219,-16.0429758767484,0.505587915423981,0.494412084576019,9.94,10.102
"Massachusetts",1999,"800m",257693,5,263,264,9940,10102,113.74,130.47,227328,222303,-1.62977867203219,-14.7089854053104,0.505587915423981,0.494412084576019,9.94,10.102
"Massachusetts",1999,"High Jump",257693,5,263,264,9940,10102,2.0828,1.7272,227328,222303,-1.62977867203219,17.0731707317073,0.505587915423981,0.494412084576019,9.94,10.102
"Massachusetts",1999,"Pole Vault",257693,5,263,264,9940,10102,4.1148,3.5052,227328,222303,-1.62977867203219,14.8148148148148,0.505587915423981,0.494412084576019,9.94,10.102
"Michigan",1999,"100m",448867,6,656,653,21974,18183,10.6,12.01,340878,326682,17.2522071539092,-13.3018867924528,0.51063275211217,0.48936724788783,21.974,18.183
"Michigan",1999,"1600m",448867,6,656,653,21974,18183,250.45,300.48,340878,326682,17.2522071539092,-19.9760431223797,0.51063275211217,0.48936724788783,21.974,18.183
"Michigan",1999,"800m",448867,6,656,653,21974,18183,113.1,134.74,340878,326682,17.2522071539092,-19.1335101679929,0.51063275211217,0.48936724788783,21.974,18.183
"Michigan",1999,"High Jump",448867,6,656,653,21974,18183,1.9304,1.6256,340878,326682,17.2522071539092,15.7894736842105,0.51063275211217,0.48936724788783,21.974,18.183
"Michigan",1999,"Pole Vault",448867,6,656,653,21974,18183,3.6576,2.6416,340878,326682,17.2522071539092,27.7777777777778,0.51063275211217,0.48936724788783,21.974,18.183
"Nebraska",1999,"100m",91386,7,324,325,7676,6461,10.7,12.08,70765,67297,15.8285565398645,-12.8971962616823,0.512559574683838,0.487440425316162,7.676,6.461
"Nebraska",1999,"1600m",91386,7,324,325,7676,6461,256.73,303.23,70765,67297,15.8285565398645,-18.1124138199665,0.512559574683838,0.487440425316162,7.676,6.461
"Nebraska",1999,"800m",91386,7,324,325,7676,6461,112.7,133.34,70765,67297,15.8285565398645,-18.3141082519965,0.512559574683838,0.487440425316162,7.676,6.461
"Nebraska",1999,"High Jump",91386,7,324,325,7676,6461,2.0066,1.6256,70765,67297,15.8285565398645,18.9873417721519,0.512559574683838,0.487440425316162,7.676,6.461
"Nebraska",1999,"Pole Vault",91386,7,324,325,7676,6461,3.9624,2.8448,70765,67297,15.8285565398645,28.2051282051282,0.512559574683838,0.487440425316162,7.676,6.461
"New York",1999,"100m",774469,8,586,590,17441,16830,10.69,11.91,651067,625735,3.50323949314833,-11.4125350795136,0.509920097242955,0.490079902757045,17.441,16.83
"New York",1999,"1600m",774469,8,586,590,17441,16830,250.09,294.451488,651067,625735,3.50323949314833,-17.7382094445999,0.509920097242955,0.490079902757045,17.441,16.83
"New York",1999,"800m",774469,8,586,590,17441,16830,110.96,130.67,651067,625735,3.50323949314833,-17.7631578947368,0.509920097242955,0.490079902757045,17.441,16.83
"New York",1999,"High Jump",774469,8,586,590,17441,16830,1.9304,1.6256,651067,625735,3.50323949314833,15.7894736842105,0.509920097242955,0.490079902757045,17.441,16.83
"New York",1999,"Pole Vault",774469,8,586,590,17441,16830,3.8862,2.8194,651067,625735,3.50323949314833,27.4509803921569,0.509920097242955,0.490079902757045,17.441,16.83
"North Carolina",1999,"100m",333983,9,308,307,9909,7997,10.65,12.03,357525,342791,19.295589867797,-12.9577464788732,0.510519536894773,0.489480463105227,9.909,7.997
"North Carolina",1999,"1600m",333983,9,308,307,9909,7997,263.4,308.4,357525,342791,19.295589867797,-17.0842824601367,0.510519536894773,0.489480463105227,9.909,7.997
"North Carolina",1999,"800m",333983,9,308,307,9909,7997,114.45,138.32,357525,342791,19.295589867797,-20.8562691131498,0.510519536894773,0.489480463105227,9.909,7.997
"North Carolina",1999,"High Jump",333983,9,308,307,9909,7997,1.9812,1.5748,357525,342791,19.295589867797,20.5128205128205,0.510519536894773,0.489480463105227,9.909,7.997
"North Carolina",1999,"Pole Vault",333983,9,308,307,9909,7997,3.81,2.286,357525,342791,19.295589867797,40,0.510519536894773,0.489480463105227,9.909,7.997
"Oklahoma",1999,"100m",179642,11,382,390,3960,3557,10.73,11.77,141041,134646,10.1767676767677,-9.69245107176141,0.511598298069913,0.488401701930087,3.96,3.557
"Oklahoma",1999,"1600m",179642,11,382,390,3960,3557,259.82,315.46,141041,134646,10.1767676767677,-21.4148256485259,0.511598298069913,0.488401701930087,3.96,3.557
"Oklahoma",1999,"800m",179642,11,382,390,3960,3557,115.35,132.38,141041,134646,10.1767676767677,-14.763762462072,0.511598298069913,0.488401701930087,3.96,3.557
"Oklahoma",1999,"High Jump",179642,11,382,390,3960,3557,1.9304,1.5748,141041,134646,10.1767676767677,18.4210526315789,0.511598298069913,0.488401701930087,3.96,3.557
"Oklahoma",1999,"Pole Vault",179642,11,382,NA,3960,NA,3.9624,NA,141041,NA,NA,NA,NA,NA,3.96,NA
"Oregon",1999,"100m",162272,12,245,240,7840,6269,10.79,12.03,130206,125353,20.0382653061224,-11.4921223354958,0.509494872025638,0.490505127974362,7.84,6.269
"Oregon",1999,"1600m",162272,12,245,240,7840,6269,254.907117,291.015648,130206,125353,20.0382653061224,-14.1653679288994,0.509494872025638,0.490505127974362,7.84,6.269
"Oregon",1999,"800m",162272,12,245,240,7840,6269,115.93,134.74,130206,125353,20.0382653061224,-16.225308375744,0.509494872025638,0.490505127974362,7.84,6.269
"Oregon",1999,"High Jump",162272,12,245,240,7840,6269,1.9558,1.6002,130206,125353,20.0382653061224,18.1818181818182,0.509494872025638,0.490505127974362,7.84,6.269
"Oregon",1999,"Pole Vault",162272,12,245,240,7840,6269,4.064,3.2004,130206,125353,20.0382653061224,21.25,0.509494872025638,0.490505127974362,7.84,6.269
"Rhode Island",1999,"100m",42113,13,37,35,1576,1252,10.93,12.27,38755,38370,20.5583756345178,-12.259835315645,0.502495948136143,0.497504051863857,1.576,1.252
"Rhode Island",1999,"1600m",42113,13,37,35,1576,1252,263.088711,304.651638,38755,38370,20.5583756345178,-15.7980655429947,0.502495948136143,0.497504051863857,1.576,1.252
"Rhode Island",1999,"800m",42113,13,37,35,1576,1252,119.22,138.95,38755,38370,20.5583756345178,-16.5492367052508,0.502495948136143,0.497504051863857,1.576,1.252
"Rhode Island",1999,"High Jump",42113,13,37,35,1576,1252,1.9304,1.651,38755,38370,20.5583756345178,14.4736842105263,0.502495948136143,0.497504051863857,1.576,1.252
"Rhode Island",1999,"Pole Vault",42113,13,37,35,1576,1252,3.9624,2.5908,38755,38370,20.5583756345178,34.6153846153846,0.502495948136143,0.497504051863857,1.576,1.252
"Tennessee",1999,"100m",240872,14,231,235,4851,4935,10.5,12.07,230020,222225,-1.73160173160173,-14.952380952381,0.508618116286526,0.491381883713474,4.851,4.935
"Tennessee",1999,"1600m",240872,14,231,235,4851,4935,262.37,305.65,230020,222225,-1.73160173160173,-16.495788390441,0.508618116286526,0.491381883713474,4.851,4.935
"Tennessee",1999,"800m",240872,14,231,235,4851,4935,113.59,138.84,230020,222225,-1.73160173160173,-22.2290694603398,0.508618116286526,0.491381883713474,4.851,4.935
"Tennessee",1999,"High Jump",240872,14,231,235,4851,4935,1.9812,1.6256,230020,222225,-1.73160173160173,17.948717948718,0.508618116286526,0.491381883713474,4.851,4.935
"Tennessee",1999,"Pole Vault",240872,14,231,NA,4851,NA,3.81,NA,230020,NA,NA,NA,NA,NA,4.851,NA
"Washington",1999,"100m",302103,15,339,340,11097,9364,10.71,12.2,242737,231238,15.6168333783906,-13.9122315592904,0.512130386623767,0.487869613376233,11.097,9.364
"Washington",1999,"1600m",302103,15,339,340,11097,9364,249.88,304.41,242737,231238,15.6168333783906,-21.8224747878982,0.512130386623767,0.487869613376233,11.097,9.364
"Washington",1999,"800m",302103,15,339,340,11097,9364,113.36,133.11,242737,231238,15.6168333783906,-17.4223712067749,0.512130386623767,0.487869613376233,11.097,9.364
"Washington",1999,"High Jump",302103,15,339,340,11097,9364,1.9558,1.524,242737,231238,15.6168333783906,22.0779220779221,0.512130386623767,0.487869613376233,11.097,9.364
"Washington",1999,"Pole Vault",302103,15,339,NA,11097,NA,4.0386,NA,242737,NA,NA,NA,NA,NA,11.097,NA
"Wisconsin",1999,"100m",278839,16,379,378,11049,9630,11.02,12.67,197252,188981,12.8427912028238,-14.97277676951,0.510707267374875,0.489292732625125,11.049,9.63
"Wisconsin",1999,"1600m",278839,16,379,378,11049,9630,262.94,296.94,197252,188981,12.8427912028238,-12.9307066250856,0.510707267374875,0.489292732625125,11.049,9.63
"Wisconsin",1999,"800m",278839,16,379,378,11049,9630,115.69,137.52,197252,188981,12.8427912028238,-18.8693923416026,0.510707267374875,0.489292732625125,11.049,9.63
"Wisconsin",1999,"High Jump",278839,16,379,378,11049,9630,1.9558,1.651,197252,188981,12.8427912028238,15.5844155844156,0.510707267374875,0.489292732625125,11.049,9.63
"Wisconsin",1999,"Pole Vault",278839,16,379,NA,11049,NA,4.2672,NA,197252,NA,NA,NA,NA,NA,11.049,NA
"Wyoming",1999,"100m",31292,17,70,69,1629,1423,11.04,12.62,19963,18452,12.645794966237,-14.3115942028986,0.519666796824157,0.480333203175843,1.629,1.423
"Wyoming",1999,"1600m",31292,17,70,69,1629,1423,263.28,304,19963,18452,12.645794966237,-15.4664235794591,0.519666796824157,0.480333203175843,1.629,1.423
"Wyoming",1999,"800m",31292,17,70,69,1629,1423,114.84,135.64,19963,18452,12.645794966237,-18.1121560431905,0.519666796824157,0.480333203175843,1.629,1.423
"Wyoming",1999,"High Jump",31292,17,70,69,1629,1423,1.8796,1.524,19963,18452,12.645794966237,18.9189189189189,0.519666796824157,0.480333203175843,1.629,1.423
"Wyoming",1999,"Pole Vault",31292,17,70,69,1629,1423,3.9624,2.7432,19963,18452,12.645794966237,30.7692307692308,0.519666796824157,0.480333203175843,1.629,1.423
"Florida",2000,"100m",NA,18,425,417,11915,10835,10.69,11.78,654581,634643,9.06420478388586,-10.1964452759588,0.507732558500307,0.492267441499693,11.915,10.835
"Florida",2000,"1600m",NA,18,425,417,11915,10835,250.85,294.65,654581,634643,9.06420478388586,-17.4606338449272,0.507732558500307,0.492267441499693,11.915,10.835
"Florida",2000,"800m",NA,18,425,417,11915,10835,112.5,131.55,654581,634643,9.06420478388586,-16.9333333333333,0.507732558500307,0.492267441499693,11.915,10.835
"Florida",2000,"High Jump",NA,18,425,417,11915,10835,1.9812,1.6256,654581,634643,9.06420478388586,17.948717948718,0.507732558500307,0.492267441499693,11.915,10.835
"Florida",2000,"Pole Vault",NA,18,425,417,11915,10835,4.1148,3.2004,654581,634643,9.06420478388586,22.2222222222222,0.507732558500307,0.492267441499693,11.915,10.835
"Georgia",2000,"100m",NA,19,328,329,8749,7799,10.41,11.73,384636,372832,10.8583838152932,-12.6801152737752,0.507791748298278,0.492208251701722,8.749,7.799
"Georgia",2000,"1600m",NA,19,328,329,8749,7799,255.54,309.4,384636,372832,10.8583838152932,-21.0769351177898,0.507791748298278,0.492208251701722,8.749,7.799
"Georgia",2000,"800m",NA,19,328,329,8749,7799,111.75,136.6,384636,372832,10.8583838152932,-22.2371364653244,0.507791748298278,0.492208251701722,8.749,7.799
"Georgia",2000,"High Jump",NA,19,328,329,8749,7799,1.9304,1.5748,384636,372832,10.8583838152932,18.4210526315789,0.507791748298278,0.492208251701722,8.749,7.799
"Georgia",2000,"Pole Vault",NA,19,328,NA,8749,NA,3.9624,NA,384636,NA,NA,NA,NA,NA,8.749,NA
"Illinois",2000,"100m",NA,20,523,525,19255,14754,11,11.92,438919,416771,23.3757465593352,-8.36363636363636,0.512941602683215,0.487058397316785,19.255,14.754
"Illinois",2000,"1600m",NA,20,523,525,19255,14754,247.6,297.7,438919,416771,23.3757465593352,-20.2342487883683,0.512941602683215,0.487058397316785,19.255,14.754
"Illinois",2000,"800m",NA,20,523,525,19255,14754,112.2,132.3,438919,416771,23.3757465593352,-17.9144385026738,0.512941602683215,0.487058397316785,19.255,14.754
"Illinois",2000,"High Jump",NA,20,523,525,19255,14754,2.0066,1.6764,438919,416771,23.3757465593352,16.4556962025317,0.512941602683215,0.487058397316785,19.255,14.754
"Illinois",2000,"Pole Vault",NA,20,523,NA,19255,NA,4.4958,NA,438919,NA,NA,NA,NA,NA,19.255,NA
"Kansas",2000,"100m",NA,21,352,341,9141,6839,10.78,12.39,107335,101463,25.1832403456952,-14.9350649350649,0.51406143737009,0.48593856262991,9.141,6.839
"Kansas",2000,"1600m",NA,21,352,341,9141,6839,259.6,300.9,107335,101463,25.1832403456952,-15.9090909090909,0.51406143737009,0.48593856262991,9.141,6.839
"Kansas",2000,"800m",NA,21,352,341,9141,6839,117.47,135.68,107335,101463,25.1832403456952,-15.5018302545331,0.51406143737009,0.48593856262991,9.141,6.839
"Kansas",2000,"High Jump",NA,21,352,341,9141,6839,1.9812,1.5748,107335,101463,25.1832403456952,20.5128205128205,0.51406143737009,0.48593856262991,9.141,6.839
"Kansas",2000,"Pole Vault",NA,21,352,341,9141,6839,3.81,2.5908,107335,101463,25.1832403456952,32,0.51406143737009,0.48593856262991,9.141,6.839
"Maryland",2000,"100m",NA,4,172,171,4846,4041,11,12.15,203680,196573,16.6116384647132,-10.4545454545455,0.508878134579878,0.491121865420122,4.846,4.041
"Maryland",2000,"1600m",NA,4,172,171,4846,4041,259.58,304.06,203680,196573,16.6116384647132,-17.1353725248478,0.508878134579878,0.491121865420122,4.846,4.041
"Maryland",2000,"800m",NA,4,172,171,4846,4041,113.71,137.15,203680,196573,16.6116384647132,-20.6138422302348,0.508878134579878,0.491121865420122,4.846,4.041
"Maryland",2000,"High Jump",NA,4,172,171,4846,4041,1.9304,1.5367,203680,196573,16.6116384647132,20.3947368421053,0.508878134579878,0.491121865420122,4.846,4.041
"Maryland",2000,"Pole Vault",NA,4,172,171,4846,4041,4.1148,2.8956,203680,196573,16.6116384647132,29.6296296296296,0.508878134579878,0.491121865420122,4.846,4.041
"Massachusetts",2000,"100m",NA,5,260,258,10232,9950,11.09,12.55,227328,222303,2.75605942142299,-13.1650135256988,0.505587915423981,0.494412084576019,10.232,9.95
"Massachusetts",2000,"1600m",NA,5,260,258,10232,9950,258.39258,290.684196,227328,222303,2.75605942142299,-12.497114274721,0.505587915423981,0.494412084576019,10.232,9.95
"Massachusetts",2000,"800m",NA,5,260,258,10232,9950,114.76,133.86,227328,222303,2.75605942142299,-16.6434297664692,0.505587915423981,0.494412084576019,10.232,9.95
"Massachusetts",2000,"High Jump",NA,5,260,258,10232,9950,2.032,1.6256,227328,222303,2.75605942142299,20,0.505587915423981,0.494412084576019,10.232,9.95
"Michigan",2000,"100m",NA,6,649,646,21923,17971,10.56,11.98,340878,326682,18.0267299183506,-13.4469696969697,0.51063275211217,0.48936724788783,21.923,17.971
"Michigan",2000,"1600m",NA,6,649,646,21923,17971,248.08,290.95,340878,326682,18.0267299183506,-17.2807158980974,0.51063275211217,0.48936724788783,21.923,17.971
"Michigan",2000,"800m",NA,6,649,646,21923,17971,112.59,131.95,340878,326682,18.0267299183506,-17.1951327826627,0.51063275211217,0.48936724788783,21.923,17.971
"Michigan",2000,"High Jump",NA,6,649,646,21923,17971,1.8796,1.6256,340878,326682,18.0267299183506,13.5135135135135,0.51063275211217,0.48936724788783,21.923,17.971
"Michigan",2000,"Pole Vault",NA,6,649,646,21923,17971,3.9116,2.8956,340878,326682,18.0267299183506,25.974025974026,0.51063275211217,0.48936724788783,21.923,17.971
"Nebraska",2000,"100m",NA,7,326,327,8113,6866,10.6,12.26,70765,67297,15.370393196105,-15.6603773584906,0.512559574683838,0.487440425316162,8.113,6.866
"Nebraska",2000,"1600m",NA,7,326,327,8113,6866,252.14,301.94,70765,67297,15.370393196105,-19.7509320218926,0.512559574683838,0.487440425316162,8.113,6.866
"Nebraska",2000,"800m",NA,7,326,327,8113,6866,113.84,132.05,70765,67297,15.370393196105,-15.9961349262122,0.512559574683838,0.487440425316162,8.113,6.866
"Nebraska",2000,"High Jump",NA,7,326,327,8113,6866,1.9812,1.6764,70765,67297,15.370393196105,15.3846153846154,0.512559574683838,0.487440425316162,8.113,6.866
"Nebraska",2000,"Pole Vault",NA,7,326,327,8113,6866,4.2672,3.048,70765,67297,15.370393196105,28.5714285714286,0.512559574683838,0.487440425316162,8.113,6.866
