"State","Year","Event","Gender","Class","Mark","Mark.Note","Mark.raw","Event.raw"
"California",1955,"Pole Vault","Boys",NA,4.064,NA,"13-04","Pole Vault"
"California",1955,"Pole Vault","Boys",NA,3.9624,NA,"13-00","Pole Vault"
"California",1955,"Pole Vault","Boys",NA,3.8608,NA,"12-08","Pole Vault"
"California",1956,"100m","Boys",NA,10.393,NA,"09.5","100y"
"California",1956,"100m","Boys",NA,10.5024,NA,"09.6","100y"
"California",1956,"100m","Boys",NA,10.6118,NA,"09.7","100y"
"California",1956,"800m","Boys",NA,113.13996,NA,"1:53.8","880y"
"California",1956,"800m","Boys",NA,114.53184,NA,"1:55.2","880y"
"California",1956,"800m","Boys",NA,114.8301,NA,"1:55.5","880y"
"California",1956,"800m","Boys",NA,115.3272,NA,"1:56.0","880y"
"California",1956,"High Jump","Boys",NA,1.905,NA,"6-03.25","High Jump"
"California",1956,"High Jump","Boys",NA,1.8796,NA,"6-02","High Jump"
"California",1956,"1600m","Boys",NA,258.59142,NA,"4:20.1","Mile"
"California",1956,"1600m","Boys",NA,258.9891,NA,"4:20.5","Mile"
"California",1956,"1600m","Boys",NA,259.38678,NA,"4:20.9","Mile"
"California",1956,"1600m","Boys",NA,259.9833,NA,"4:21.5","Mile"
"California",1956,"1600m","Boys",NA,260.08272,NA,"4:21.6","Mile"
"California",1956,"1600m","Boys",NA,260.9775,NA,"4:22.5","Mile"
"California",1956,"1600m","Boys",NA,261.37518,NA,"4:22.9","Mile"
"California",1956,"1600m","Boys",NA,263.9601,NA,"4:25.5","Mile"
"California",1956,"1600m","Boys",NA,264.4572,NA,"4:26.0","Mile"
"California",1956,"1600m","Boys",NA,266.54502,NA,"4:28.1","Mile"
"California",1956,"Pole Vault","Boys",NA,4.1148,NA,"13-06","Pole Vault"
"California",1956,"Pole Vault","Boys",NA,4.0386,NA,"13-03","Pole Vault"
"California",1956,"Pole Vault","Boys",NA,3.9624,NA,"13-00","Pole Vault"
"California",1957,"100m","Boys",NA,10.5024,NA,"09.6","100y"
"California",1957,"100m","Boys",NA,10.6118,NA,"09.7","100y"
"California",1957,"800m","Boys",NA,112.04634,NA,"1:52.7","880y"
"California",1957,"800m","Boys",NA,113.13996,NA,"1:53.8","880y"
"California",1957,"800m","Boys",NA,113.3388,NA,"1:54.0","880y"
"California",1957,"800m","Boys",NA,114.13416,NA,"1:54.8","880y"
"California",1957,"High Jump","Boys",NA,2.032,NA,"6-08","High Jump"
"California",1957,"High Jump","Boys",NA,1.9558,NA,"6-05","High Jump"
"California",1957,"High Jump","Boys",NA,1.9304,NA,"6-04","High Jump"
"California",1957,"High Jump","Boys",NA,1.905,NA,"6-03","High Jump"
"California",1957,"1600m","Boys",NA,258.69084,NA,"4:20.2","Mile"
"California",1957,"1600m","Boys",NA,262.4688,NA,"4:24.0","Mile"
"California",1957,"1600m","Boys",NA,264.75546,NA,"4:26.3","Mile"
"California",1957,"1600m","Boys",NA,265.05372,NA,"4:26.6","Mile"
"California",1957,"Pole Vault","Boys",NA,4.1148,NA,"13-06","Pole Vault"
"California",1957,"Pole Vault","Boys",NA,3.9624,NA,"13-00","Pole Vault"
"California",1957,"Pole Vault","Boys",NA,3.81,NA,"12-06","Pole Vault"
"California",1958,"100m","Boys",NA,10.5024,NA,"09.6","100y"
"California",1958,"100m","Boys",NA,10.6118,NA,"09.7","100y"
"California",1958,"100m","Boys",NA,10.7212,NA,"09.8","100y"
"California",1958,"100m","Boys",NA,10.94,NA,"10.0","100y"
"California",1958,"800m","Boys",NA,114.73068,NA,"1:55.4","880y"
"California",1958,"800m","Boys",NA,114.8301,NA,"1:55.5","880y"
"California",1958,"800m","Boys",NA,115.02894,NA,"1:55.7","880y"
"California",1958,"800m","Boys",NA,115.62546,NA,"1:56.3","880y"
"California",1958,"High Jump","Boys",NA,2.032,NA,"6-08","High Jump"
"California",1958,"High Jump","Boys",NA,1.9812,NA,"6-06","High Jump"
"California",1958,"High Jump","Boys",NA,1.9558,NA,"6-05","High Jump"
"California",1958,"High Jump","Boys",NA,1.9304,NA,"6-04","High Jump"
"California",1958,"1600m","Boys",NA,262.17054,NA,"4:23.7","Mile"
"California",1958,"1600m","Boys",NA,265.15314,NA,"4:26.7","Mile"
"California",1958,"1600m","Boys",NA,266.34618,NA,"4:27.9","Mile"
"California",1958,"1600m","Boys",NA,267.24096,NA,"4:28.8","Mile"
"California",1958,"1600m","Boys",NA,267.73806,NA,"4:29.3","Mile"
"California",1958,"Pole Vault","Boys",NA,4.2926,NA,"14-01","Pole Vault"
"California",1958,"Pole Vault","Boys",NA,4.1148,NA,"13-06.5","Pole Vault"
"California",1958,"Pole Vault","Boys",NA,4.064,NA,"13-04","Pole Vault"
"California",1959,"100m","Boys",NA,10.7212,NA,"09.8","100y"
"California",1959,"100m","Boys",NA,10.94,NA,"10.0","100y"
"California",1959,"800m","Boys",NA,113.13996,NA,"1:53.8","880y"
"California",1959,"800m","Boys",NA,115.52604,NA,"1:56.2","880y"
"California",1959,"High Jump","Boys",NA,2.0066,NA,"6-07.25","High Jump"
"California",1959,"High Jump","Boys",NA,1.9812,NA,"6-06.25","High Jump"
"California",1959,"High Jump","Boys",NA,1.9304,NA,"6-04.25","High Jump"
"California",1959,"High Jump","Boys",NA,1.8796,NA,"6-02.25","High Jump"
"California",1959,"1600m","Boys",NA,249.5442,NA,"4:11.0","Mile"
"California",1959,"1600m","Boys",NA,255.21114,NA,"4:16.7","Mile"
"California",1959,"1600m","Boys",NA,256.80186,NA,"4:18.3","Mile"
"California",1959,"1600m","Boys",NA,257.69664,NA,"4:19.2","Mile"
"California",1959,"1600m","Boys",NA,257.89548,NA,"4:19.4","Mile"
"California",1959,"Pole Vault","Boys",NA,4.1656,NA,"13-08.75","Pole Vault"
"California",1959,"Pole Vault","Boys",NA,4.0894,NA,"13-05.75","Pole Vault"
"California",1959,"Pole Vault","Boys",NA,3.9878,NA,"13-01.75","Pole Vault"
"California",1960,"100m","Boys",NA,10.6118,NA,"09.7","100y"
"California",1960,"100m","Boys",NA,10.7212,NA,"09.8","100y"
"California",1960,"100m","Boys",NA,10.8306,NA,"09.9","100y"
"California",1960,"100m","Boys",NA,10.94,NA,"10.0","100y"
"California",1960,"800m","Boys",NA,111.25098,NA,"1:51.9","880y"
"California",1960,"800m","Boys",NA,111.3504,NA,"1:52.0","880y"
"California",1960,"800m","Boys",NA,112.04634,NA,"1:52.7","880y"
"California",1960,"800m","Boys",NA,112.3446,NA,"1:53.0","880y"
"California",1960,"High Jump","Boys",NA,1.9812,NA,"6-06.25","High Jump"
"California",1960,"High Jump","Boys",NA,1.9558,NA,"6-05.25","High Jump"
"California",1960,"1600m","Boys",NA,254.0181,NA,"4:15.5","Mile"
"California",1960,"1600m","Boys",NA,254.11752,NA,"4:15.6","Mile"
"California",1960,"1600m","Boys",NA,255.70824,NA,"4:17.2","Mile"
"California",1960,"1600m","Boys",NA,256.0065,NA,"4:17.5","Mile"
"California",1960,"Pole Vault","Boys",NA,4.0386,NA,"13-03","Pole Vault"
"California",1960,"Pole Vault","Boys",NA,3.9624,NA,"13-00","Pole Vault"
"California",1961,"100m","Boys",NA,10.393,NA,"09.5","100y"
"California",1961,"100m","Boys",NA,10.5024,NA,"09.6","100y"
"California",1961,"800m","Boys",NA,113.3388,NA,"1:54.0","880y"
"California",1961,"800m","Boys",NA,113.8359,NA,"1:54.5","880y"
"California",1961,"800m","Boys",NA,114.73068,NA,"1:55.4","880y"
"California",1961,"High Jump","Boys",NA,2.032,NA,"6-08.25","High Jump"
"California",1961,"High Jump","Boys",NA,1.9812,NA,"6-06","High Jump"
"California",1961,"High Jump","Boys",NA,1.9558,NA,"6-05","High Jump"
"California",1961,"High Jump","Boys",NA,1.9304,NA,"6-04","High Jump"
"California",1961,"1600m","Boys",NA,253.32216,NA,"4:14.8","Mile"
"California",1961,"1600m","Boys",NA,253.71984,NA,"4:15.2","Mile"
"California",1961,"1600m","Boys",NA,256.30476,NA,"4:17.8","Mile"
"California",1961,"1600m","Boys",NA,257.0007,NA,"4:18.5","Mile"
"California",1961,"1600m","Boys",NA,257.4978,NA,"4:19.0","Mile"
"California",1961,"Pole Vault","Boys",NA,4.318,NA,"14-02.25","Pole Vault"
"California",1961,"Pole Vault","Boys",NA,4.2164,NA,"13-10","Pole Vault"
"California",1962,"100m","Boys",NA,10.393,NA,"09.5","100y"
"California",1962,"100m","Boys",NA,10.5024,NA,"09.6","100y"
"California",1962,"100m","Boys",NA,10.6118,NA,"09.7","100y"
"California",1962,"800m","Boys",NA,112.04634,NA,"1:52.7","880y"
"California",1962,"800m","Boys",NA,112.8417,NA,"1:53.5","880y"
"California",1962,"800m","Boys",NA,113.3388,NA,"1:54.0","880y"
"California",1962,"High Jump","Boys",NA,2.0066,NA,"6-07.5","High Jump"
"California",1962,"High Jump","Boys",NA,1.9558,NA,"6-05","High Jump"
"California",1962,"1600m","Boys",NA,247.25754,NA,"4:08.7","Mile"
"California",1962,"1600m","Boys",NA,254.11752,NA,"4:15.6","Mile"
"California",1962,"1600m","Boys",NA,257.69664,NA,"4:19.2","Mile"
"California",1962,"1600m","Boys",NA,258.29316,NA,"4:19.8","Mile"
"California",1962,"Pole Vault","Boys",NA,4.3434,NA,"14-03","Pole Vault"
"California",1962,"Pole Vault","Boys",NA,4.2164,NA,"13-10.5","Pole Vault"
"California",1962,"Pole Vault","Boys",NA,4.1148,NA,"13-06","Pole Vault"
"California",1963,"100m","Boys",NA,10.5024,NA,"09.6","100y"
"California",1963,"100m","Boys",NA,10.6118,NA,"09.7","100y"
"California",1963,"100m","Boys",NA,10.7212,NA,"09.8","100y"
"California",1963,"800m","Boys",NA,110.25678,NA,"1:50.9","880y"
"California",1963,"800m","Boys",NA,111.05214,NA,"1:51.7","880y"
"California",1963,"800m","Boys",NA,111.8475,NA,"1:52.5","880y"
"California",1963,"800m","Boys",NA,112.3446,NA,"1:53.0","880y"
"California",1963,"High Jump","Boys",NA,2.032,NA,"6-08","High Jump"
"California",1963,"High Jump","Boys",NA,1.9558,NA,"6-05","High Jump"
"California",1963,"High Jump","Boys",NA,1.9304,NA,"6-04","High Jump"
"California",1963,"1600m","Boys",NA,256.40418,NA,"4:17.9","Mile"
"California",1963,"1600m","Boys",NA,257.4978,NA,"4:19.0","Mile"
"California",1963,"1600m","Boys",NA,260.38098,NA,"4:21.9","Mile"
"California",1963,"1600m","Boys",NA,263.9601,NA,"4:25.5","Mile"
"California",1963,"Pole Vault","Boys",NA,4.4704,NA,"14-08.25","Pole Vault"
"California",1963,"Pole Vault","Boys",NA,4.3942,NA,"14-05.75","Pole Vault"
"California",1963,"Pole Vault","Boys",NA,4.3688,NA,"14-04","Pole Vault"
"California",1963,"Pole Vault","Boys",NA,4.2926,NA,"14-01","Pole Vault"
"California",1964,"100m","Boys",NA,10.6118,NA,"09.7","100y"
"California",1964,"100m","Boys",NA,10.7212,NA,"09.8","100y"
"California",1964,"100m","Boys",NA,10.8306,NA,"09.9","100y"
"California",1964,"800m","Boys",NA,111.05214,NA,"1:51.7","880y"
"California",1964,"800m","Boys",NA,111.3504,NA,"1:52.0","880y"
"California",1964,"800m","Boys",NA,112.04634,NA,"1:52.7","880y"
"California",1964,"800m","Boys",NA,112.24518,NA,"1:52.9","880y"
"California",1964,"High Jump","Boys",NA,2.0066,NA,"6-07.25","High Jump"
"California",1964,"High Jump","Boys",NA,1.9558,NA,"6-05.75","High Jump"
"California",1964,"1600m","Boys",NA,254.21694,NA,"4:15.7","Mile"
"California",1964,"1600m","Boys",NA,255.31056,NA,"4:16.8","Mile"
"California",1964,"1600m","Boys",NA,257.29896,NA,"4:18.8","Mile"
"California",1964,"1600m","Boys",NA,260.18214,NA,"4:21.7","Mile"
"California",1964,"Pole Vault","Boys",NA,4.6736,NA,"15-04.25","Pole Vault"
"California",1964,"Pole Vault","Boys",NA,4.5212,NA,"14-10.25","Pole Vault"
"California",1964,"Pole Vault","Boys",NA,4.4196,NA,"14-06","Pole Vault"
"California",1964,"Pole Vault","Boys",NA,4.2926,NA,"14-01","Pole Vault"
"California",1965,"100m","Boys",NA,10.393,NA,"09.5","100y"
"California",1965,"100m","Boys",NA,10.5024,NA,"09.6","100y"
"California",1965,"100m","Boys",NA,10.8306,NA,"09.9","100y"
"California",1965,"800m","Boys",NA,108.16896,NA,"1:48.8","880y"
"California",1965,"800m","Boys",NA,108.66606,NA,"1:49.3","880y"
"California",1965,"800m","Boys",NA,110.25678,NA,"1:50.9","880y"
"California",1965,"800m","Boys",NA,112.04634,NA,"1:52.7","880y"
"California",1965,"800m","Boys",NA,112.94112,NA,"1:53.6","880y"
"California",1965,"High Jump","Boys",NA,2.032,NA,"6-08.5","High Jump"
"California",1965,"High Jump","Boys",NA,1.9812,NA,"6-06.5","High Jump"
"California",1965,"1600m","Boys",NA,246.5616,NA,"4:08.0","Mile"
"California",1965,"1600m","Boys",NA,251.33376,NA,"4:12.8","Mile"
"California",1965,"1600m","Boys",NA,253.12332,NA,"4:14.6","Mile"
"California",1965,"Pole Vault","Boys",NA,4.7244,NA,"15-06.5","Pole Vault"
"California",1965,"Pole Vault","Boys",NA,4.3942,NA,"14-05.25","Pole Vault"
"California",1965,"Pole Vault","Boys",NA,4.2926,NA,"14-01","Pole Vault"
"California",1966,"100m","Boys",NA,10.5024,NA,"09.6","100y"
"California",1966,"100m","Boys",NA,10.6118,NA,"09.7","100y"
"California",1966,"100m","Boys",NA,10.7212,NA,"09.8","100y"
"California",1966,"800m","Boys",NA,110.8533,NA,"1:51.5","880y"
"California",1966,"800m","Boys",NA,111.8475,NA,"1:52.5","880y"
"California",1966,"800m","Boys",NA,111.94692,NA,"1:52.6","880y"
"California",1966,"800m","Boys",NA,112.14576,NA,"1:52.8","880y"
"California",1966,"High Jump","Boys",NA,2.0828,NA,"6-10","High Jump"
"California",1966,"High Jump","Boys",NA,1.8542,NA,"6-01","High Jump"
"California",1966,"High Jump","Boys",NA,2.032,NA,"6-08","High Jump"
"California",1966,"High Jump","Boys",NA,1.9812,NA,"6-06","High Jump"
"California",1966,"1600m","Boys",NA,245.5674,NA,"4:07.0","Mile"
"California",1966,"1600m","Boys",NA,252.12912,NA,"4:13.6","Mile"
"California",1966,"1600m","Boys",NA,253.62042,NA,"4:15.1","Mile"
"California",1966,"1600m","Boys",NA,253.91868,NA,"4:15.4","Mile"
"California",1966,"1600m","Boys",NA,254.31636,NA,"4:15.8","Mile"
"California",1966,"1600m","Boys",NA,256.80186,NA,"4:18.3","Mile"
"California",1966,"1600m","Boys",NA,NA,NA,"NT","Mile"
"California",1966,"Pole Vault","Boys",NA,4.572,NA,"15-00.25","Pole Vault"
"California",1966,"Pole Vault","Boys",NA,4.4704,NA,"14-08","Pole Vault"
"California",1966,"Pole Vault","Boys",NA,4.3688,NA,"14-04.25","Pole Vault"
"California",1967,"100m","Boys",NA,10.2836,NA,"09.4","100y"
"California",1967,"100m","Boys",NA,10.393,NA,"09.5","100y"
"California",1967,"100m","Boys",NA,10.6118,NA,"09.7","100y"
"California",1967,"800m","Boys",NA,111.25098,NA,"1:51.9","880y"
"California",1967,"High Jump","Boys",NA,2.0574,NA,"6-09.25","High Jump"
"California",1967,"High Jump","Boys",NA,2.032,NA,"6-08","High Jump"
"California",1967,"1600m","Boys",NA,250.5384,NA,"4:12.0","Mile"
"California",1967,"1600m","Boys",NA,255.90708,NA,"4:17.4","Mile"
"California",1967,"1600m","Boys",NA,256.20534,NA,"4:17.7","Mile"
"California",1967,"1600m","Boys",NA,262.4688,NA,"4:24.0","Mile"
"California",1967,"1600m","Boys",NA,269.9253,NA,"4:31.5","Mile"
"California",1967,"Pole Vault","Boys",NA,4.5212,NA,"14-10","Pole Vault"
"California",1967,"Pole Vault","Boys",NA,4.4196,NA,"14-06","Pole Vault"
"California",1967,"Pole Vault","Boys",NA,4.2672,NA,"14-00","Pole Vault"
"California",1968,"100m","Boys",NA,10.5024,NA,"09.6","100y"
"California",1968,"100m","Boys",NA,10.7212,NA,"09.8","100y"
"California",1968,"100m","Boys",NA,10.8306,NA,"09.9","100y"
"California",1968,"800m","Boys",NA,112.8417,NA,"1:53.5","880y"
"California",1968,"800m","Boys",NA,112.94112,NA,"1:53.6","880y"
"California",1968,"800m","Boys",NA,113.8359,NA,"1:54.5","880y"
"California",1968,"800m","Boys",NA,114.03474,NA,"1:54.7","880y"
"California",1968,"High Jump","Boys",NA,2.1336,NA,"7-00","High Jump"
"California",1968,"High Jump","Boys",NA,2.0828,NA,"6-10","High Jump"
"California",1968,"High Jump","Boys",NA,2.032,NA,"6-08","High Jump"
"California",1968,"1600m","Boys",NA,247.5558,NA,"4:09.0","Mile"
"California",1968,"1600m","Boys",NA,248.0529,NA,"4:09.5","Mile"
"California",1968,"Pole Vault","Boys",NA,4.6228,NA,"15-02.5","Pole Vault"
"California",1968,"Pole Vault","Boys",NA,4.5212,NA,"14-10.75","Pole Vault"
"California",1968,"Pole Vault","Boys",NA,4.5212,NA,"14-10.25","Pole Vault"
"California",1968,"Pole Vault","Boys",NA,4.2672,NA,"14-00","Pole Vault"
"California",1969,"100m","Boys",NA,10.5024,NA,"09.6","100y"
"California",1969,"100m","Boys",NA,10.6118,NA,"09.7","100y"
"California",1969,"100m","Boys",NA,10.7212,NA,"09.8","100y"
"California",1969,"100m","Boys",NA,10.8306,NA,"09.9","100y"
"California",1969,"100m","Boys",NA,11.0494,NA,"10.1","100y"
"California",1969,"800m","Boys",NA,110.95272,NA,"1:51.6","880y"
"California",1969,"800m","Boys",NA,111.05214,NA,"1:51.7","880y"
"California",1969,"800m","Boys",NA,112.14576,NA,"1:52.8","880y"
"California",1969,"800m","Boys",NA,112.8417,NA,"1:53.5","880y"
"California",1969,"800m","Boys",NA,113.3388,NA,"1:54.0","880y"
"California",1969,"800m","Boys",NA,117.3156,NA,"1:58.0","880y"
"California",1969,"High Jump","Boys",NA,2.1336,NA,"7-00","High Jump"
"California",1969,"High Jump","Boys",NA,2.032,NA,"6-08","High Jump"
"California",1969,"High Jump","Boys",NA,1.9812,NA,"6-06","High Jump"
"California",1969,"1600m","Boys",NA,253.32216,NA,"4:14.8","Mile"
"California",1969,"1600m","Boys",NA,NA,NA,"1969","Mile"
"California",1969,"Pole Vault","Boys",NA,4.8768,NA,"16-00","Pole Vault"
"California",1969,"Pole Vault","Boys",NA,4.6736,NA,"15-04","Pole Vault"
"California",1969,"Pole Vault","Boys",NA,4.5212,NA,"14-10.5","Pole Vault"
"California",1969,"Pole Vault","Boys",NA,4.3688,NA,"14-04","Pole Vault"
"California",1969,"Pole Vault","Boys",NA,4.2672,NA,"14-00","Pole Vault"
"California",1970,"100m","Boys",NA,10.7212,NA,"09.8","100y"
"California",1970,"100m","Boys",NA,10.8306,NA,"09.9","100y"
"California",1970,"100m","Boys",NA,10.94,NA,"10.0","100y"
"California",1970,"100m","Boys",NA,11.0494,NA,"10.1","100y"
"California",1970,"100m","Boys",NA,11.1588,NA,"10.2","100y"
"California",1970,"800m","Boys",NA,109.95852,NA,"1:50.6","880y"
"California",1970,"800m","Boys",NA,112.14576,NA,"1:52.8","880y"
"California",1970,"800m","Boys",NA,112.8417,NA,"1:53.5","880y"
"California",1970,"800m","Boys",NA,113.13996,NA,"1:53.8","880y"
"California",1970,"800m","Boys",NA,114.333,NA,"1:55.0","880y"
"California",1970,"800m","Boys",NA,115.42662,NA,"1:56.1","880y"
"California",1970,"800m","Boys",NA,117.8127,NA,"1:58.5","880y"
"California",1970,"High Jump","Boys",NA,2.1336,NA,"7-00.25","High Jump"
"California",1970,"High Jump","Boys",NA,2.0828,NA,"6-10","High Jump"
"California",1970,"High Jump","Boys",NA,2.0066,NA,"6-07","High Jump"
"California",1970,"1600m","Boys",NA,251.43318,NA,"4:12.9","Mile"
"California",1970,"1600m","Boys",NA,252.5268,NA,"4:14.0","Mile"
"California",1970,"1600m","Boys",NA,253.521,NA,"4:15.0","Mile"
"California",1970,"1600m","Boys",NA,254.31636,NA,"4:15.8","Mile"
"California",1970,"1600m","Boys",NA,254.71404,NA,"4:16.2","Mile"
"California",1970,"1600m","Boys",NA,255.70824,NA,"4:17.2","Mile"
"California",1970,"1600m","Boys",NA,NA,NA,"1970","Mile"
"California",1970,"Pole Vault","Boys",NA,4.5212,NA,"14-10.5","Pole Vault"
"California",1970,"Pole Vault","Boys",NA,4.4196,NA,"14-06","Pole Vault"
"California",1970,"Pole Vault","Boys",NA,NA,NA,"1970","Pole Vault"
"California",1971,"100m","Boys",NA,10.5024,NA,"09.6","100y"
"California",1971,"100m","Boys",NA,10.6118,NA,"09.7","100y"
"California",1971,"100m","Boys",NA,10.7212,NA,"09.8","100y"
"California",1971,"800m","Boys",NA,111.15156,NA,"1:51.8","880y"
"California",1971,"800m","Boys",NA,111.3504,NA,"1:52.0","880y"
"California",1971,"800m","Boys",NA,112.04634,NA,"1:52.7","880y"
"California",1971,"High Jump","Boys",NA,2.159,NA,"7-01.5","High Jump"
"California",1971,"High Jump","Boys",NA,2.0574,NA,"6-09","High Jump"
"California",1971,"1600m","Boys",NA,248.15232,NA,"4:09.6","Mile"
"California",1971,"1600m","Boys",NA,249.34536,NA,"4:10.8","Mile"
"California",1971,"1600m","Boys",NA,250.14072,NA,"4:11.6","Mile"
"California",1971,"1600m","Boys",NA,255.21114,NA,"4:16.7","Mile"
"California",1971,"Pole Vault","Boys",NA,4.6228,NA,"15-02","Pole Vault"
"California",1971,"Pole Vault","Boys",NA,4.5212,NA,"14-10","Pole Vault"
"California",1972,"100m","Boys",NA,10.393,NA,"09.5","100y"
"California",1972,"100m","Boys",NA,10.5024,NA,"09.6","100y"
"California",1972,"100m","Boys",NA,10.7212,NA,"09.8","100y"
"California",1972,"800m","Boys",NA,109.06374,NA,"1:49.7","880y"
"California",1972,"800m","Boys",NA,110.8533,NA,"1:51.5","880y"
"California",1972,"800m","Boys",NA,110.95272,NA,"1:51.6","880y"
"California",1972,"800m","Boys",NA,111.05214,NA,"1:51.7","880y"
"California",1972,"High Jump","Boys",NA,2.0828,NA,"6-10","High Jump"
"California",1972,"High Jump","Boys",NA,2.0574,NA,"6-09","High Jump"
"California",1972,"High Jump","Boys",NA,2.0066,NA,"6-07","High Jump"
"California",1972,"1600m","Boys",NA,243.97668,NA,"4:05.4","Mile"
"California",1972,"1600m","Boys",NA,244.0761,NA,"4:05.5","Mile"
"California",1972,"1600m","Boys",NA,249.24594,NA,"4:10.7","Mile"
"California",1972,"1600m","Boys",NA,253.0239,NA,"4:14.5","Mile"
"California",1972,"1600m","Boys",NA,256.0065,NA,"4:17.5","Mile"
"California",1972,"Pole Vault","Boys",NA,4.6228,NA,"15-02","Pole Vault"
"California",1972,"Pole Vault","Boys",NA,4.5212,NA,"14-10","Pole Vault"
"California",1972,"Pole Vault","Boys",NA,4.4196,NA,"14-06","Pole Vault"
"California",1972,"Pole Vault","Boys",NA,4.2672,NA,"14-00","Pole Vault"
"California",1973,"100m","Boys",NA,10.5024,NA,"09.6","100y"
"California",1973,"100m","Boys",NA,10.6118,NA,"09.7","100y"
"California",1973,"800m","Boys",NA,111.94692,NA,"1:52.6","880y"
"California",1973,"800m","Boys",NA,113.13996,NA,"1:53.8","880y"
"California",1973,"800m","Boys",NA,113.93532,NA,"1:54.6","880y"
"California",1973,"800m","Boys",NA,114.03474,NA,"1:54.7","880y"
"California",1973,"800m","Boys",NA,114.23358,NA,"1:54.9","880y"
"California",1973,"800m","Boys",NA,116.22198,NA,"1:56.9","880y"
