2007 Girls Track & Field State Champions,x,x,x
2A Helena Padilla,,Questa,16’-07.50”
1A Lacy Ferguson,,Elida,15’-05.25”
,,,
High Jump,,,
Class Name,,School,Distance
6A Elizabeth Davis,,Cleveland,5’-06.00”
5A Arianna Martinez,,St. Pius,5’-04.00”
4A Faith Powell,,Taos,5’-02.00”
3A Xitlaly Ontiveros,,Eunice,5’-00.00”
2A Taylor Gikas,,Mountainair,4’-10.00”
1A Lauren Stone,,Elida,4’-10.00”
,,,
Triple Jump,,,
Class Name,,School,Distance
6A Mikayla Sehlmeyer,,Volcano Vista,36’-02.25”
5A Anastasia Daliege,,Roswell,35’-11.50”
4A Darby Rosenberger,,Bosque,36’-04.25”
3A Xitlaly Ontiveros,,Eunice,34’-00.75”
2A Taea Hill,,Ramah,35’-06.00”
1A Michelle Finkbone,,Springer,32’-02.75”
,,,
Pole Vault,,,
Class Name,,School,Distance
6A Emma Thompson,,Santa Fe,10’-06.00”
5A Cassandra Crowell,,Piedra Vista,10’-00.00”
4A Hannah Cabledue,,Portales,11’-06.00”
3A Carly Bonwell,,ATC,9’-06.00”
2A Danica Abeyta,,Jal,9’-06.00”
1A Angel Gonzales,,Cimarron,7’-06.00”
Javelin,,,
Class,Name,School,Distance
6A,Kristyn Archuleta,Alamogordo,136’-00”
5A,Bailey Beene,Goddard,128’-11”
4A,Andi Harrelson,Ruidoso,127’-03”
3A,Raeanna Hobson,Tularosa,110’-02”
2A,Taylor Bostwick,Melrose,123’00”
1A,Valeri Overstreet,Cliff,110’-05”
2017 Girls Track & Field State Champions,,,
,,,
100 M Dash,,,
Class Name School  Time,,,
6A Aphiniti Crupper Cleveland 12.48,,,
5A Iyana Harper Alamogordo 12.63,,,
4A Shalom KellerRuidoso 12.59,,,
3A Mikayla Garnand Santa Rosa 12.86,,,
2A Megyn Balok Gateway 13.38,,,
1A Nataley Mondragon Melrose 13.73,,,
,,,
200 M Dash,,,
Class Name School  Time,,,
6A Aphiniti Crupper Cleveland 25.25,,,
5A Destiny Lawrence Goddard  25.54,,,
4A Shalom KellerRuidoso 24.95,,,
3A Mikayla Garnand Santa Rosa 26.89,,,
2A Kyla Manning  Cliff 28.40,,,
1A Nataley Mondragon Melrose 28.17,,,
,,,
400 M Dash,,,
Class Name School  Time,,,
6A Laruen Green  Volcano Vista  55.51,,,
5A Malakah Martinez Del Norte  56.72,,,
4A Shalom Keller  Ruidoso 55.89,,,
3A Mikayla Garnand Santa Rosa 59.82,,,
2A Alicia Kayser  Mountainair 1:01.13,,,
1A Emma Cook Evangel Christian 1:01.99,,,
,,,
800 M Dash,,,
Class Name School  Time,,,
6A Alisa Meraz-Fishbein  Albuquerque 2:15.90,,,
5A Grace Alley Albuquerque Academy  2:19.78,,,
4A Skyler Gee Sandia Prep 2:22.15,,,
3A Elizabeth Whiting Santa Fe Prep  2:24.75,,,
2A Paige Hoppes  Hagerman 2:31.00,,,
1A Hannah Burton Springer 2:38.80,,,
1600 M Run,,,
Class Name,School,Time,
6A Juanita Johnson,Cibola,05:16.7,
5A Jacque Pinon,St. Pius X,05:19.3,
4A Cora Cannedy,Taos,05:26.0,
3A Terri Dailey,Laguna Acoma,05:38.2,
2A Natalia Marrujo,Mora,05:37.8,
1A Alyssa Bargas,Elida,05:54.3,
,,,
3200 M Run,,,
Class Name,School,Time,
6A Amanda Mayoral,Cleveland,11:14.7,
5A Jacque Pinon,St. Pius X,11:24.3,
4A Elizabeth Reyes,Taos,11:48.1,
3A Jaimey Fastnacht,Estancia,12:34.8,
2A Natalia Marrujo,Mora,12:54.7,
1A Alyssa Bargas,Elida,14.29.08,
,,,
100 M Hurdles,,,
Class Name,School,Time,
6A Sarah Mackin,Cleveland,15.13,
5A Haley Rizek,St. Pius X,15.17,
4A Monty Larvingo,Navajo Prep,16.24,
3A Hayden Colfax,Santa Fe Prep,16.48,
2A Olivia Sealey,Cloudcroft,16.17,
1A Jesslyn Selph,Cimarron,17.51,
,,,
300 M Hurdles,,,
Class Name,School,Time,
6A Sarah Mackin,Cleveland,44.2,
5A Haley Rizek,St. Pius X,45.69,
4A Monty Larvingo,Navajo Prep,47.28,
3A M’Lee Vinson,Eunice,47.37,
2A Hailey Whitaker,Escalante,47.59,
1A Landry Widner,Melrose,50.5,
400 M Relay,,,
Class School,,,Time
6A Volcano Vista,,,48.13
5A Del Norte,,,49.62
4A Ruidoso,,,50.46
3A Raton,,,50.93
2A Logan,,,51.58
1A Melrose,,,54.21
,,,
800 M Relay,,,
Class School,,,Time
6A Cleveland,,,01:42.9
5A Alamogordo,,,01:42.9
4A Portales,,,01:46.0
3A Raton,,,01:48.7
2A Logan,,,01:49.7
1A Melrose,,,01:55.7
,,,
1600 M Relay Medley,,,
Class School,,,Time
6A Cleveland,,,04:14.2
5A Albuquerque Academy,,,04:21.9
4A Sandia Prep,,,04:20.1
3A Santa Fe Prep,,,04:30.4
2A Hagerman,,,04:43.1
1A Clovis Christian,,,04:55.2
,,,
1600 M Relay,,,
Class School,,,Time
6A Cleveland,,,03:59.0
5A Del Norte,,,04:01.0
4A St. Michael’s,,,04:03.8
3A Texico,,,04:15.1
2A Cloudcroft,,,04:18.2
1A Cimarron,,,04:36.7
,,,
Shot Put,,,
Class Name,,School,Distance
6A Brittany Reed,,Clovis,39’-01.00”
5A Rebecca Green,,Los Alamos,37’-06.75”
4A Aysia Salas,,Silver,40’-04.00”
3A Aide Frazier,,Eunice,35’-05.00”
2A Rae-anne Williamson,,Ft. Sumner,34’-05.00”
1A Hannah Ventura,,Carrizozo,33’-11.00”
Discus,,,
Class Name,,School,Distance
6A Brittany Reed,,Clovis,119’-06”
5A Makenna LaMere,,Alamogordo,115’-11”
4A Aysia Salas,,Silver,117’-02”
3A Kyla Colborn,,Eunice,108’-08”
2A Harlie Roach,,Logan,113’-03”
1A Alicia Arias,,Springer,101’-02”
,,,
Long Jump,,,
Class Name,,School,Distance
6A Kaylee Caldwell,,Cleveland,18’-00.00”
5A Anastasia Daliege,,Roswell,18’-05.00”
4A Faith Powell,,Taos,17’-08.00”
3A Priscilla Padilla,,Estancia,16’-11.25”
2A Helena Padilla,,Questa,16’-07.50”
1A Nataley Mondragon,,Melrose,15’-10.50”
,,,
High Jump,,,
Class Name,,School,Distance
6A Lexie Keller,,La Cueva,5’-06.00”
5A Arianna Martinez,,St. Pius X,5’-05.00”
4A Faith Powell,,Taos,5’-06.00”
3A Xitlaly Ontiveros,,Eunice,5’-04.00”
2A Jordan Hines,,Logan,5’-00.00”
1A Nataley Mondragon,,Melrose,5’-02.00”
,,,
Triple Jump,,,
Class Name,,School,Distance
6A Elizabeth Davis,,Cleveland,36’-08.00”
5A Kaitlyn Holl,,Roswell,36’-02.00”
4A Tobi Erinle,,Hope Christian,36’-08.50”
3A Xitlaly Ontiveros,,Eunice,35’-01.00”
2A Helena Padilla,,Questa,34’-06.50”
1A Ch’ree Essary,,Floyd,31’-04.25”
,,,
Pole Vault,,,
Class Name,,School,Distance
6A Caitlin Sweet,,La Cueva,10’-00.00”
5A Kiara Quezada,,Farmington,9’-09.00”
4A Morgan Crotta,,Sandia Prep,10’-00.00”
3A Dominique Gonzales,,Eunice,9’-06.00”
2A Brook Valentine,,Logan,10’-06.00”
1A Lakasey Mondragon,,Melrose,8’-06.00”
Javelin,,,
Class,Name,School,Distance
6A,Hannah Sayyeau,Piedra Vista,125’-06”
5A,Bailey Beene,Goddard,115’-09”
4A,Jocelyn Fernandez,St. Michael’s,140’-01”
3A,Aide Frazier,Eunice,116’-05”
2A,Valeri Overstreet,Cliff,111’10”
1A,Jordyn Stowe,House,105’-00”
2018 Girls Track & Field State Champions,,,
,,,
100 M Dash,,,
Class Name School  Time,,,
6A Adriana Tatum Sandia  12.22,,,
5A Destiny Lawrence Goddard 12.46,,,
4A Morgan JohnsonRuidoso 12.90,,,
3A Mikayla Garnand Santa Rosa 12.76,,,
2A Megyn Balok Gateway 12.97,,,
1A Nataley Mondragon Melrose 13.16,,,
,,,
200 M Dash,,,
Class Name School  Time,,,
6A Adriana Tatum Sandia  25.28,,,
5A Destiny Lawrence Goddard  25.65,,,
4A Morgan JohnsonRuidoso 26.26,,,
3A Mikayla Garnand Santa Rosa 26.14,,,
2A Abriana Griego Mesa Vista 27.49,,,
1A Nataley Mondragon Melrose 26.82,,,
,,,
400 M Dash,,,
Class Name School  Time,,,
6A Kija Stith Volcano Vista  57.64,,,
5A Destiny Lawrence Goddard 58.12,,,
4A Lauren Chafins  St. Michael’s 59.45,,,
3A Mikayla Garnand Santa Rosa 59.99,,,
2A Abriana Griego Mesa Vista 1:01.67,,,
1A Nataley Mondragon Melrose 1:01.12,,,
,,,
800 M Dash,,,
Class Name School  Time,,,
6A Amanda Mayoral Cleveland 2:16.47,,,
5A Grace Alley Albuquerque Academy  2:15.65,,,
4A Skyler Gee Sandia Prep 2:20.91,,,
3A Jordan Tatum  Cottonwood Classical  2:29.27,,,
2A Erykah McManes Jal 2:26.65,,,
1A Angela Lackey Quemado 2:31.67,,,
1600 M Run,,,
Class Name,School,Time,
6A Amanda Mayoral,Cleveland,05:06.8,
5A Ashley Thomas,Miyamura,05:23.1,
4A Cora Cannedy,Taos,05:32.4,
3A Anna Huizinga,Rehoboth,05:31.0,
2A Cerria Lucero,Hagerman,05:40.9,
1A Alyssa Bargas,Elida,06:12.7,
,,,
3200 M Run,,,
Class Name,School,Time,
6A Amanda Mayoral,Cleveland,11:06.0,
5A Zoe Hunter,ABQ. Academy,11:50.7,
4A Cora Cannedy,Taos,12.18.00,
3A Rhylyn Jones,Cottonwood Classical,12:13.0,
2A Cerria Lucero,Hagerman,12:35.4,
1A Alyssa Bargas,Elida,13:28.0,
,,,
100 M Hurdles,,,
Class Name,School,Time,
6A Israel Swanson,La Cueva,15.2,
5A Sadi Butler,Artesia,15.81,
4A Sevilla Duran,Sandia Prep,16.35,
3A Hayden Colfax,Santa Fe Prep,15.76,
2A Ajia Hughes,Cloudcroft,16.2,
1A Landry Widner,Melrose,17.13,
,,,
300 M Hurdles,,,
Class Name,School,Time,
6A Cydnie Stock,Piedra Vista,44.96,
5A Haley Rizek,St. Pius X,45.02,
4A Sevilla Duran,Sandia Prep,45.19,
3A Tayler Noblitt,Tularosa,46.94,
2A Ajia Hughes,Cloudcroft,48.19,
1A Landry Widner,Melrose,50.87,
400 M Relay,,,
Class School,,,Time
6A La Cueva,,,48.5
5A Del Norte,,,49.34
4A Silver,,,50.19
3A Capitan,,,51.49
2A Logan,,,51.08
1A Quemado,,,52.3
,,,
800 M Relay,,,
Class School,,,Time
6A Sandia,,,01:42.8
5A Alamogordo,,,01:44.6
4A Silver,,,01:45.6
3A Santa Rosa,,,01:47.9
2A Logan,,,01:50.3
1A Melrose,,,01:53.0
,,,
1600 M Relay Medley,,,
Class School,,,Time
6A Centennial,,,04:11.5
5A Albuquerque Academy,,,04:24.1
4A Sandia Prep,,,04:27.9
3A Cottonwood Classical,,,04:30.2
2A Hagerman,,,04:38.8
1A Quemado,,,04:37.9
,,,
1600 M Relay,,,
Class School,,,Time
6A Sandia,,,03:59.2
5A Alamogordo,,,04:03.7
4A Sandia Prep,,,04:05.7
3A Tularosa,,,04:09.6
2A Cloudcroft,,,04:16.3
1A Melrose,,,04:29.2
,,,
Shot Put,,,
Class Name,,School,Distance
6A Kamirah Decker,,Rio Rancho,37’-09.50”
5A Rebecca Green,,Los Alamos,41’-11.50”
4A Aysia Salas,,Silver,39’-02.50”
3A Aide Frazier,,Eunice,35’-01.00”
2A Rae-anne Williamson,,Ft. Sumner,36’-02.50”
1A Angie Lopez,,Des Moines,32’-07.00”
Discus,,,
Class Name,,School,Distance
6A Kamirah Decker,,Rio Rancho,134’-08”
5A Rebecca Green,,Los Alamos,130’-03”
4A Aysia Salas,,Silver,128’-04”
3A Kyla Colborn,,Eunice,111’-07”
2A Rae-anne Williamson,,Ft. Sumner,99’-07”
1A Katy Scott,,Springer,100’-03”
,,,
Long Jump,,,
Class Name,,School,Distance
6A Ciara Mackey,,Hobbs,18’-02.75”
5A Maddie Morris,,ABQ. Academy,17’-03.50”
4A Faith Powell,,Taos,18’-05.50”
3A Lyndee Bason,,Capitan,17’-03.75”
2A Megyn Balok,,Gateway,16’-11.00”
1A Nataley Mondragon,,Melrose,15’-10.75”
,,,
High Jump,,,
Class Name,,School,Distance
6A Lexie Keller,,La Cueva,5’-06.00”
5A Arianna Martinez,,St. Pius X,5’-04.00”
4A Faith Powell,,Taos,5’-04.00”
3A Xitlaly Ontiveros,,Eunice,5’-00.00”
2A Aija Hughes,,Cloudcroft,5’-04.00”
1A Nataley Mondragon,,Melrose,5’-02.00”
,,,
Triple Jump,,,
Class Name,,School,Distance
6A Riannah Varela,,Santa Fe,38’-08.25”
5A Ava Gervais,,St. Pius X,36’-06.50”
4A Faith Powell,,Taos,37’-11.50”
3A Hayden Colfax,,Santa Fe Prep,34’-11.00”
2A Aija Hughes,,Cloudcroft,35’-07.50”
1A Angela Lackey,,Quemado,31’-08.00”
,,,
Pole Vault,,,
Class Name,,School,Distance
6A Kayla Stephens,,Mayfield,11’-00.00”
5A Kiara Quezada,,Farmington,11’-07.00”
4A Abigail Gunther,,Taos,10’-06.00”
3A Dakota Hazen,,Capitan,9’-07.00”
2A Brook Valentine,,Logan,9’-00.00”
1A Lakasey Mondragon,,Melrose,9’-00.00”
Javelin,,,
Class,Name,School,Distance
6A,Hannah Sayyeau,Piedra Vista,127’-07”
5A,Haley Rizek,St. Pius X,134’-06”
4A,Ashlyn Aguilar,Socorro,124’-02”
3A,Aide Frazier,Eunice,117’-08”
2A,Kaylee Hickman,Cloudcroft,116’10”
1A,Jordyn Stowe,House,101’-09”
2019 Girls Track & Field State Champions,,,
,,,
100 M Dash,,,
Class Name School  Time,,,
5A Adriana Tatum Sandia  11.69,,,
4A Destiny Lawrence Goddard 11.97,,,
3A Hayden Colfax Santa Fe Prep  12.76,,,
2A Kalynn Bowser Capitan 13.01,,,
1A Hannah Torres Mountainair 13.13,,,
,,,
200 M Dash,,,
Class Name School  Time,,,
5A Adriana Tatum Sandia  24.56,,,
4A Destiny Lawrence Goddard 25.23,,,
3A Anayee Carlos Dexter  26.63,,,
2A Karina Nieto Jal 26.91,,,
1A Hannah Torres Mountainair 27.42,,,
,,,
400 M Dash,,,
Class Name School  Time,,,
5A Jayln Mitchell  Volcano Vista  58.01,,,
4A Destiny Lawrence Goddard 57.08,,,
3A Alianza Darley Robertson 1:01.37,,,
2A Baylee Sours Texico  1:01.36,,,
1A Hannah Torres Mountainair 1:02.89,,,
,,,
800 M Dash,,,
Class Name School  Time,,,
5A Nicole Ihlein La Cueva 2:17.74,,,
4A Grace Alley ABQ Academy 2:15.76,,,
3A Mia Walker NMMI  2:24.79,,,
2A Cerria Lucero  Hagerman 2:27.41,,,
1A Angela Lackey Quemado 2:29.35,,,
,,,
1600 M Run,,,
Class Name School  Time,,,
5A Laurynn Sisneros Eldorado 5:16.97,,,
4A Jane Archibeck ABQ Academy 5:05.93,,,
3A Janai Clayton St. Michael’s 5:34.84,,,
2A Jaimey Fastnacht Estancia 5:47.67,,,
1A Hannah Lilley  Gateway Christian 5:50.65,,,
3200 M Run,,,
Class Name,School,Time,
5A Jasmine Turtle-Morales,Eldorado,11:21.5,
4A Jane Archibeck,ABQ Academy,11:16.4,
3A Marissa Case,East Mountain,12:02.1,
2A Vanessa Dominguez,Pecos,12:19.4,
1A Karina Hernandez,Hondo Valley,13:07.0,
,,,
100 M Hurdles,,,
Class Name,School,Time,
5A Israel Swanson,La Cueva,14.59,
4A Sadi Butler,Artesia,15.04,
3A Hayden Colfax,Santa Fe Prep,15.28,
2A Hailey Witaker,Escalante,15.82,
1A Madison Rice,Tatum,16.84,
,,,
300 M Hurdles,,,
Class Name,School,Time,
5A Judith Allison,Santa Fe,44.06,
4A Abigail Gunther,Taos,45.91,
3A Sevilla Duran,Sandia Prep,45.17,
2A Hailey Whitaker,Escalante,47.93,
1A Courtney Gohres,Gateway Christian,49.84,
,,,
400 M Relay,,,
Class School,,Time,
5A Sandia,,48.06,
4A Hope Christian,,50.62,
3A Tularosa,,51.04,
2A Capitan,,51.37,
1A Logan,,52.73,
,,,
800 M Relay,,,
Class School,,Time,
5A Sandia,,01:41.1,
4A Los Alamos,,01:47.8,
3A Tularosa,,01:48.3,
2A Rehoboth Christian,,01:51.5,
1A Logan,,01:50.9,
1600 M Medley Relay,,,
Class School,,Time,
5A La Cueva,,03:59.8,
4A Los Alamos,,04:06.6,
3A St. Michael’s,,04:21.0,
2A Capitan,,04:32.7,
1A Logan,,04:33.4,
,,,
1600 M Relay,,,
Class School,,Time,
5A Albuquerque High,,04:11.1,
4A ABQ Academy,,04:20.2,
3A Sandia Prep,,04:10.1,
2A Cloudcroft,,04:21.0,
1A Gateway Christian,,04:27.3,
,,,
Shot Put,,,
Class Name,School,Distance,
5A Danielle Lopez,Piedra Vista,39’-05”,
4A Rebecca Green,Los Alamos,38’-04.75”,
3A Victoria Zuniga,Cobre,36’-10”,
2A Desirae Zamora,Magdalena,34’-06.25”,
1A Paityn Nicholson,Melrose,33’-11.50”,
,,,
Discus,,,
Class Name,School,Distance,
5A Brooke Payton,Alamogordo,126’-02”,
4A Rebecca Green,Los Alamos,134’-06”,
3A Victoria Zuniga,Cobre,111’-11”,
2A Kaitlyn Gallant,Eunice,95’-05”,
1A Harlie Roach,Logan,96’-04”,
,,,
Long Jump,,,
Class Name,School,Distance,
5A Anwi Fomukong,Rio Rancho,18’-04.75”,
4A Faith Powell,Taos,18’-06.25”,
3A Kaylee Baker,East Mountain,15’-11.5”,
2A Lyndee Bason,Capitan,17’-05.50”,
1A Sierra Horne,Logan,15’-08”,
High Jump,,,
Class Name,,School,Distance
5A Emily Ho,,La Cueva,5’-04”
4A Faith Powell,,Taos,5’-04”
3A Hayden Colfax,,Santa Fe Prep,5’-00”
2A Ajia Hughes,,Cloudcroft,5’-04”
1A Lola DeGroot,,Clovis Christian,5’-03”
,,,
Triple Jump,,,
Class Name,,School,Distance
5A Mikyla Harkley,,Clovis,38’-00.25”
4A Faith Powell,,Taos,36’-07.5”
3A Hayden Colfax,,Santa Fe Prep,37’-10.75”
2A Ajia Hughes,,Cloudcroft,38’-11”
1A Lola DeGroot,,Clovis Christian,33’-04.5”
,,,
Pole Vault,,,
Class Name,,School,Distance
5A Kiara Quezada,,Farmington,12’-00”
4A Abigail Gunther,,Taos,11’-00”
3A Sydney Pyles,,Sandia Prep,10’-00”
2A Alexys Peugh,,Jal,8’-06”
1A Angel Gonzales,,Cimarron,8’-06”
,,,
Javelin,,,
Class Name,,School,Distance
5A Nancy Ramirez,,Deming,116’-10”
4A Bailey Beene,,Goddard,142’-09”
3A Ashlyn Aguilar,,Socorro,123’-06”
2A Kaylee Hickman,,Cloudcroft,129’-09”
1A Riley Clavel,,Roy,108’-05”
